Zone,1,2,3,4,5,6,7,8,9,10,Total
t53,0.0,1372.1821391934245,2866.7535962570873,109.72069730800773,0.0,176.0576932163154,0.0,0.0,18.616908241228032,0.0,4543.331034216063
t54,1174.276224,662.2438991934246,2871.1507199999996,109.72069730800773,0.0,1184.2970774082646,0.0,0.0,86.1907512385869,0.0,6087.879369148283
t55,2348.552448,368.28598409593326,2871.1507199999996,109.72069730800773,0.0,2468.619222446651,108.22866043129636,0.0,404.6399362399949,0.0,8679.197668521881
t56,1174.276224,1078.2242240959333,2048.211990916315,109.72069730800773,355.76796733330804,2008.9734552757373,200.70956588229058,0.0,404.6399362399949,0.0,7380.524061051587
t57,0.0,806.9281329417607,784.9056741163146,109.72069730800773,0.0,397.2217752757376,59.82419268462377,0.0,10.487588187223674,0.0,2169.0880605136676
t58,0.0,539.0571409269295,0.0,45.70619002745796,0.0,0.0,0.0,0.0,0.0,0.0,584.7633309543875
t59,0.0,36.216892097559196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.216892097559196
t60,0.0,30.509477983322856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.509477983322856
t61,0.0,24.341152001447405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.341152001447405
t62,0.0,17.17224731943318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.17224731943318
t63,0.0,0.49063104325151147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49063104325151147
t64,0.0,0.0,696.4966731767378,109.72069730800773,0.0,322.15823578059377,0.0,0.0,0.0,0.0,1128.3756062653392
t65,1174.276224,0.0,1959.8029899767375,109.72069730800773,860.3262755938472,1933.9099157805938,200.70956588229058,0.0,0.0,0.0,6238.745668541477
t66,2348.552448,0.0,2433.871182317933,109.72069730800773,660.009427892773,3545.661595780593,200.70956588229058,0.0,403.8159435774242,0.0,9702.340860759023
t67,2052.183802448492,0.0,2871.1507199999996,109.72069730800773,507.1919458595921,3663.0719999999997,200.70956588229058,0.0,0.0,0.0,9404.028731498382
t68,2368.0238729832076,0.0,2871.1507199999996,109.72069730800773,545.9885007230995,3663.0719999999997,200.70956588229058,0.0,401.54730247068346,0.0,10160.212659367287
t69,1903.9475081839062,0.0,2871.1507199999996,109.72069730800773,609.5002252910901,3663.0719999999997,200.70956588229058,0.0,404.6399362399949,0.0,9762.74065290529
t70,1620.2579970708068,0.0,2871.1507199999996,109.72069730800773,335.3850336264674,3663.0719999999997,176.61273467641473,0.0,0.0,0.0,8776.199182681696
t71,546.0330727553271,709.93824,2871.1507199999996,109.72069730800773,125.2705480645335,3663.0719999999997,0.0,0.0,0.0,0.0,8025.185278127867
t72,220.38459211091643,709.93824,2871.1507199999996,109.72069730800773,0.0,3583.1853743180673,0.0,0.0,0.0,0.0,7494.379623736992
t73,684.9719407067624,0.0,2871.1507199999996,109.72069730800773,0.0,3242.6703673252514,0.0,0.0,0.0,0.0,6908.513725340021
t74,0.0,605.4231499906782,2871.1507199999996,109.72069730800773,0.0,2792.0062150124327,0.0,0.0,0.0,0.0,6378.300782311118
t75,0.0,529.967624501634,2871.1507199999996,109.72069730800773,0.0,2281.37629500715,0.0,0.0,0.0,0.0,5792.215336816791
t76,0.0,702.9824278627699,2871.1507199999996,109.72069730800773,0.0,2084.4471704626753,0.0,0.0,0.0,0.0,5768.301015633453
t77,0.0,849.0714871639217,2871.1507199999996,109.72069730800773,0.0,1849.9825697254048,0.0,0.0,0.0,0.0,5679.925474197334
t78,0.0,1302.87228487187,2871.1507199999996,109.72069730800773,0.0,2164.2622183720305,0.0,0.0,0.0,0.0,6448.005920551907
t79,0.0,1493.2434747139305,2871.1507199999996,109.72069730800773,0.0,3415.843529626527,0.0,0.0,0.0,0.0,7889.9584216484645
t80,0.0,783.3052347139306,2237.20855631522,109.72069730800773,1077.6344466807964,1902.2162528265587,0.0,0.0,0.0,0.0,6110.085187844514
t81,0.0,73.36699471393061,973.9022395152198,109.72069730800773,0.0,290.4645728265591,0.0,0.0,0.0,0.0,1447.4545043637172
t82,0.0,29.17878835768935,441.4298391842789,109.72069730800773,0.0,0.0,0.0,0.0,0.0,0.0,580.3293248499759
t83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t88,506.13160211761755,0.0,497.2551561275006,0.0,0.0,0.0,200.70956588229058,131.08634586223198,203.30150355010355,0.0,1538.4841735397442
t89,1680.4078261176173,0.0,1760.5614729275005,109.72069730800773,1550.3516159999997,357.0054062013772,200.70956588229058,768.870866618534,388.82052676301794,0.0,6816.447977818345
t90,1602.3925188564904,0.0,2871.1507199999996,109.72069730800773,1550.3516159999997,1700.3958664543015,200.70956588229058,1144.5312070780712,404.6399362399949,0.0,9583.892127819156
t91,1007.3201038176238,630.3310951430608,2871.1507199999996,109.72069730800773,0.0,3029.104159414244,200.70956588229058,1144.5312070780712,404.6399362399949,0.0,9397.507484883292
t92,0.0,1340.2693351430607,1607.8444031999998,109.72069730800773,0.0,2068.8969813827384,200.70956588229058,1144.5312070780712,404.6399362399949,0.0,6876.612126234164
t93,577.1698439433472,630.3310951430608,584.702619083433,109.72069730800773,0.0,1468.3026602295938,200.70956588229058,1144.5312070780712,404.6399362399949,0.0,5120.1076249078
t94,1371.0383943782285,0.0,0.0,109.72069730800773,0.0,988.5932174762531,200.70956588229058,820.0308859258394,404.6399362399949,0.0,3894.732697210614
t95,977.9189391385362,0.0,0.0,0.0,0.0,349.2401251051193,200.70956588229058,464.11255161996814,404.6399362399949,0.0,2396.6211179859088
t96,381.2777155864151,0.0,0.0,0.0,0.0,158.98379535503892,200.70956588229058,0.0,398.2011674922893,0.0,1139.1722443160338
t97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400.4300130230901,0.0,400.4300130230901
t98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.78434925612646,0.0,130.78434925612646
t103,817.8356958210543,0.0,0.0,0.0,0.0,252.5612109091195,0.0,0.0,404.6399362399949,0.0,1475.0368429701684
t104,1413.2542287433982,50.70207657281868,0.0,0.0,0.0,542.792060554559,0.0,0.0,404.6399362399949,0.0,2411.388302110771
t105,238.97800474339834,23.825400334547748,0.0,0.0,0.0,213.0702866687321,0.0,0.0,96.84689608216365,0.0,572.7205878288419
t106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t113,213.55993067233607,709.93824,0.0,0.0,0.0,439.87628659055986,110.96318360975323,297.57811384029867,404.6399362399949,0.0,2176.5556909529428
t114,406.7595687909458,1419.87648,0.0,109.72069730800773,0.0,1422.6854805981582,200.70956588229058,1662.9273898348317,404.6399362399949,0.0,5627.319118654229
t115,1014.8550769294209,709.93824,0.0,109.72069730800773,0.0,1469.5826828990396,200.70956588229058,1943.8498905605168,404.6399362399949,0.0,5853.2960898192705
t116,695.5549751047754,903.55776,0.0,109.72069730800773,0.0,1294.8912650121595,200.70956588229058,1943.8498905605168,404.6399362399949,0.0,5552.924090107745
t117,216.62193823812026,1613.4959999999999,0.0,109.72069730800773,0.0,1217.0282676360102,200.70956588229058,1943.8498905605168,404.6399362399949,0.0,5706.066295864941
t118,790.3232831662287,903.55776,0.0,109.72069730800773,0.0,859.8751192042138,200.70956588229058,1943.8498905605168,404.6399362399949,0.0,5212.676252361252
t119,995.0258891502873,768.9881581063435,0.0,109.72069730800773,0.0,784.2307614475191,200.70956588229058,1690.3820313574881,404.6399362399949,0.0,4953.697039491932
t120,0.0,1478.9263981063434,0.0,109.72069730800773,0.0,582.3003418534213,200.70956588229058,1943.8498905605168,404.6399362399949,0.0,4720.146829950575
t121,0.0,1023.1648772546924,0.0,109.72069730800773,0.0,401.53499329760353,200.70956588229058,1825.051993882926,404.6399362399949,0.0,3964.8220638655152
t122,81.33408607925047,709.93824,0.0,109.72069730800773,0.0,505.90093287610216,200.70956588229058,1943.8498905605168,404.6399362399949,0.0,3956.0933489461627
t123,437.8930061007543,0.0,0.0,109.72069730800773,0.0,800.7904936483994,200.70956588229058,1895.5974521318085,404.6399362399949,0.0,3849.3511513112553
t124,1533.3296804764504,0.0,0.0,109.72069730800773,0.0,809.1435305809476,200.70956588229058,1822.831499942769,404.6399362399949,0.0,4880.374910430461
t125,359.0534564764508,0.0,1263.3063167999999,109.72069730800773,0.0,1050.5180535020265,200.70956588229058,1808.8750213948392,404.6399362399949,0.0,5196.82304760361
t126,0.0,191.4918779280747,1354.8258837250726,109.72069730800773,0.0,1747.6844642076865,200.70956588229058,1144.5312070780712,404.6399362399949,0.0,5153.603632369199
t127,379.9752788685065,0.0,1502.1594208182526,109.72069730800773,1006.7479218552573,1611.7516799999999,200.70956588229058,1943.8498905605168,404.6399362399949,0.0,7159.554391532826
t128,0.0,709.93824,1126.252295731501,109.72069730800773,1550.3516159999997,0.0,200.70956588229058,1943.8498905605168,404.6399362399949,0.0,6045.462241722311
t129,0.0,0.0,0.0,70.72481359951904,0.0,0.0,200.70956588229058,1592.9404625939499,404.6399362399949,0.0,2269.0147783157545
t130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,981.2653391791757,404.6399362399949,0.0,1385.9052754191707
t131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,303.91540173985214,0.0,303.91540173985214
t132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.78115853482811,0.0,86.78115853482811
t133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.1117411367579,0.0,103.1117411367579
t135,0.0,0.0,0.0,0.0,0.0,0.0,5.88791814338093,425.0796329099687,280.0541636951428,0.0,711.0217147484925
t136,0.0,151.87799554233732,0.0,109.72069730800773,0.0,297.037691439067,200.70956588229058,1393.3918369164455,358.3286116935854,0.0,2511.066398781734
t137,1174.276224,861.8162355423374,1263.3063167999999,109.72069730800773,920.3462763659612,1908.7893714390668,200.70956588229058,1943.8498905605168,404.6399362399949,0.0,8787.454514138177
t138,0.0,1419.87648,2526.6126335999998,109.72069730800773,2450.2383515602405,3520.5410514390674,200.70956588229058,1943.8498905605168,404.6399362399949,0.0,12576.18860659012
t139,482.34598892807014,709.93824,2871.1507199999996,109.72069730800773,1319.263275860676,3663.0719999999997,200.70956588229058,1943.8498905605168,404.6399362399949,0.0,11704.690314779557
t140,1656.6222129280702,0.0,2871.1507199999996,109.72069730800773,2126.7427297412432,3663.0719999999997,200.70956588229058,1943.8498905605168,404.6399362399949,0.0,12976.507752660124
t141,1174.276224,360.6360470496479,2814.659667604372,109.72069730800773,929.2551045665784,3663.0719999999997,200.70956588229058,1943.8498905605168,404.6399362399949,0.0,11600.81913321141
t142,0.0,1070.5742870496479,2871.1507199999996,109.72069730800773,1116.1557874942237,3663.0719999999997,200.70956588229058,1940.5794320977839,404.6399362399949,0.0,11376.60242607195
t143,0.0,1495.7456055819955,2871.1507199999996,109.72069730800773,0.0,3663.0719999999997,200.70956588229058,1781.9206760967204,404.6399362399949,0.0,10526.95920110901
t144,0.0,935.2351262987015,2871.1507199999996,109.72069730800773,755.05703565643,3663.0719999999997,200.70956588229058,1869.7952902162158,404.6399362399949,0.0,10809.380371601641
t145,0.0,637.4728302747785,2618.8093238805973,109.72069730800773,0.0,3663.0719999999997,200.70956588229058,1403.6893708408124,404.6399362399949,0.0,9038.113724426481
t146,605.5285436295254,0.0,2557.746772641034,109.72069730800773,0.0,3223.5033599999997,200.70956588229058,1343.7527308145025,275.50336156071006,0.0,8316.465031836071
t147,563.426202413813,0.0,2871.1507199999996,109.72069730800773,1145.142512360643,1611.7516799999999,200.70956588229058,1144.5312070780712,197.02488883546485,0.0,7843.457473878289
t148,658.8113047242631,0.0,2523.042195874507,109.72069730800773,2695.4941283606427,0.0,200.70956588229058,1144.5312070780712,177.61816617568076,0.0,7509.927265403464
t149,756.0871623281242,0.0,2173.905175974627,109.72069730800773,3269.680480579286,0.0,200.70956588229058,933.820242504504,94.6321489776349,0.0,7538.555473554474
t150,0.0,709.93824,2871.1507199999996,109.72069730800773,1719.3288645792861,0.0,200.70956588229058,580.4958330760458,121.688823341266,0.0,6313.032744186896
t151,844.4260909367143,0.0,2767.6338402434562,109.72069730800773,743.0984912105882,1611.7516799999999,200.70956588229058,541.2418841260888,131.89772016411763,0.0,6950.479969871264
t152,529.4259602648591,0.0,1504.3275234434566,109.72069730800773,0.0,2542.252506583459,200.70956588229058,784.2905839389051,72.38729876135145,0.0,5743.11413618233
t153,0.0,0.0,241.02120664345682,109.72069730800773,0.0,930.5008265834591,200.70956588229058,397.06633076956854,0.0,0.0,1879.0186271867829
t154,0.0,0.0,0.0,0.0,0.0,0.0,169.8055189997885,0.0,0.0,0.0,169.8055189997885
t155,0.0,5.003336272313379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.003336272313379
t156,0.0,22.85320284266933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.85320284266933
t157,0.0,24.868084562925013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.868084562925013
t158,0.0,20.119536507076408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.119536507076408
t159,0.0,467.22211472369094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,467.22211472369094
t160,0.0,958.307235416275,629.6173066597906,109.72069730800773,0.0,439.8301877678285,89.49854528665912,0.0,0.0,0.0,2226.973972438561
t161,1174.276224,709.93824,1892.9236234597904,109.72069730800773,1458.0057557112927,2051.5818677678285,200.70956588229058,0.0,0.0,0.0,7597.155974129211
t162,1815.1242878827204,0.0,2871.1507199999996,109.72069730800773,2831.490703323887,3663.0719999999997,200.70956588229058,59.50986022433503,254.94714691250175,0.0,11805.724981533742
t163,993.5699447272677,0.0,2871.1507199999996,109.72069730800773,3118.5660873584497,3663.0719999999997,200.70956588229058,0.0,138.0729481295428,0.0,11094.861963405558
t164,1390.1638146240698,5.767349661037908,2669.2309228177955,109.72069730800773,1868.0930383421303,3663.0719999999997,200.70956588229058,0.0,312.28836947247095,0.0,10219.045758107803
t165,1665.6440554978692,715.705589661038,1405.924606017796,109.72069730800773,3291.096413404361,3663.0719999999997,200.70956588229058,0.0,258.5522806330096,0.0,11310.425208404373
t166,1174.276224,1425.643829661038,142.6182892177961,109.72069730800773,2168.871759281587,3663.0719999999997,200.70956588229058,0.0,219.63596855892914,0.0,9104.548333909648
t167,0.0,1297.2484504216895,915.8445634272446,109.72069730800773,835.5421749926173,3663.0719999999997,200.70956588229058,0.0,21.83439692105561,0.0,7043.971848952905
t168,0.0,587.3102104216895,1364.1083734835938,109.72069730800773,0.0,3663.0719999999997,200.70956588229058,0.0,170.47367816272214,0.0,6095.394525258304
t169,663.4469287498109,629.407411153894,0.0,0.0,0.0,0.0,200.70956588229058,0.0,404.6399362399949,0.0,1898.20384202599
t170,0.0,1339.3456511538939,0.0,0.0,0.0,0.0,200.70956588229058,0.0,404.6399362399949,0.0,1944.695153276179
t171,0.0,927.5650852470606,0.0,0.0,0.0,0.0,0.0,0.0,404.6399362399949,0.0,1332.2050214870555
t172,566.5249320979265,217.6268452470607,0.0,0.0,0.0,0.0,188.21387488159655,0.0,404.6399362399949,0.0,1377.0055884665785
t173,0.0,667.4406539689711,0.0,0.0,0.0,0.0,200.70956588229058,227.0494683662789,404.6399362399949,0.0,1499.8396244575356
t174,799.5890217859177,60.91581899853319,0.0,109.72069730800773,0.0,0.0,200.70956588229058,0.0,404.6399362399949,0.0,1575.5750402147441
t175,0.0,770.8540589985332,759.1734312264648,109.72069730800773,0.0,1611.7516799999999,200.70956588229058,846.9530932377724,404.6399362399949,0.0,4703.802462893063
t176,1103.8814341212535,709.93824,0.0,109.72069730800773,276.2134579109707,1611.7516799999999,200.70956588229058,1144.5312070780712,404.6399362399949,0.0,5561.386218540589
t177,0.0,0.0,0.0,0.0,0.0,0.0,148.20218280674004,427.5193720927434,404.6399362399949,0.0,980.3614911394783
t178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,340.53866474703443,404.6399362399949,0.0,745.1786009870293
t179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t180,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t185,747.8289724156215,0.0,943.1053890786046,109.72069730800773,961.5962862979212,1611.7516799999999,0.0,0.0,0.0,0.0,4374.003025100155
t186,733.66189191826,709.93824,1506.105797178222,109.72069730800773,1164.9924812627296,3223.5033599999997,155.15202573836203,0.0,42.29990809020043,0.0,7645.374401495781
t187,1641.9858701962178,0.0,1066.6412358787334,109.72069730800773,1102.8292670051012,3663.0719999999997,200.70956588229058,0.0,404.6399362399949,0.0,8189.598572510346
t188,467.7096461962179,709.93824,2329.9475526787332,109.72069730800773,149.8274242723215,3663.0719999999997,200.70956588229058,0.0,161.58426946845051,0.0,7792.5093958060215
t189,0.0,915.2827411391295,2408.9436969145568,109.72069730800773,0.0,3663.0719999999997,200.70956588229058,0.0,0.0,0.0,7297.728701243985
t190,723.8838357866406,205.34450113912953,2096.2421279130135,109.72069730800773,0.0,3663.0719999999997,125.46124530720859,0.0,0.0,0.0,6923.724407454
t191,0.0,825.0408620564897,1504.6455898612458,109.72069730800773,0.0,3663.0719999999997,0.0,0.0,0.0,0.0,6102.479149225743
