BalanceComponent,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand
Zone,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,6,6,6,6,6,6,6,6,6,6,7,7,7,7,7,7,7,7,7,7,8,8,8,8,8,8,8,8,8,8,9,9,9,9,9,9,9,9,9,9,10,10,10,10,10,10,10,10,10,10
t270,1779.5485575786001,36.0249838223845,-0.0,0.0,0.0,0.0,0.0,227.36954404132726,-16.643395442311686,-2026.29969,294.875053887215,0.0,-0.0,0.0,0.0,0.0,0.0,882.1901521127851,-0.0,-1177.065206,3220.3690886037853,447.73466299263833,-0.0,0.0,0.0,0.0,0.0,90.44030384588764,-34.64339544231168,-3723.90066,1146.5096491792233,0.0,-0.0,0.0,0.0,0.0,0.0,-562.6436321792232,-18.0,-565.866017,6207.329770906469,0.0,-0.0,0.0,0.0,0.0,0.0,-4965.556267906469,-0.0,-1241.773503,1480.1952,11.990986091289304,-38.0090139087107,0.0,0.0,0.0,0.0,4816.501214817421,-0.0,-6270.678387,954.6771393230621,0.0,-681.9263695518624,0.0,0.0,0.0,0.0,714.7421370048493,-18.04565177604868,-969.447255,6867.9369505526365,227.43336997999526,-352.96663002000474,0.0,0.0,0.0,0.0,-1203.0434517365786,-18.04565177604868,-5521.314587,1824.21700117331,234.9001519133449,-277.529848086655,0.0,0.0,0.0,0.0,0.0,-0.0,-1781.587305,1317.839502,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-1317.839502
t271,2013.4131627852082,52.0,-0.0,0.0,0.0,0.0,0.0,104.38215842052456,-14.518024205732635,-2155.277297,321.21671003834877,0.0,-0.0,0.0,0.0,0.0,0.0,863.4861219616511,-0.0,-1184.702832,3576.780260306151,367.477083281756,-0.0,0.0,0.0,0.0,0.0,232.1317196178243,-32.51802420573263,-4143.871039,1149.552905650557,0.0,-0.0,0.0,0.0,0.0,0.0,-447.3344556505574,-18.0,-684.21845,6102.560684926073,0.0,-0.0,0.0,0.0,0.0,0.0,-4687.400293926073,-0.0,-1415.160391,1477.9487049999989,50.0,-0.0,0.0,0.0,0.0,0.0,5845.069490000001,-0.0,-7373.018195,2388.491255324927,629.8027512676339,-52.12361828422874,0.0,0.0,0.0,0.0,-1803.0496885299303,-1.609275778401605,-1161.511424,6710.967202544172,318.44023232109964,-261.9597676789004,0.0,0.0,0.0,0.0,-83.92756888157977,-6.66853630479212,-6676.851562,2215.0421587496435,258.36341834421063,-254.06658165578932,0.0,0.0,0.0,0.0,-180.32075905228078,-2.7048113857842115,-2036.3134249999998,1325.430565100186,0.0,-0.0,0.0,0.0,0.0,0.0,156.96327604042023,-2.3544491406063033,-1480.039392
t272,2034.0131217196986,0.0,-0.00036861905479117256,0.0,0.0,0.0,0.0,-133.86211580418973,-13.621473296453857,-1886.529164,130.6802474322198,0.0,-0.0,0.0,0.0,0.0,0.0,1041.9603355677802,-0.0,-1172.640583,3722.75896397853,-0.00039999999997264446,9.45179584057006e-10,0.0,0.0,0.0,0.0,-478.0591587680892,-20.072059211386378,-3224.627346,1495.0150332568671,0.0,-0.0,0.0,0.0,0.0,0.0,-975.1665353419343,-6.450585914932518,-513.397912,5791.1589542316715,0.0,-0.0,0.0,0.0,0.0,0.0,-4413.750928231671,-0.0,-1377.408026,1463.5008,18.99986200000001,-4.489570415689957e-5,0.0,0.0,0.0,0.0,5487.761868895703,-0.0,-6970.262486,1133.71636043638,681.9263695518624,-0.0007332703213345033,0.0,0.0,0.0,0.0,-788.3993228696405,-3.89273784828064,-1023.3499360000001,6798.434107017142,580.4,-0.0,0.0,0.0,0.0,0.0,30.58292283686606,-7.326731854008289,-7402.090298,1621.6298852905513,512.43,-0.0,0.0,0.0,0.0,0.0,228.93293371517663,-3.433994005727649,-2359.558825,1581.740799,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-1581.740799
t273,1346.1128983480664,0.0,-51.99979200062401,0.0,0.0,0.0,0.0,193.34767736349568,-18.7676857109382,-1468.693098,94.5092139676156,0.0,-0.0,0.0,0.0,0.0,0.0,1057.8313700323845,-0.0,-1152.340584,4429.814202198424,-0.00039999839997424463,-770.0,0.0,0.0,0.0,0.0,-1819.4798740886931,-27.292198111330393,-1813.04173,897.3431887566247,0.0,-0.0,0.0,0.0,0.0,0.0,-642.9481363562328,-8.524512400392194,-245.87054,7058.307300775695,0.0,-0.0,0.0,0.0,0.0,0.0,-5839.537573775696,-0.0,-1218.769727,0.0,0.0,-50.0,0.0,0.0,0.0,0.0,5833.044241,-0.0,-5783.044241,1427.1329812397485,0.0,-681.9263695518624,0.0,0.0,0.0,0.0,14.698844088162799,-18.04565177604868,-741.859804,7003.139145335348,0.0,-458.1343076389242,0.0,0.0,0.0,0.0,690.5346382814522,-25.73328397787558,-7209.806192,1701.8927871732394,0.0,-0.0,0.0,0.0,0.0,0.0,402.955793732752,-6.04433690599128,-2098.804244,1337.722203573461,0.0,-0.0,0.0,0.0,0.0,0.0,109.55301972237453,-1.643295295835618,-1445.631928
t274,770.3084,0.0,-52.0,0.0,0.0,0.0,0.0,496.3383437173037,-23.05901971730363,-1191.587724,97.8562625637282,0.0,-0.0,0.0,0.0,0.0,0.0,1040.9296374362718,-0.0,-1138.7859,3190.266854003461,8.968837433708854,-761.0311625662911,0.0,0.0,0.0,0.0,-1537.2679811535754,-23.05901971730363,-877.877528,696.1599600584929,0.0,-0.0,0.0,0.0,0.0,0.0,-629.525160058493,-0.0,-66.6348,6192.953915636834,0.0,-0.0,0.0,0.0,0.0,0.0,-5095.639875636834,-0.0,-1097.31404,0.0,8.470491421143855,-41.52950857885615,0.0,0.0,0.0,0.0,4935.865636157712,-0.0,-4902.806619,1656.0752329195263,0.49240180367418956,-681.4339677481884,0.0,0.0,0.0,0.0,-413.74405219896346,-18.04565177604868,-543.343963,6271.269325729151,387.7648779855855,-192.63512201441452,0.0,0.0,0.0,0.0,548.2606629081525,-27.86739360847507,-6986.792351,1992.4355528706978,0.0,-512.43,0.0,0.0,0.0,0.0,322.47025698406264,-4.837053854760939,-1797.638756,983.2983701333018,0.0,-0.0,0.0,0.0,0.0,0.0,332.31253184436343,-4.984687977665451,-1310.626214
t275,1038.7064049231137,19.69138207947163,-32.30861792052837,0.0,0.0,0.0,0.0,12.281919274115927,-16.585855356172612,-1021.785233,36.99875286260856,0.0,-0.0,0.0,0.0,0.0,0.0,1093.4417711373917,-0.0,-1130.440524,846.5426603075734,91.68076039861354,-678.3192396013864,0.0,0.0,0.0,0.0,79.0334192513722,-34.58585535617261,-304.351745,339.9082509247055,0.0,-0.0,0.0,0.0,0.0,0.0,-321.9082509247058,-18.0,-0.0,6782.416914099889,0.0,-0.0,0.0,0.0,0.0,0.0,-5877.018869099889,-0.0,-905.398045,0.0,50.0,-0.0,0.0,0.0,0.0,0.0,4086.1925250000004,-0.0,-4136.192525,831.3104650028301,258.19677884997225,-423.7295907018903,0.0,0.0,0.0,0.0,-275.0659663748636,-18.04565177604868,-372.666035,6840.13261105502,40.0223121232652,-540.3776878767347,0.0,0.0,0.0,0.0,312.3197361715666,-43.230317473115115,-6608.866654,863.8988771857664,168.80797040646445,-343.62202959353556,0.0,0.0,0.0,0.0,654.1071817272128,-9.811607725908193,-1333.380392,943.3408751333591,0.0,-0.0,0.0,0.0,0.0,0.0,236.61653383779924,-15.373057971158238,-1164.584351
t276,1261.034540901039,52.0,-0.0,0.0,0.0,0.0,0.0,-330.7046438520101,-10.545828049029064,-971.784069,93.8747978793857,0.0,-0.0,0.0,0.0,0.0,0.0,1033.7598471206145,-0.0,-1127.634645,1212.2340583176333,200.0,-570.0,0.0,0.0,0.0,0.0,-703.0552032686043,-10.545828049029064,-128.633027,787.6165887812152,0.0,-0.0,0.0,0.0,0.0,0.0,-787.6165887812152,-0.0,-0.0,4167.663059307824,0.0,-0.0,0.0,0.0,0.0,0.0,-3366.623910307825,-0.0,-801.039149,0.0,18.99986200000001,-31.000137999999993,0.0,0.0,0.0,0.0,3789.1501350000003,-0.0,-3777.149859,0.0,310.3192667314113,-371.60710282045125,0.0,0.0,0.0,0.0,365.09036408903995,-0.0,-303.802528,5334.765745298708,580.3986285476641,-0.0013714523359187325,0.0,0.0,0.0,0.0,491.8490188893029,-7.377735283339542,-6399.634286,892.5593039167761,469.8007736279332,-42.62922637206675,0.0,0.0,0.0,0.0,-491.8490188893029,-7.377735283339542,-820.504097,1101.479864,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-1101.479864
t277,1441.1402728685632,19.511058246195883,-32.48894175380412,0.0,0.0,0.0,0.0,-438.48449210063865,-8.951326260316355,-980.726571,92.79072387827078,0.0,-0.0,0.0,0.0,0.0,0.0,1035.239576121729,-0.0,-1128.0303,1388.8928958889921,75.04268119620733,-694.9573188037926,0.0,0.0,0.0,0.0,-596.7550840210904,-8.951326260316355,-163.271848,1433.8504615595575,0.0,-0.0,0.0,0.0,0.0,0.0,-1433.8504615595575,-0.0,-0.0,4109.690988992305,0.0,-0.0,0.0,0.0,0.0,0.0,-3313.5217919923043,-0.0,-796.169197,0.0,0.0,-50.0,0.0,0.0,0.0,0.0,3764.929613,-0.0,-3714.929613,0.0,0.0,-681.9263695518624,0.0,0.0,0.0,0.0,982.4426405518625,-0.0,-300.516271,6745.834398999999,0.0,-580.4,0.0,0.0,0.0,0.0,0.0,-0.0,-6165.434399,734.7958769999999,0.0,-512.43,0.0,0.0,0.0,0.0,0.0,-0.0,-222.365877,1114.215852,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-1114.215852
t278,1136.2155767947133,0.0,-52.0,0.0,0.0,0.0,0.0,14.938796653804598,-15.789474448517742,-1083.364899,95.388949752622,0.0,-0.0,0.0,0.0,0.0,0.0,1037.6928332473783,-0.0,-1133.081783,2355.2104853497003,0.0,-770.0,0.0,0.0,0.0,0.0,-1052.6316299011828,-15.789474448517742,-516.789381,1463.4168124351474,0.0,-0.0,0.0,0.0,0.0,0.0,-1463.4168124351474,-0.0,-0.0,4434.664591145344,0.0,-0.0,0.0,0.0,0.0,0.0,-3541.0594481453436,-0.0,-893.605143,0.0,22.68104918201135,-27.318950817988657,0.0,0.0,0.0,0.0,3958.371050635977,-0.0,-3953.733149,0.0,0.49240180367418956,-681.4339677481884,0.0,0.0,0.0,0.0,1046.1052099445142,-0.0,-365.163644,5885.769316291937,165.3921888533796,-415.00781114662044,0.0,0.0,0.0,0.0,654.1071817272128,-9.811607725908193,-6280.449268,483.9199507153242,420.1070223688983,-92.3229776311016,0.0,0.0,0.0,0.0,-654.1071817272128,-9.811607725908193,-147.785206,1108.8187980000002,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-1108.818798
t279,2246.1484663373562,23.836984748700182,-28.16301525129982,0.0,0.0,0.0,0.0,-984.6992134697416,-1.6311383650147495,-1255.492084,47.79990386260846,0.0,-0.0,0.0,0.0,0.0,0.0,1093.4417711373917,-0.0,-1141.241675,1798.306262235438,91.68076039861354,-678.3192396013864,0.0,0.0,0.0,0.0,-108.74255766764998,-1.6311383650147495,-1101.294087,1483.8114729988763,0.0,-0.0,0.0,0.0,0.0,0.0,-1461.8470969988762,-0.0,-21.964376,5227.910816263041,0.0,-0.0,0.0,0.0,0.0,0.0,-4234.535209263041,-0.0,-993.375607,0.0,22.920202556325833,-27.079797443674174,0.0,0.0,0.0,0.0,4275.622728887348,-0.0,-4271.463134,0.0,142.2518409878683,-539.6745285639943,0.0,0.0,0.0,0.0,851.6165549130486,-8.5371453369228,-445.656722,5779.172112543774,266.05784540727905,-314.342154592721,0.0,0.0,0.0,0.0,648.6225539509317,-9.729338309263976,-6369.781019,815.7478677186882,49.69365187153233,-462.73634812846757,0.0,0.0,0.0,0.0,-79.47953148941171,-1.1921929723411755,-322.033447,1214.93515,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-1214.93515
t280,847.0528643557539,47.6740171714652,-4.325982828534796,0.0,0.0,0.0,0.0,679.1606597648496,-26.589036463533617,-1542.972522,61.62250786260826,0.0,-0.0,0.0,0.0,0.0,0.0,1093.4417711373917,-0.0,-1155.064279,4276.552936047546,183.3617041591146,-586.6382958408853,0.0,0.0,0.0,0.0,-1772.6024309022412,-26.589036463533617,-2074.084877,1524.0155410908235,0.0,-0.0,0.0,0.0,0.0,0.0,-1327.4294770908236,-0.0,-196.586064,5797.237100579005,0.0,-0.0,0.0,0.0,0.0,0.0,-4700.837334579004,-0.0,-1096.399766,0.0,45.840450953148455,-4.159549046851551,0.0,0.0,0.0,0.0,5001.791608093702,-0.0,-5043.47251,0.0,142.2518409878683,-539.6745285639943,0.0,0.0,0.0,0.0,1026.475203576126,-0.0,-629.052516,6401.662144875191,266.05784540727905,-314.342154592721,0.0,0.0,0.0,0.0,-177.43697449749024,-6.647837192259221,-6169.293024,858.5226532872708,234.9001519133449,-277.529848086655,0.0,0.0,0.0,0.0,-132.87608582656225,-1.9931412873984335,-681.02373,953.6551725808082,0.0,-0.0,0.0,0.0,0.0,0.0,310.31306032405246,-4.654695904860787,-1259.313537
t281,2034.9514270120492,0.0,-52.0,0.0,0.0,0.0,0.0,0.4344127462048153,-16.408142758253945,-1966.977697,82.0662528626083,0.0,-0.0,0.0,0.0,0.0,0.0,1093.4417711373917,-0.0,-1175.508024,4961.179265119719,0.0,-770.0,0.0,0.0,0.0,0.0,-660.1119518814329,-22.914606238286403,-3508.152707,1272.4919043002071,0.0,-0.0,0.0,0.0,0.0,0.0,-740.9951318201746,-6.506463480032454,-524.990309,6619.169818270744,0.0,-0.0,0.0,0.0,0.0,0.0,-5307.305742270744,-0.0,-1311.864076,821.7010349999985,0.0,-50.0,0.0,0.0,0.0,0.0,5845.069490000001,-0.0,-6616.770525,2837.211,142.2518409878683,-539.6745285639943,0.0,0.0,0.0,0.0,-1433.576299647825,-18.04565177604868,-988.166361,6698.01273860662,266.05784540727905,-314.342154592721,0.0,0.0,0.0,0.0,178.17292032602938,-33.41870974720692,-6794.48264,1320.62316417331,234.9001519133449,-277.529848086655,0.0,0.0,0.0,0.0,0.0,-0.0,-1277.993468,427.2609395606089,0.0,-0.0,0.0,0.0,0.0,0.0,1024.8705314105493,-15.37305797115824,-1436.758413
t282,2082.109551876196,52.0,-0.0,0.0,0.0,0.0,0.0,170.22574083238771,-18.64582270858364,-2285.68947,118.41050559347859,0.0,-0.0,0.0,0.0,0.0,0.0,1072.8291064065215,-0.0,-1191.239612,4797.164093696158,711.1174749292661,-58.88252507073382,0.0,0.0,0.0,0.0,-842.8122580076372,-24.649461547052724,-4581.937324,1209.817352479702,0.0,-0.0,0.0,0.0,0.0,0.0,-430.4271866412329,-6.003638838469084,-773.386527,6418.6450828476145,0.0,-0.0,0.0,0.0,0.0,0.0,-4881.847265847615,-0.0,-1536.797817,2258.173338999998,50.0,-0.0,0.0,0.0,0.0,0.0,5845.069490000001,-0.0,-8153.242829,2818.5795806534,535.0599757872424,-146.8663937646201,0.0,0.0,0.0,0.0,-1892.0571389922748,-14.385292683747736,-1300.330731,7225.405247610636,266.05784540727905,-314.342154592721,0.0,0.0,0.0,0.0,787.1011007443416,-22.57103516953509,-7941.651004,2381.3206264367373,234.9001519133449,-277.529848086655,0.0,0.0,0.0,0.0,-186.8988771068248,-2.803483156602372,-2148.98857,1267.9732947168527,0.0,-0.0,0.0,0.0,0.0,0.0,358.8172886123323,-5.382259329184984,-1621.408324
t283,2465.1998,43.16801786138005,-8.83198213861994,0.0,0.0,0.0,0.0,-117.18989751738451,-14.188993205374782,-2368.156945,132.43401412429688,0.0,-0.0,0.0,0.0,0.0,0.0,1063.1227778757034,-0.0,-1195.556792,4986.956124287236,770.0,-0.0,0.0,0.0,0.0,0.0,-884.8761572350121,-15.104844052224381,-4856.975123,1198.7089608072447,0.0,-0.0,0.0,0.0,0.0,0.0,-372.8114479603952,-0.9158508468496003,-824.981662,6428.001240835903,0.0,-0.0,0.0,0.0,0.0,0.0,-4831.9577968359035,-0.0,-1596.043444,2678.348797999722,18.99982400027601,-0.0,0.0,0.0,0.0,0.0,5845.069490000001,-0.0,-8542.418112,2992.4249999999997,492.6564876957498,-189.26988185611273,0.0,0.0,0.0,0.0,-1904.4004200635886,-18.04565177604868,-1373.365534,7038.979526520878,293.0046412141401,-287.3953587858599,0.0,0.0,0.0,0.0,1053.8064065053577,-20.28420745451699,-8078.111008000001,2403.521386805726,324.7454268207608,-187.68457317923912,0.0,0.0,0.0,0.0,149.23704523122095,-2.2385556784683143,-2687.58073,1676.3092450000001,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-1676.309245
t284,2886.8815999999997,0.0,-52.0,0.0,0.0,0.0,0.0,-483.39075407739875,-8.155954922601001,-2343.334891,167.08906274920133,0.0,-0.0,0.0,0.0,0.0,0.0,1027.1210822507987,-0.0,-1194.210145,5047.0659562234405,570.0,-200.0,0.0,0.0,0.0,0.0,-632.9002977570841,-9.493504466356262,-4774.672154,1177.2882312494726,0.0,-0.0,0.0,0.0,0.0,0.0,-373.69764670571954,-1.3375495437552616,-802.253035,4944.764355819247,0.0,-0.0,0.0,0.0,0.0,0.0,-3379.816214819247,-0.0,-1564.948141,2497.978966999999,0.0,-0.0,0.0,0.0,0.0,0.0,5845.069490000001,-0.0,-8343.048457,2994.78,629.8031484018347,-52.12322115002777,0.0,0.0,0.0,0.0,-2231.103142005101,-3.4307622467062493,-1337.926023,7458.881954482645,326.4989793251556,-253.90102067484443,0.0,0.0,0.0,0.0,228.71748311374995,-3.4307622467062493,-7756.766634,2467.683129178105,389.8632844109473,-122.56671558905269,0.0,0.0,0.0,0.0,0.0,-0.0,-2734.979698,1636.109594,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-1636.109594
t285,3241.2862,51.99987712694442,-0.00012287305557745487,0.0,0.0,0.0,0.0,-964.4623091830383,-0.4782050708506303,-2328.34544,197.05584676025296,0.0,-0.0,0.0,0.0,0.0,0.0,996.342647239747,-0.0,-1193.398494,4908.5654113668315,769.9995274113247,-0.0,0.0,0.0,0.0,0.0,-939.5982273676417,-14.093973410514625,-4724.872738,1113.800019830865,0.0,-0.0,0.0,0.0,0.0,0.0,-323.10005149120104,-13.615768339663996,-777.0842,4764.968559723892,0.0,-0.0,0.0,0.0,0.0,0.0,-3234.4542607238927,-0.0,-1530.514299,2277.205732999998,0.0,-0.0,0.0,0.0,0.0,0.0,5845.069490000001,-0.0,-8122.275222999999,3000.0,487.7439073776215,-194.18246217424104,0.0,0.0,0.0,0.0,-1985.789412345309,-9.089881858070017,-1298.682151,7493.891389278073,515.7670260653723,-0.0012187311579316745,0.0,0.0,0.0,0.0,-583.8614038385672,-26.937684773718544,-7398.858108,2429.824189428721,103.73968834800543,-0.0002451315887141256,0.0,0.0,0.0,0.0,164.98299629935238,-2.4747449444902854,-2696.071884,596.6125365606091,0.0,-0.0,0.0,0.0,0.0,0.0,1024.8705314105493,-15.37305797115824,-1606.11001
t286,3505.8454,0.0,-52.0,0.0,0.0,0.0,0.0,-1210.812058206182,-3.5244747938181376,-2239.508867,212.7410890483606,0.0,-0.0,0.0,0.0,0.0,0.0,975.8470719516394,-0.0,-1188.588161,4955.407123879798,569.9996000009452,-200.0003999990548,0.0,0.0,0.0,0.0,-874.8883559547304,-20.17227492695723,-4430.345693,1091.7014108654448,0.0,-0.0,0.0,0.0,0.0,0.0,-348.5372777323057,-16.647800133139093,-726.516333,5189.425795672451,0.0,-0.0,0.0,0.0,0.0,0.0,-3728.0935116724513,-0.0,-1461.332284,1833.6271429999983,0.0,-0.0,0.0,0.0,0.0,0.0,5845.069490000001,-0.0,-7678.696633,3000.0,0.0,-459.31990540891485,0.0,0.0,0.0,0.0,-1311.0626649919946,-9.787159599090351,-1219.83027,7395.038545242624,0.0,-0.0,0.0,0.0,0.0,0.0,-527.1821783689107,-27.482051873714365,-6840.374315,2448.296339739081,0.0,-0.0,0.0,0.0,0.0,0.0,154.78895356438505,-2.3218343034657756,-2600.763459,517.2185775606091,0.0,-0.0,0.0,0.0,0.0,0.0,1024.8705314105493,-15.37305797115824,-1526.716051
t287,3576.814,27.988576505098152,-24.011423494901845,0.0,0.0,0.0,0.0,-1423.1572865545154,-6.520288455680614,-2151.113578,195.33033249085864,0.0,-0.0,0.0,0.0,0.0,0.0,988.4713895091413,-0.0,-1183.801722,4890.425277467496,169.27993856254523,-600.7196614399999,0.0,0.0,0.0,0.0,-304.0354528853984,-17.601108704642204,-4137.348993,1121.1917623372515,0.0,-0.0,0.0,0.0,0.0,0.0,-422.0083700882896,-11.080820248961588,-688.102572,5853.022804464734,0.0,-0.0,0.0,0.0,0.0,0.0,-4444.244416464732,-0.0,-1408.778388,1496.6624919999995,0.0,-0.0,0.0,0.0,0.0,0.0,5845.069490000001,-0.0,-7341.731982,2992.731,74.2407367494091,-607.6856328024535,0.0,0.0,0.0,0.0,-1283.7018761080778,-15.65409783887807,-1159.93013,7433.492546282284,0.0,-580.4,0.0,0.0,0.0,0.0,-391.0855198074159,-37.17447847486738,-6424.832548,2488.849165442499,0.0,-512.43,0.0,0.0,0.0,0.0,432.4750117335039,-6.487125176002558,-2402.407052,425.3412377942032,0.0,-0.0,0.0,0.0,0.0,0.0,1002.2170306657833,-15.033255459986751,-1412.525013
t288,2261.9753186178496,36.34740431538678,-15.65259568461322,0.0,0.0,0.0,0.0,-196.53922099651032,-13.45353825211322,-2072.677368,86.11277686260843,0.0,-0.0,0.0,0.0,0.0,0.0,1093.4417711373917,-0.0,-1179.554548,4886.955320490631,23.050707017232003,-746.949292982768,0.0,0.0,0.0,0.0,-262.69137667093287,-22.966705854162445,-3877.398652,1164.1565903105095,0.0,-0.0,0.0,0.0,0.0,0.0,-495.36670370846025,-9.513167602049226,-659.276719,6150.1609963133515,0.0,-0.0,0.0,0.0,0.0,0.0,-4780.819037313352,-0.0,-1369.341959,1293.7975559999995,0.0,-50.0,0.0,0.0,0.0,0.0,5845.069490000001,-0.0,-7088.867046,3000.0,0.0,-681.9263695518624,0.0,0.0,0.0,0.0,-1203.0949224481374,-0.0,-1114.978708,7430.838073251229,427.97402406523946,-152.42597593476054,0.0,0.0,0.0,0.0,-1024.8705314105493,-15.37305797115824,-6666.142532,2472.64972465065,268.270194674675,-244.15980532532495,0.0,0.0,0.0,0.0,0.0,-0.0,-2496.760114,292.75728756060875,0.0,-0.0,0.0,0.0,0.0,0.0,1024.8705314105493,-15.37305797115824,-1302.254761
t289,3113.2718325520955,13.248284292648004,-38.751715707352,0.0,0.0,0.0,0.0,-1093.4417711373917,-0.0,-1994.32663,81.87023186260834,0.0,-0.0,0.0,0.0,0.0,0.0,1093.4417711373917,-0.0,-1175.312003,4386.6004410000005,0.0,-770.0,0.0,0.0,0.0,0.0,0.0,-0.0,-3616.600441,1138.6426119157504,0.0,-0.0,0.0,0.0,0.0,0.0,-515.1628559157505,-0.0,-623.479756,4396.0695806896,0.0,-0.0,0.0,0.0,0.0,0.0,-3075.7019296896005,-0.0,-1320.367651,1511.9680000000003,8.470491421143855,-41.52950857885615,0.0,0.0,0.0,0.0,5295.957577157712,-0.0,-6774.86656,2944.254,250.96405755211183,-430.96231199975074,0.0,0.0,0.0,0.0,-1705.0927915523612,-0.0,-1059.162954,7353.443414225243,55.860293727988946,-524.5397062720111,0.0,0.0,0.0,0.0,-807.9420804824662,-16.24117919875456,-6060.580742,2266.3025448721487,277.57612743093455,-234.8538725690654,0.0,0.0,0.0,0.0,-57.87474850642154,-0.8681212275963232,-2250.28193,436.5457439822705,0.0,-0.0,0.0,0.0,0.0,0.0,865.8168289888877,-15.373057971158238,-1286.989515
t290,3037.678056204252,13.438071966569975,-38.56192803343002,0.0,0.0,0.0,0.0,-1093.4417711373917,-0.0,-1919.112429,77.79752386260851,0.0,-0.0,0.0,0.0,0.0,0.0,1093.4417711373917,-0.0,-1171.239295,4703.637655803344,157.75553974689956,-612.2444602531004,0.0,0.0,0.0,0.0,-868.6683855144277,-13.030025782716413,-3367.450324,1158.3166981722068,0.0,-0.0,0.0,0.0,0.0,0.0,-557.8909783894904,-13.030025782716413,-587.395694,6392.870331668255,0.0,-0.0,0.0,0.0,0.0,0.0,-5121.868781668255,-0.0,-1271.00155,1484.7248000000002,22.920202556325833,-27.079797443674174,0.0,0.0,0.0,0.0,4977.761454887347,-0.0,-6458.32666,0.0,0.0,-681.9263695518624,0.0,0.0,0.0,0.0,1686.5557433417157,-1.7383357898533627,-1002.891038,6017.559930780773,580.3986285476641,-0.0013714523359187325,0.0,0.0,0.0,0.0,-965.1401584986218,-14.477102377479326,-5618.339927,2198.290139635603,167.3076781821987,-345.1223218178012,0.0,0.0,0.0,0.0,0.0,-0.0,-2020.475496,401.36103874589486,0.0,-0.0,0.0,0.0,0.0,0.0,849.2511058417309,-12.738766587625964,-1237.873378
