Line,1,2,3,4,5,6,7,8,9,10
t38,1054.9633423482635,732.7847956368395,-707.3362665333282,14.556619057741191,-1660.2139874238742,4253.568222329885,0.0,654.1071817272128,0.0,0.0
t39,1066.0469826562758,26.75963556631475,-986.6068742744708,17.96024979114619,-2442.27902028498,4594.591632887347,-776.6297409757424,166.5868014935625,18.308230280073392,0.0
t40,1060.418700094086,54.11973306584835,-948.7776750919694,-333.47515216005854,-2700.0,4172.879018787472,-282.4216623184834,240.7857289092221,-448.9139633093441,0.0
t41,955.5200110891839,0.0,32.75295187325953,114.80181956786106,-2700.0,4139.504580263005,97.77927525638395,526.6426637380447,-1024.8705314105493,0.0
t42,256.954463443889,881.0109178138341,0.0,-90.91942181086546,-2700.0,4333.391885268266,0.0,654.1071817272128,-1024.8705314105493,0.0
t43,-351.90291317900943,677.7483765310441,182.84015259975322,64.06823867368638,-2700.0,4923.889129263004,0.0,654.1071817272128,-1024.8705314105493,0.0
t44,119.37258380351004,985.6538504398917,309.62982613296265,437.20169382731154,-2700.0,4493.708128263005,0.0,654.1071817272128,-1024.8705314105493,0.0
t45,-403.8441918920969,460.0356084378412,102.40062917499785,343.13857543712743,-2700.0,4155.462991263005,0.0,654.1071817272128,-1024.8705314105493,0.0
t46,388.5137772592515,-264.5141297280856,-177.6582333042667,207.49258780098722,-2700.0,3686.464787263005,0.0,654.1071817272128,-1024.8705314105493,0.0
t47,867.1131806694497,-532.6382503752784,-1102.78982322845,-609.4220663508358,-2700.0,3324.196531263005,0.0,654.1071817272128,-1024.8705314105493,0.0
t48,846.2579193137727,-466.4715059023075,-1091.9027531231948,-545.4649997134574,-2700.0,3574.0536372674073,0.0,654.1071817272128,-1024.8705314105493,0.0
t49,847.3138410350265,-129.3341847060166,-450.15958138338794,126.37157987729225,-2700.0,4881.338680422418,0.0,654.1071817272128,-1024.8705314105493,0.0
t50,1014.6374873665227,273.22660658450934,14.551027522735422,506.9444764094209,-2009.712268073918,5035.019674,921.7963710267755,544.3579686762498,-1024.8705314105493,0.0
t51,1021.0337253041711,620.6886879414006,223.73700904071706,782.9333518276297,-909.6649352669293,4495.69318,1203.0434517365786,299.2938936927169,-1024.8705314105493,0.0
t52,1002.3820215688626,865.0328015766642,605.2477456727798,1170.4680064910376,-231.52860693551037,4403.115143999999,1203.0434517365786,143.5654975452155,-1024.8705314105493,0.0
t53,1004.9929568078549,1350.28708491837,769.0876146453215,1355.8120380870173,-196.67248954285836,4897.112618392286,1203.0434517365786,654.1071817272128,-1024.8705314105493,0.0
t54,1012.6252348637892,1114.8030420035575,119.71248754869141,636.5366455676892,-885.3150224775757,4886.41950988735,1203.0434517365786,654.1071817272128,-1024.8705314105493,0.0
t55,1017.0503561714945,765.5166855943899,-603.001809857107,-44.66731031430005,-2549.8265240496685,5386.353382904465,689.3439369321526,430.57980404654677,-1024.8705314105493,0.0
t56,1017.9369434230101,620.6068578570113,-498.7215133879638,220.9468184960896,-2465.3251347987016,4028.8237672627297,1011.2619110291434,296.40727998381425,-1024.8705314105493,0.0
t57,1009.6429958280928,50.227749421490806,-959.124159400325,129.8791909010911,-2381.276655521156,3628.6493562630053,1203.0434517365786,654.1071817272128,-1024.8705314105493,0.0
t58,995.0916395141662,618.4086194722921,530.1388875924188,1829.7399874631328,-891.0005321300379,4634.870458432559,1203.0434517365786,654.1071817272128,-1024.8705314105493,0.0
t59,1067.960406309091,-218.03996694984113,989.003659344233,2015.0119439697623,-2259.2196727307337,5288.287794521474,539.3041254172316,473.089409406386,-1024.8705314105493,0.0
t60,1093.4417711373917,-631.8248875052457,1200.0,2015.0119439697623,-2700.0,5547.558367751394,-231.28842656291388,347.1584905071194,-1024.8705314105493,0.0
t61,1069.4630739068994,-226.4055384035898,1200.0,2015.0119439697623,-2700.0,5505.519033310705,0.0,0.0,-1024.8705314105493,0.0
t62,1035.0754915197545,-23.562774698294007,1190.1913726450068,2015.0119439697623,-2700.0,5510.319684582425,0.0,38.98740920598581,-1024.8705314105493,0.0
t63,1040.8346886223626,-343.42312790007793,652.1244346087677,1651.0003884607772,-2700.0,5483.937454123098,0.0,389.9941115098365,-1024.8705314105493,0.0
t64,1044.6909486562556,-398.7773598725146,427.43545260905216,1016.4536874088697,-2700.0,4350.117621522713,0.0,0.0,-1024.8705314105493,0.0
t65,131.49651062832405,306.75591980289187,366.94949251552106,379.1991480205992,-2700.0,2949.3138664190715,-403.6002935793697,517.9573102878167,-1024.8705314105493,0.0
t66,-693.3502918994326,1008.2892754334791,888.1565952208217,717.2637217423174,-2700.0,5315.626545262729,0.0,654.1071817272128,-1024.8705314105493,0.0
t67,83.09476215167636,565.4826806387427,395.05696336703835,158.58370980445844,-2700.0,3657.2016880448573,-991.3989013805271,654.1071817272128,-1024.8705314105493,0.0
t68,887.9599789695934,122.52915019564153,0.0,-323.03455666016754,-2700.0,3609.329493493087,-1203.0434517365786,654.1071817272128,-1024.8705314105493,0.0
t69,888.9632048870731,0.0,17.36571997302395,-253.2342311403205,-2700.0,2138.6318379431104,-1203.0434517365786,654.1071817272128,-1024.8705314105493,0.0
t70,886.5914527834493,0.0,17.652923154322522,-162.41209070803464,-2700.0,2123.320339891816,-1203.0434517365786,654.1071817272128,-1024.8705314105493,0.0
t71,32.20759181259214,0.0,25.170790151461482,-206.77152315181988,-2700.0,2414.473053092856,0.0,563.3345654418364,-1024.8705314105493,0.0
t72,-791.7913417693647,1163.8172610037093,786.1834486501667,507.17883656535577,-2700.0,3373.3542550919415,-1081.269776801493,654.1071817272128,-1024.8705314105493,0.0
t73,-224.5474021167338,914.0335587356986,273.22331122539964,35.831147707562124,-2700.0,3162.808654263005,-1203.0434517365786,654.1071817272128,-1024.8705314105493,0.0
t74,600.2954963410336,649.0722538511985,181.31485815297108,-10.991019004375618,-2700.0,2836.7075152630046,0.0,654.1071817272128,-1024.8705314105493,0.0
t75,823.17097879068,20.857347912192772,-520.6244845690585,-693.8648240236121,-2700.0,2138.943985263005,-959.1867220974622,654.1071817272128,-1024.8705314105493,0.0
t76,819.1945165758384,137.1539275098091,-1058.8637678418743,-1217.4721729294079,-2700.0,1965.3048262630043,-927.3670578680208,654.1071817272128,-1024.8705314105493,0.0
t77,836.8727843802297,347.6870767462213,-1200.0,-1367.805246937424,-2700.0,1899.1973675983056,-427.39203292380927,654.1071817272128,-1024.8705314105493,0.0
t78,859.7076452682728,1668.7127299592223,-155.93059182328327,-347.1268545701198,-2700.0,2230.4241102630053,0.0,586.5216222378805,-1024.8705314105493,0.0
t79,78.60517541573802,1161.7648488514901,0.0,-303.74416186739285,-2700.0,3207.4587705428357,643.2657631405574,429.04848946132023,-1024.8705314105493,0.0
t80,-749.2455245295156,1685.8470291436233,0.0,118.70317635048829,-2700.0,4095.504175263004,508.7373486838915,654.1071817272128,-1024.8705314105493,0.0
t81,62.246970994584544,1012.3875812252193,229.04510574311175,786.6780081932994,-2700.0,4208.583586263006,0.0,529.0204632188567,-1024.8705314105493,0.0
t82,1048.7782399696189,820.0291314460483,1200.0,1686.8535342360553,-2683.9613435201054,4217.196440263005,806.234745834148,0.0,-1024.8705314105493,0.0
t83,1058.3024135709443,702.6121225722475,939.5860283456939,1538.4080905709413,-2700.0,4173.815504263005,-545.7697613844022,-7.484249430553554,-1024.8705314105493,0.0
t84,1062.639697188273,21.723949349860586,-286.138092750914,546.7973800373105,-2700.0,3608.5254138590008,-949.2520888627688,194.09971249652457,-1024.8705314105493,0.0
t85,890.321487736711,-74.4735689563556,-958.682727334315,8.861894231136258,-2700.0,3141.894899464589,0.0,80.47531681336123,-1024.8705314105493,0.0
t86,894.8025655758796,-487.1673188085519,-1200.0,-266.495756032937,-2700.0,2857.6691911670196,-850.0902524941654,8.864519126668945,-1024.8705314105493,0.0
t87,783.061764390087,-411.9775862739416,-984.2062598500623,-128.1025211384512,-2700.0,2996.540169263004,-175.70320570981755,354.67366963603325,-1024.8705314105493,0.0
t88,-26.072804222189664,599.6617363354214,119.6074683608484,541.2844917219078,-2700.0,3497.1996322630057,-454.93425271664375,0.0,-1024.8705314105493,0.0
t89,-772.3369505303547,886.9967642440113,72.48291884154881,-279.2766560612763,-2700.0,3635.83218183444,1069.4666829469254,449.84785208932647,-1024.8705314105493,0.0
t90,-860.0311739645279,1395.0600501670335,1200.0,557.23941951429,-2700.0,2999.5084488347147,0.0,654.1071817272128,-1024.8705314105493,0.0
t91,-43.4504077369592,1152.4579701841963,0.0,-623.0322003521492,-2700.0,1998.3073685602287,0.0,654.1071817272128,-1024.8705314105493,0.0
t92,-857.2731896198586,1260.723823319861,0.0,-599.2684137227252,-2700.0,2754.496801989598,156.78440017274144,286.0351453648087,-1024.8705314105493,0.0
t93,-854.8843836750242,1454.0106390886936,0.0,-561.4913172602854,-2700.0,2380.869265037339,396.5173690518877,-160.65570830846113,-1024.8705314105493,0.0
t94,-859.0047088867203,1501.2675900852416,0.0,-486.5768746526561,-2700.0,3853.918554037338,-575.8414710296412,-28.774931116062927,-1024.8705314105493,0.0
t95,-863.4811691116239,1705.3610710459352,0.0,-391.9265575564895,-2700.0,2188.171111003502,-1203.0434517365786,150.11704281938998,-1024.8705314105493,0.0
t96,-57.500645815242144,802.9300058764951,0.0,-309.2063514995147,-2700.0,1827.0763711299076,-1203.0434517365786,315.8927118065708,-1024.8705314105493,0.0
t97,155.94827572011255,824.7244564824509,0.0,-257.25101135091967,-2700.0,1755.8303440446527,-714.8013415311605,-47.44042840374036,-1024.8705314105493,0.0
t98,950.0610451758373,0.0,166.18845969623544,-47.94451693322044,-2700.0,1850.4926218861158,-1203.0434517365786,-288.98956851626303,-1024.8705314105493,0.0
t99,112.7784259785286,854.553405981548,0.0,-122.14627767309175,-2700.0,1736.6462383280625,-1203.0434517365786,-467.82032267469367,-1024.8705314105493,0.0
t100,-738.4397209679274,1381.9847252387465,385.85474864291746,294.80098987371804,-2700.0,2023.4214953921469,-1203.0434517365786,-606.534094502165,-1024.8705314105493,0.0
t101,62.389061380856745,835.7335996247717,973.499614936878,828.24493913914,-2700.0,2579.2222391071723,-1203.0434517365786,-654.1071817272128,-1024.8705314105493,0.0
t102,873.5284998908307,0.0,391.152867769526,188.83295169118418,-2700.0,1924.9920509419,-1187.4563069725784,-654.1071817272127,-1024.8705314105493,0.0
t103,614.521806,0.0,261.1912621252677,-42.695031950719894,-2700.0,1830.4074226148796,-1203.0434517365786,-550.0912612081195,-1024.8705314105493,0.0
t104,882.4480611112328,216.67632789615254,814.3500919339739,967.4845711198659,-2700.0,2789.9049185521844,-1203.0434517365786,-243.22149041948634,-1024.8705314105493,0.0
t105,1037.0328884826508,42.486768704160994,191.01283732208435,1144.801553244681,-2700.0,3814.733658752133,-1203.0434517365786,-261.8035674399253,-1024.8705314105493,0.0
t106,1004.464711521142,938.3973192647513,1200.0,2015.0119439697623,-2700.0,4574.8523231470535,-1176.9267242652054,-248.5499307017817,-1024.8705314105493,0.0
t107,1045.300906131149,540.4972899428407,1181.8774528113895,2015.0119439697623,-2538.374316307718,4506.264749999999,-1203.0434517365786,-297.4694780121619,-1024.8705314105493,0.0
t108,911.2072953039424,175.852359318588,1107.913042855592,2015.0119439697623,-2070.80610685023,4154.263016000001,-1203.0434517365786,-654.1071817272127,-845.0014427367284,0.0
t109,1043.264580768476,590.9082350940699,1071.462560051161,2015.0119439697623,-1970.9176300205518,4101.523010174039,-1203.0434517365786,-654.1071817272128,-78.25512556668576,0.0
t110,928.3489701121758,558.4223223096342,1029.8192427680067,1960.1927261013757,-2202.0374625100576,4355.408096,-1203.0434517365786,-654.1071817272128,0.0,0.0
t111,944.617936704634,406.1582287797013,791.4629917048786,1675.2628036695273,-2700.0,4605.162914999999,-1203.0434517365786,-654.1071817272128,-1024.8705314105493,0.0
t112,992.9491826397102,273.4803440849716,-124.90805244156509,410.8903815058724,-2700.0,3118.54721526273,-1203.0434517365786,-654.1071817272128,-1024.8705314105493,0.0
t113,83.01936085096175,1077.8652545682257,863.8479838903328,628.1017528059696,-2700.0,2676.309518263006,-1203.0434517365786,-654.1071817272128,-1024.8705314105493,0.0
t114,-711.8808926133872,1845.3308024586793,0.0,-503.4134148225463,-2700.0,2212.6253862627295,-1203.0434517365786,11.738895090258001,-1024.8705314105493,0.0
t115,83.8471406761068,1267.2624091861019,214.3382948442007,-261.556560052047,-2700.0,2450.6564201509773,-1203.0434517365786,0.0,-1024.8705314105493,0.0
t116,865.9699892224739,345.1610570217992,10.513979233526895,-456.0214481699956,-2700.0,2140.0208834310934,-1203.0434517365786,438.2870255312134,-1024.8705314105493,0.0
t117,339.7731574641141,710.8349394932866,0.0,-307.7766522049749,-2700.0,2858.220129231512,-1203.0434517365786,301.99957017541294,-1024.8705314105493,0.0
t118,852.1449578585771,117.11205370978807,0.0,-148.01540112393377,-2700.0,3850.0463674788925,-1203.0434517365786,128.84519093758237,-1024.8705314105493,0.0
t119,851.0054466530926,112.38926016994692,114.77490343362932,132.98079307952327,-2700.0,4569.518674263005,-1203.0434517365786,16.250879385408595,-1024.8705314105493,0.0
t120,869.5603238702411,-446.2478689037982,-1200.0,-948.6826750000321,-2700.0,4341.113547464017,-1166.3983536935891,78.89142608819913,-1024.8705314105493,0.0
t121,904.0065712808625,-464.43981338199256,-1200.0,-906.6601637789895,-2700.0,4307.957712318081,-209.81371213788222,-9.629239070215181,-1024.8705314105493,0.0
t122,907.0511267092422,-635.2463997048146,-1200.0,-754.543223877512,-2700.0,4253.9781835595195,-1058.0244172323482,126.90521892484682,-1024.8705314105493,0.0
t123,896.5100559456824,-604.4753683210988,-1200.0,-668.2887147560956,-2700.0,4039.249636270414,-685.9543261179961,517.625119460935,-61.429991296509726,0.0
t124,899.6241643086388,-499.03054036430353,-1200.0,-592.3871292899686,-2700.0,4472.990924312756,-1203.0434517365786,12.895897487988403,-60.557829590717255,0.0
t125,569.5294129771318,-245.60103855546396,-1200.0,-538.2386349105651,-2700.0,4557.302106176932,-1203.0434517365786,120.17140287917435,-56.28577474964614,0.0
t126,875.9854653697364,279.1934846506823,-1200.0,-532.2140032195548,-2700.0,4635.369163621835,-443.1014006206523,456.0577920421399,-782.1586703981488,0.0
t127,628.4985161281215,724.8189311197999,-1200.0,-708.9736277235905,-2700.0,4993.164599993046,0.0,654.1071817272128,-1024.8705314105493,0.0
t128,880.3729837809133,-562.5222330792622,-1200.0,-125.4338166037264,-2700.0,4683.256611034836,864.5920666081996,654.1071817272128,-1024.8705314105493,0.0
t129,1064.8107472575339,-778.366217442421,-1200.0,364.61589926464944,-1898.7619515421407,5320.909336,545.4864763608838,654.1071817272128,-1024.8705314105493,0.0
t130,1006.1555683119136,75.58463182486082,294.1764159898615,1946.2527471834976,-756.1931376477924,4560.951619999999,1203.0434517365786,153.25777262574357,-1024.8705314105493,0.0
t131,986.2910600149515,-1347.9989230475358,-957.3667941063894,922.4127783633104,-476.4112075999781,3687.5789039999995,1203.0434517365786,529.0274244117041,60.910095515276375,0.0
t132,1093.4417711373917,-478.45667130482076,-208.02494734700596,1205.7288170147683,-464.0357729355106,4309.405852157713,1203.0434517365786,102.28101210988858,819.8118801727499,0.0
t133,1085.434133913799,-853.028760136938,-1200.0,550.3807016050608,-1296.6561751698841,4172.314467093703,261.6586221629178,-66.30110276383667,810.9456680203047,0.0
t134,1084.8161402104167,-1454.1710172766404,-1200.0,388.7640694526367,-1174.6630331352976,4003.6749478375837,31.720983559448605,-60.540997487567616,427.5089512797696,0.0
t135,1042.158047402524,-670.9836050831861,-711.4344733331332,558.225897022944,-1329.3831236532424,3921.9359568873474,1044.3430341678538,336.8404905505943,-837.7867746936088,0.0
t136,888.6206733528195,-558.9946612814359,-1200.0,-486.4520218332822,-2700.0,3379.099166567818,-553.1996144058628,548.2947879326197,-1024.8705314105493,0.0
t137,137.3324263881321,298.2863058909855,0.0,17.910548919672948,-2629.2832581156154,2557.4708732630047,0.0,22.589007634322716,-1024.8705314105493,0.0
t138,-652.6792727878383,2100.0,0.0,-282.4957630259921,-2700.0,1931.9867862627289,0.0,654.1071817272128,-1024.8705314105493,0.0
t139,-866.4885291501969,1627.4207887323869,0.0,-295.20515858412443,-2316.6699891193107,1373.8105172630055,0.0,0.0,-1024.8705314105493,0.0
t140,-879.4275909213108,303.69440588286733,255.17605740806337,-198.20472090495178,-2700.0,2140.3473661348926,248.19981634252832,171.14645079845712,-1024.8705314105493,0.0
t141,-883.6880073062723,289.68998946430764,115.1569043729041,-252.9403780121805,-2700.0,3803.5879821348926,103.01230351792705,639.0095092159597,-1024.8705314105493,0.0
t142,-893.7320277973321,266.0085101451547,0.0,-305.7481752689533,-2700.0,4706.178508263007,-856.5702592205982,654.1071817272128,-1024.8705314105493,0.0
t143,-640.1401304264467,917.7850805291384,0.0,-252.15174612948155,-2700.0,4504.387068263005,-935.0729979695434,654.1071817272128,-1024.8705314105493,0.0
t144,178.13655742141643,-247.21200037727604,-98.48688487406629,-248.5413398468097,-2700.0,4253.379450263004,-80.34463893980748,654.1071817272128,-1024.8705314105493,0.0
t145,978.6222613251867,-992.6146724588389,-1017.0480728798806,-1074.3292775282152,-2700.0,3833.1304182630042,0.0,637.6548304854832,-1024.8705314105493,0.0
t146,639.9452129341807,-700.401649480214,-1200.0,-1121.2670237120994,-2700.0,3231.341246263005,-353.5961939501308,361.28801375641115,-1024.8705314105493,0.0
t147,593.2196967188347,-614.4073062124208,-1200.0,-1093.6130252660937,-2700.0,3372.981834462868,-1203.0434517365786,-12.018765010533313,-1024.8705314105493,0.0
t148,253.45415142638643,-325.2598197222196,-1200.0,-1045.518583997866,-2260.2990391991457,2687.375616875524,-1203.0434517365786,-15.520492594603379,-1024.8705314105493,0.0
t149,67.36275689454874,-130.09439172055676,-1200.0,-1128.0708757983055,-2343.282407996334,2318.141187838551,-1203.0434517365786,-654.1071817272128,-490.51101253367034,0.0
t150,-358.01110215485915,206.68455975848187,-1200.0,-1199.4541227913526,-2687.0606960207892,2562.270122263005,-1203.0434517365786,-654.1071817272128,-90.06965213351955,0.0
t151,460.5481380877728,0.0,-526.083937137345,-644.9609271127881,-2700.0,3289.751914263005,-1203.0434517365786,-654.1071817272128,-30.167431970190137,0.0
t152,947.1497927591855,-982.3158878341941,-987.0011751939835,-532.3659451671809,-2700.0,3471.096720263005,-1203.0434517365786,-654.1071817272127,0.0,0.0
t153,914.0722053652859,-397.56942756374184,-153.91283057950236,580.1573874515831,-2700.0,4139.4852748604535,-1203.0434517365786,-654.1071817272128,99.54208934588428,0.0
t154,1076.52191346385,-470.24444757594466,299.60077916246087,1010.981295195998,-2700.0,3974.3878894250242,-1203.0434517365786,-530.2733623302889,-26.235295064383234,0.0
t155,1063.994205396799,-172.19377168579987,907.0995276820565,1776.3510317010675,-2700.0,4769.82881637199,-1203.0434517365786,-654.1071817272128,630.4958062768294,0.0
t156,1063.3472163453364,-463.9492485795875,336.81325674318543,1319.4771588987464,-2700.0,4432.640745151629,-1203.0434517365786,-654.1071817272128,0.0,0.0
t157,1069.0115808796425,-540.9418674080404,36.325604549268746,1001.0974877384358,-2700.0,4079.503579854096,-1203.0434517365786,-654.1071817272128,508.48862335025393,0.0
t158,1063.777568711551,-632.7379186758825,0.0,881.6247002188752,-2700.0,3860.2522553865174,-1203.0434517365786,0.0,1001.3925695431471,0.0
t159,905.812535848901,-331.08615423297994,-480.2198790912508,10.788672305388491,-2700.0,3046.576764441517,-1203.0434517365786,0.0,-261.91677176520676,0.0
t160,903.6001352932523,-130.83017818020866,54.74250634817048,397.05070332981853,-2700.0,3376.9738832630055,-1203.0434517365786,-426.184589747022,0.0,0.0
t161,959.759815980718,555.7449271528291,0.0,-297.6350531340559,-2700.0,2873.2743672630063,-1203.0434517365786,-654.1071817272128,-673.8918321240437,0.0
t162,970.8614089212225,1395.2170457104185,706.5618247268692,187.07531154075818,-2700.0,1999.6650132627299,-1203.0434517365786,-114.05820162624437,-1024.8705314105493,0.0
t163,967.819243358185,1221.9811351783067,661.5192781392128,175.8894692980699,-2700.0,3771.921273263005,-1203.0434517365786,0.0,-1024.8705314105493,0.0
t164,980.335174992647,356.54448178064365,0.0,-339.861208608766,-2700.0,5055.140177263006,-1203.0434517365786,0.0,-1024.8705314105493,0.0
t165,143.4715355682109,254.4257314598905,54.66225946113322,-138.7283784912893,-2700.0,4781.120280263005,-1203.0434517365786,20.281145546684094,-1024.8705314105493,0.0
t166,-669.9576701487273,1083.9143126580568,1200.0,1042.468136929458,-2700.0,4516.006466263005,-1203.0434517365786,-16.64795125694892,-1024.8705314105493,0.0
t167,-659.7628605741088,1105.996721747891,1200.0,1159.842738906223,-2700.0,3571.1642884401126,-1203.0434517365786,4.310053744172094,-1024.8705314105493,0.0
t168,160.35028436376967,1853.0045119568776,726.8363522321426,704.6667016360901,-2700.0,3745.962890263005,-1203.0434517365786,337.48787564744913,-1024.8705314105493,0.0
t169,75.03105777709045,1594.674455864608,1200.0,801.6385289457104,-2700.0,2356.997902162182,-1203.0434517365786,506.3061334788427,-1024.8705314105493,0.0
t170,885.5296791730158,740.8351198484783,0.0,-333.3626284834228,-2700.0,1300.6594294636932,-1203.0434517365786,16.942099076335452,-1024.8705314105493,0.0
t171,895.8500076355938,627.8580492049322,0.0,-267.4123551388935,-2700.0,1391.9518990264303,-1203.0434517365786,0.0,-1024.8705314105493,0.0
t172,903.2494619792684,1579.8481837232914,0.0,-234.69680668881531,-2700.0,1486.0858605564556,-1203.0434517365786,-346.70548257195475,0.0,0.0
t173,921.9582764764857,1701.4501445916276,0.0,-206.7223369857114,-2700.0,1541.5105092781682,-1203.0434517365786,-163.15909031962812,-769.4264453909774,0.0
t174,928.2782351869479,1899.8392865858673,0.0,-214.53897512874312,-2700.0,1495.8407721398257,-1203.0434517365786,-430.275553183713,0.0,0.0
t175,131.98459565665434,2001.0577413306216,0.0,-224.4856901682794,-2700.0,2942.963876263005,-1203.0434517365786,-654.1071817272128,0.0,0.0
