BalanceComponent,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand
t9,7864.086277392105,0.0,-1567.4010201745177,0.0,0.0,0.0,0.0,-4808.550661292841,-47.18602492474496,-1440.948571,0.0,0.0,-7.683883309843943,0.0,0.0,0.0,0.0,1662.8156663098441,-0.0,-1655.131783,2981.31894858531,0.0,-2904.1026119496782,0.0,0.0,0.0,0.0,1102.7199962698112,-77.83124990544276,-1102.105083,5790.791556617035,0.0,-2250.0,0.0,0.0,0.0,0.0,-3332.618695636337,-30.645224980697794,-177.527636,3110.953602052649,0.0,-1329.2223955178213,0.0,0.0,0.0,0.0,-563.2956575348285,-0.0,-1218.435549,1065.1868,0.0,-0.0,0.0,0.0,0.0,0.0,4842.221359,-0.0,-5907.408159,2020.3149275206958,396.1748408938981,-566.4224272170555,0.0,0.0,0.0,0.0,-1148.1043323194813,-33.672184878057486,-668.290824,4819.14072629559,0.0,-0.0,0.0,0.0,0.0,0.0,4470.158624082577,-94.23995937816562,-9195.059391,1676.1795417775645,0.0,-0.0,0.0,0.0,0.0,0.0,906.2526672308991,-13.593790008463484,-2568.838419,2953.7533724352,2022.6914291660871,-0.0,0.0,0.0,0.0,0.0,-3131.5989661096432,-46.97398449164465,-1797.871851
t10,6041.613943352641,43.34824090097057,-1524.052779273547,0.0,0.0,0.0,0.0,-3437.9737132927257,-30.707482687339226,-1092.228209,153.35637752071497,2.8831054928427555,-4.800777817001187,0.0,0.0,0.0,0.0,1390.8082008034437,-0.0,-1542.246906,2419.7424505674244,0.0,-2904.1026119496782,0.0,0.0,0.0,0.0,537.7094844895892,-53.34932310733462,-0.0,6138.819506769827,0.0,-2250.0,0.0,0.0,0.0,0.0,-3866.177666349831,-22.64184041999539,-0.0,3353.8677301682974,0.0,-1329.2223955178213,0.0,0.0,0.0,0.0,-1038.7389066504768,-0.0,-985.906428,1077.9816000000003,0.0,-50.0,0.0,0.0,0.0,0.0,3714.372601,-0.0,-4742.354201,1748.4495877176416,0.0,-1793.6031756357495,0.0,0.0,0.0,0.0,455.1876747961674,-33.672184878057486,-376.361902,3622.8899604872468,0.0,-0.0,0.0,0.0,0.0,0.0,5861.161770063707,-87.91742655095561,-9396.134304,3099.8371406959445,0.0,-0.0,0.0,0.0,0.0,0.0,-1418.5744125083202,-21.278616187624802,-1659.984112,3588.7884999999997,224.24895083682722,-0.0,0.0,0.0,0.0,0.0,-2197.7750323515543,-32.96662548527331,-1582.295793
t11,4795.083015323364,0.0,-1567.4010201745177,0.0,0.0,0.0,0.0,-2150.387506541082,-11.975183607763894,-1065.319305,0.0,7.683883309843943,-0.0,0.0,0.0,0.0,0.0,1352.0419326901558,-0.0,-1359.725816,2345.7636486357587,342.36566014058263,-2561.7369518090954,0.0,0.0,0.0,0.0,-100.92806872090388,-25.464288246341344,-0.0,6112.0781872505195,0.0,-2250.0,0.0,0.0,0.0,0.0,-3848.5890826119416,-13.489104638577452,-0.0,3243.1162943340496,0.0,-1329.2223955178213,0.0,0.0,0.0,0.0,-1103.0535878162273,-0.0,-810.840311,1023.0238,42.32000000000001,-7.679999999999993,0.0,0.0,0.0,0.0,3150.9163129999993,-0.0,-4208.580113,2482.9869653478086,0.0,-2660.3921752659185,0.0,0.0,0.0,0.0,455.1876747961674,-33.672184878057486,-244.11028,4035.2949191559746,0.0,-93.50309982910979,0.0,0.0,0.0,0.0,5155.676007789983,-77.33514011684971,-9020.132687,2964.7194449417525,0.0,-523.3091159872113,0.0,0.0,0.0,0.0,-1141.9802777877258,-17.129704166815888,-1282.300347,3321.2078448703996,0.0,-0.0,0.0,0.0,0.0,0.0,-1768.883404798424,-26.533251071976355,-1525.791189
t12,4633.223937383865,52.0,-1515.4010201745175,0.0,0.0,0.0,0.0,-2071.5245252322434,-12.528730977104134,-1085.769661,156.13867488454326,0.0,-7.683883309843943,0.0,0.0,0.0,0.0,1236.275793425301,-0.0,-1384.730585,2807.424397280501,414.4438494673938,-2489.658762482284,0.0,0.0,0.0,0.0,-696.7014998141892,-35.50798445142111,-0.0,5596.257865121084,0.0,-2250.0,0.0,0.0,0.0,0.0,-3323.2786116467682,-22.979253474316973,-0.0,3190.9157482499218,0.0,-1329.2223955178213,0.0,0.0,0.0,0.0,-1050.6901337321003,-0.0,-811.003219,994.7358,0.0,-50.0,0.0,0.0,0.0,0.0,3205.918977,-0.0,-4150.654777,1448.7443754591366,0.0,-1634.3898473772467,0.0,0.0,0.0,0.0,455.1876747961674,-33.672184878057486,-235.870018,3804.7741558423063,0.0,-0.0,0.0,0.0,0.0,0.0,5482.907887469742,-82.2436183120461,-9205.438425,2831.209767858635,0.0,-220.5748965939383,0.0,0.0,0.0,0.0,-1283.2356918864004,-19.248535378296005,-1308.150644,3461.3430724351997,0.0,-0.0,0.0,0.0,0.0,0.0,-1954.8598703795076,-29.32289805569261,-1477.160304
t13,5881.702265182436,0.0,-1567.4010201745177,0.0,0.0,0.0,0.0,-3198.1184211269497,-26.887089880968485,-1089.295734,0.0,2.9097394570633486,-4.774143852780594,0.0,0.0,0.0,0.0,1405.6457623957172,-0.0,-1403.781358,2194.365184664466,414.4438494673938,-2489.658762482284,0.0,0.0,0.0,0.0,-64.40994274644196,-54.7403289031336,-0.0,5188.911184789566,0.0,-2250.0,0.0,0.0,0.0,0.0,-2911.0579457674007,-27.853239022165116,-0.0,3374.14099201066,0.0,-1329.2223955178213,0.0,0.0,0.0,0.0,-1184.0880714928392,-0.0,-860.830525,999.7628,22.45453713104303,-27.54546286895697,0.0,0.0,0.0,0.0,3252.0286187379143,-0.0,-4246.700493,1335.372125724256,0.0,-1483.981172642366,0.0,0.0,0.0,0.0,455.1876747961674,-33.672184878057486,-272.906443,3298.1687483630876,0.0,-0.007570449923465855,0.0,0.0,0.0,0.0,5848.3793503419665,-87.72569025512949,-9058.814838,2723.1306298394925,0.0,-0.9895051484697186,0.0,0.0,0.0,0.0,-1265.5586607793327,-18.983379911689994,-1437.599084,3135.2097724351997,737.5184233889828,-0.0,0.0,0.0,0.0,0.0,-2338.008364358801,-35.07012546538201,-1499.649706
t14,4248.8986250727785,43.52848425625869,-1523.872535918259,0.0,0.0,0.0,0.0,-1677.9424756112574,-3.2035567995211958,-1087.408541,0.0,0.0,-7.683883309843943,0.0,0.0,0.0,0.0,1464.3720223098442,-0.0,-1456.688139,2180.6820105777747,828.8885278241443,-2075.214084125534,0.0,0.0,0.0,0.0,-914.2358036229974,-20.12065065338735,-0.0,5761.833900754007,0.0,-2250.0,0.0,0.0,0.0,0.0,-3494.916806900141,-16.917093853866156,-0.0,3578.85606569327,0.0,-1329.2223955178213,0.0,0.0,0.0,0.0,-1363.763507175449,-0.0,-885.870163,1044.4424000000001,0.0,-50.0,0.0,0.0,0.0,0.0,3286.4865710000004,-0.0,-4280.928971,1621.6599897349872,0.0,-1744.3941226530974,0.0,0.0,0.0,0.0,455.1876747961674,-33.672184878057486,-298.781357,3123.8271819110305,0.0,-0.0,0.0,0.0,0.0,0.0,6180.635445775605,-92.70953168663408,-9211.753096,2795.984293935471,0.0,-0.9895051484697186,0.0,0.0,0.0,0.0,-1334.886291415765,-20.023294371236474,-1440.085203,2838.4074724351995,1289.9835941581475,-0.0,0.0,0.0,0.0,0.0,-2600.9368291560077,-39.01405243734012,-1488.440185
t15,6556.799484266779,0.0,-1567.4010201745177,0.0,0.0,0.0,0.0,-3759.5834156199794,-31.85688347228211,-1197.958165,6.839783357356436,3.522319408991191,-4.161563900852752,0.0,0.0,0.0,0.0,1635.791184134505,-0.0,-1641.991723,1960.3347024166806,0.0,-2904.1026119496782,0.0,0.0,0.0,0.0,1261.4651827365142,-44.79178920351651,-272.905484,5881.076000547747,0.0,-2250.0,0.0,0.0,0.0,0.0,-3618.1410948165126,-12.9349057312344,-0.0,3787.654333666386,0.0,-1329.2223955178213,0.0,0.0,0.0,0.0,-1541.0300141485652,-0.0,-917.401924,1003.1235999999999,22.920177642980942,-27.07982235701906,0.0,0.0,0.0,0.0,3321.4981577140375,-0.0,-4320.462113,1608.8341730654774,0.0,-1695.7326989835876,0.0,0.0,0.0,0.0,455.1876747961674,-33.672184878057486,-334.616964,3499.284562698208,0.0,-0.0,0.0,0.0,0.0,0.0,5681.129097768316,-85.21693646652473,-9095.196724,2939.506618417125,0.0,-0.991733104991406,0.0,0.0,0.0,0.0,-1496.615261391265,-22.449228920868975,-1419.450395,2711.6963724352004,760.6226604056161,-0.0,0.0,0.0,0.0,0.0,-1939.701511173218,-29.09552266759827,-1503.521999
t16,8090.673049574121,0.0,-1567.4010201745177,0.0,0.0,0.0,0.0,-4811.207845474859,-47.18602492474496,-1664.878159,0.0,3.522319408991191,-4.161563900852752,0.0,0.0,0.0,0.0,1665.4728504918614,-0.0,-1664.833606,2328.27156262408,-0.003327097611870477,-2000.0,0.0,0.0,0.0,0.0,1598.2321165744052,-70.39856810087385,-1856.101784,5663.037785228694,0.0,-2250.0,0.0,0.0,0.0,0.0,-3179.004928052565,-23.212543176128886,-210.820314,3962.069550877418,0.0,-1329.2223955178213,0.0,0.0,0.0,0.0,-1472.2740323595974,-0.0,-1160.573123,927.4916,0.0,-0.00021739130433899275,0.0,0.0,0.0,0.0,4720.525601391303,-0.0,-5648.016984,1896.0807994268866,132.18371465999934,-566.4237764344468,0.0,0.0,0.0,0.0,-766.5560877743816,-33.672184878057486,-661.612465,3355.6283346913524,0.0,-0.005046961568714845,0.0,0.0,0.0,0.0,6075.384628700728,-91.13076943051092,-9339.877147,3041.918813553052,0.0,-0.991733104991406,0.0,0.0,0.0,0.0,-698.9733373872522,-10.484600060808782,-2331.469143,2647.7476724352,2129.930351166088,-0.0,0.0,0.0,0.0,0.0,-3131.5989661096432,-46.97398449164465,-1599.105073
t17,7311.614522453594,0.0,-94.8156247755848,0.0,0.0,0.0,0.0,-4764.078999753264,-47.18602492474496,-2405.533873,81.80862763792172,0.0,-3.340818830277547e-5,0.0,0.0,0.0,0.0,1618.3440047702663,-0.0,-1700.152599,2126.486297723978,0.0,-0.0,0.0,0.0,0.0,0.0,2270.111312438927,-60.32038016290601,-4336.27723,3008.3034216871065,0.0,-2.2489877699506584,0.0,0.0,0.0,0.0,-2317.9933176789946,-13.134355238161055,-674.926761,2150.311243022693,0.0,-1.2510328428401647,0.0,0.0,0.0,0.0,-676.9963061798512,-0.0,-1472.063904,2545.959777284607,0.0,-0.00021739130433899275,0.0,0.0,0.0,0.0,5439.078295106697,-0.0,-7985.037855,2333.4633271963608,2040.0,-0.0013492173913134107,0.0,0.0,0.0,0.0,-3145.2762224724406,-23.652168506529904,-1204.533587,5675.531163119873,0.0,-0.0,0.0,0.0,0.0,0.0,4708.410199878303,-70.62615299817456,-10313.31521,2980.7653809565213,0.0,-0.0022279565216875162,0.0,0.0,0.0,0.0,0.0,-0.0,-2980.763153,2594.7700724352003,2318.7679181660874,-0.0,0.0,0.0,0.0,0.0,-3131.5989661096432,-46.97398449164465,-1734.96504
t18,6833.068105509725,908.1089459305767,-0.0,0.0,0.0,0.0,0.0,-4830.479805515557,-47.186024924744956,-2863.511221,37.30968574413161,-2.8276690579469157e-5,-0.0,0.0,0.0,0.0,0.0,1684.744810532559,-0.0,-1722.054468,1913.3343714014186,2904.1026119496782,-0.0,0.0,0.0,0.0,0.0,1129.7945975353634,-77.42513088645947,-5869.80645,1183.6521954321026,2250.0,-0.0,0.0,0.0,0.0,0.0,-2399.8710314703876,-30.239105961714507,-1003.5420580000001,2752.886615962118,1329.2223955178213,-0.0,0.0,0.0,0.0,0.0,-2340.5765004799377,-0.0,-1741.532511,2482.5745772846067,0.0,-0.0,0.0,0.0,0.0,0.0,7420.1675707153945,-0.0,-9902.742148,1951.612905159877,2606.4212852394553,-0.0,0.0,0.0,0.0,0.0,-2908.591966521267,-33.672184878057486,-1615.770039,6244.771198248472,580.4,-0.0,0.0,0.0,0.0,0.0,4962.5700497447615,-86.85378799323286,-11700.88746,1806.4019570548157,1412.43,-0.0,0.0,0.0,0.0,0.0,413.84124156871445,-6.207618623530716,-3626.46558,2562.1892724352,2501.3561511660873,-0.0,0.0,0.0,0.0,0.0,-3131.5989661096432,-46.97398449164465,-1884.972473
