BalanceComponent,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand
t9,3161.832231590488,0.0,-0.0,0.0,0.0,0.0,0.0,-1962.7462096829117,-14.046773907576593,-1185.039248,65.9694831555278,0.0,-0.0,0.0,0.0,0.0,0.0,1026.2946158444722,-0.0,-1092.264099,1622.518231069137,0.0,-0.0,0.0,0.0,0.0,0.0,936.4515938384396,-14.046773907576593,-2544.923051,1467.0177077695334,0.0,-0.0,0.0,0.0,0.0,0.0,-897.9550687695335,-0.0,-569.062639,884.6341707748852,0.0,-0.0,0.0,0.0,0.0,0.0,227.04928222511535,-0.0,-1111.683453,3346.336961455582,0.0,-0.0,0.0,0.0,0.0,0.0,3370.9057865444183,-0.0,-6717.242748,2759.9646294898,0.0,-0.0,0.0,0.0,0.0,0.0,-1746.9681994820303,-14.295477007769549,-998.700953,5365.739572277931,0.0,-0.0,0.0,0.0,0.0,0.0,576.4922464341197,-37.238337712050885,-5904.993481,2603.88778082197,0.0,-0.0,0.0,0.0,0.0,0.0,-578.1291742088376,-8.671937613132565,-2017.0866690000003,2549.8735598344006,0.0,-0.0,0.0,0.0,0.0,0.0,-951.3948727432519,-14.270923091148777,-1584.207764
t10,3568.2314352062567,0.0,-0.0,0.0,0.0,0.0,0.0,-2542.507739473159,-22.914498733098075,-1002.8091969999999,68.577954400046,0.0,-0.0,0.0,0.0,0.0,0.0,1014.8744905999538,-0.0,-1083.452445,1611.9986373334546,0.0,-0.0,0.0,0.0,0.0,0.0,362.5143715593513,-40.39128189280588,-1934.121727,1530.2398373008261,0.0,-0.0,0.0,0.0,0.0,0.0,-986.594194141118,-17.476783159707804,-526.16886,868.6505057670093,0.0,-0.0,0.0,0.0,0.0,0.0,217.02799223299075,-0.0,-1085.678498,1911.9023317780202,0.0,-0.0,0.0,0.0,0.0,0.0,4634.685079221981,-0.0,-6546.587411,2717.9222614898003,0.0,-0.0,0.0,0.0,0.0,0.0,-1746.9681994820303,-14.295477007769549,-956.658585,4216.429687502399,0.0,-0.0,0.0,0.0,0.0,0.0,994.4008746326292,-43.50696713502854,-5167.323595,2825.1363594434574,0.0,-0.0,0.0,0.0,0.0,0.0,-996.0378024073472,-14.940567036110206,-1814.15799,2498.953953834401,0.0,-0.0,0.0,0.0,0.0,0.0,-951.3948727432519,-14.270923091148777,-1533.288158
t11,3653.0067128349797,0.0,-52.0,0.0,0.0,0.0,0.0,-2683.7415533609415,-25.114331474037474,-892.150828,68.68427857489019,0.0,-0.0,0.0,0.0,0.0,0.0,1009.4527884251097,-0.0,-1078.137067,1636.6279943289887,0.0,-504.9034317907832,0.0,0.0,0.0,0.0,474.28876493583164,-43.11433147403747,-1562.898996,1433.4273902526063,0.0,-0.0,0.0,0.0,0.0,0.0,-968.4547952526061,-18.0,-446.972595,808.1992430124563,0.0,-0.0,0.0,0.0,0.0,0.0,228.1358829875444,-0.0,-1036.335126,1582.8109077349384,0.0,-0.0,0.0,0.0,0.0,0.0,4640.318912265062,-0.0,-6223.12982,2639.2853474898,0.0,-0.0,0.0,0.0,0.0,0.0,-1746.9681994820303,-14.295477007769549,-878.021671,4015.323745984287,0.0,-0.0,0.0,0.0,0.0,0.0,1005.7443320114232,-43.677118995710444,-4977.390959,2619.1291722792753,0.0,-228.96121659634179,0.0,0.0,0.0,0.0,-1007.3812597861413,-15.11071889679212,-1367.675977,2411.9526618344007,0.0,-0.0,0.0,0.0,0.0,0.0,-951.3948727432519,-14.270923091148777,-1446.286866
t12,3580.3457489250754,0.0,-52.0,0.0,0.0,0.0,0.0,-2677.6358830819254,-25.056403843150534,-825.653462,67.66167679477729,0.0,-0.0,0.0,0.0,0.0,0.0,1007.2089602052228,-0.0,-1074.870637,1434.0082995302146,0.0,-520.910112563767,0.0,0.0,0.0,0.0,470.4269228767024,-43.05640384315053,-1340.468706,1339.7934952526066,0.0,-0.0,0.0,0.0,0.0,0.0,-968.4547952526061,-18.0,-353.3387,877.2672203988509,0.0,-0.0,0.0,0.0,0.0,0.0,89.08805360114957,-0.0,-966.355274,1087.505280286877,0.0,-0.0,0.0,0.0,0.0,0.0,4679.909489713123,-0.0,-5767.41477,2437.9898465514657,0.0,-0.0,0.0,0.0,0.0,0.0,-1647.5109475436964,-14.295477007769549,-776.183422,4181.322180984287,0.0,-0.0,0.0,0.0,0.0,0.0,1005.7443320114232,-43.677118995710444,-5143.389394,2673.5454329143067,38.86456788431334,-473.5654321156866,0.0,0.0,0.0,0.0,-1007.3812597861413,-15.11071889679212,-1216.35259,2326.9666358344007,0.0,-0.0,0.0,0.0,0.0,0.0,-951.3948727432519,-14.270923091148777,-1361.30084
t13,3332.5718410504815,0.0,-9.044016348070246,0.0,0.0,0.0,0.0,-2413.589793483445,-20.706009218965484,-889.232022,44.725708114253294,0.0,-0.0,0.0,0.0,0.0,0.0,1033.1891788857465,-0.0,-1077.914887,1594.8997556150287,0.0,-182.75326599376163,0.0,0.0,0.0,0.0,180.40061459769885,-38.706009218965484,-1553.841095,1294.3627741618325,0.0,-0.0,0.0,0.0,0.0,0.0,-954.9624821618326,-18.0,-321.400292,1091.6192113025888,0.0,-0.0,0.0,0.0,0.0,0.0,-159.77329530258987,-0.0,-931.845916,589.9466171487024,0.0,-0.0,0.0,0.0,0.0,0.0,4955.041029851298,-0.0,-5544.987647,2434.912785876676,0.0,-0.0,0.0,0.0,0.0,0.0,-1687.2734518689056,-14.295477007769549,-733.343857,4114.829396793329,0.0,-518.5248898090407,0.0,0.0,0.0,0.0,1005.7443320114232,-43.677118995710444,-4558.37172,2100.2444946725213,436.49589200520614,-75.93410799479378,0.0,0.0,0.0,0.0,-1007.3812597861413,-15.11071889679212,-1438.3143,2301.1915208344008,0.0,-0.0,0.0,0.0,0.0,0.0,-951.3948727432519,-14.270923091148777,-1335.525725
t14,3222.0632071683713,0.0,-0.0,0.0,0.0,0.0,0.0,-2232.622979132217,-17.925984036154738,-971.514244,44.2458832780988,0.0,-0.0,0.0,0.0,0.0,0.0,1037.5573767219012,-0.0,-1081.80326,1523.9118464573144,0.0,-0.0007608695651789324,0.0,0.0,0.0,0.0,337.32453249710426,-30.792100084852912,-1830.443518,1283.1186405738542,0.0,-0.0,0.0,0.0,0.0,0.0,-1051.8826355251556,-12.866116048698174,-218.369889,1171.64661899254,0.0,-0.0,0.0,0.0,0.0,0.0,-312.76223199254,-0.0,-858.884387,500.3921027628274,0.0,-50.0,0.0,0.0,0.0,0.0,4618.589433237173,-0.0,-5068.981536,2173.82501515385,0.0,-91.99455985778542,0.0,0.0,0.0,0.0,-1443.1716952882948,-14.295477007769549,-624.363283,3953.5920142392715,0.0,-226.97542225498495,0.0,0.0,0.0,0.0,1005.7443320114232,-43.677118995710444,-4688.683805,2475.5793396570057,33.30481501296386,-479.1251849870361,0.0,0.0,0.0,0.0,-1007.3812597861413,-15.11071889679212,-1007.2669910000001,2318.278877834401,0.0,-0.0,0.0,0.0,0.0,0.0,-951.3948727432519,-14.270923091148777,-1352.613082
t15,3132.80344077937,0.0,-0.0,0.0,0.0,0.0,0.0,-1986.6152892952305,-14.060305484139574,-1132.127846,40.2566776474079,0.0,-0.0,0.0,0.0,0.0,0.0,1049.261590352592,-0.0,-1089.518268,1445.9559205415014,0.0,-0.0,0.0,0.0,0.0,0.0,937.3536989426383,-14.060305484139574,-2369.249314,1506.1539485995654,0.0,-0.0,0.0,0.0,0.0,0.0,-1236.7964045995654,-0.0,-269.357544,1202.0967521688344,0.0,-0.0,0.0,0.0,0.0,0.0,-327.55413116883415,-0.0,-874.542621,911.4534282316002,0.0,-0.0,0.0,0.0,0.0,0.0,4264.3505357684,-0.0,-5175.803964,2423.9856654898,0.0,-0.0,0.0,0.0,0.0,0.0,-1746.9681994820303,-14.295477007769549,-662.721989,4036.1042959842866,0.0,-0.0,0.0,0.0,0.0,0.0,1005.7443320114232,-43.677118995710444,-4998.171509,2106.9095608562434,234.9001519133449,-277.529848086655,0.0,0.0,0.0,0.0,-1007.3812597861413,-15.11071889679212,-1041.787886,2319.637155834401,0.0,-0.0,0.0,0.0,0.0,0.0,-951.3948727432519,-14.270923091148777,-1353.97136
t16,3080.086109200689,0.0,-0.0,0.0,0.0,0.0,0.0,-1690.8796108438114,-9.435255356878285,-1379.771243,39.4332359480742,0.0,-0.0,0.0,0.0,0.0,0.0,1061.8625870519256,-0.0,-1101.295823,1925.5009296332805,641.2359711644098,-0.0,0.0,0.0,0.0,0.0,643.9877189871164,-9.659815784806746,-3201.064804,1402.1762212709823,0.0,-0.0,0.0,0.0,0.0,0.0,-1057.086706843054,-0.22456042792846043,-344.864954,1114.6420188992106,0.0,-0.0,0.0,0.0,0.0,0.0,-191.87817489921065,-0.0,-922.763844,1557.6061734529671,0.0,-0.0,0.0,0.0,0.0,0.0,3933.994186547034,-0.0,-5491.60036,2579.522910660236,0.0,-0.0,0.0,0.0,0.0,0.0,-1827.8488169139448,-13.082267746290828,-738.591826,4943.472449967404,0.0,-0.0,0.0,0.0,0.0,0.0,630.330519314901,-35.619493282305164,-5538.183476,1827.9210761025697,0.0,-0.0,0.0,0.0,0.0,0.0,-551.0868296577044,-8.266302444865566,-1268.567944,2391.665020834401,0.0,-0.0,0.0,0.0,0.0,0.0,-951.3948727432519,-14.270923091148777,-1425.999225
t17,2415.4127204783276,0.0,-0.0,0.0,0.0,0.0,0.0,-821.781561478327,-0.0,-1593.631159,289.913653521673,0.0,-0.0,0.0,0.0,0.0,0.0,821.781561478327,-0.0,-1111.695215,2882.682705458722,228.0736292455063,-0.0,0.0,0.0,0.0,0.0,818.8889749195654,-12.28333462379348,-3917.361975,595.1298252710752,0.0,-0.0,0.0,0.0,0.0,0.0,-37.387570647281485,-12.28333462379348,-545.45892,2199.3638537956826,0.0,-0.0,0.0,0.0,0.0,0.0,-1132.5456967956827,-0.0,-1066.818157,3337.5992603960935,42.319746080507855,-0.0,0.0,0.0,0.0,0.0,3051.044292523399,-0.0,-6430.963299,2635.695394210412,77.86372827939118,-0.0,0.0,0.0,0.0,0.0,-1746.9681994820303,-14.295477007769549,-952.295446,6228.638138873636,0.0,-0.0,0.0,0.0,0.0,0.0,-1.6369277747180222,-28.566400098918322,-6198.434811,1788.701711,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-1788.701711,2453.816447834401,0.0,-0.0,0.0,0.0,0.0,0.0,-951.3948727432519,-14.270923091148777,-1488.150652
t18,2664.570787437912,43.67913056208833,-0.0,0.0,0.0,0.0,0.0,-940.526457,-0.0,-1767.723461,180.0,0.0,-0.0,0.0,0.0,0.0,0.0,940.526457,-0.0,-1120.526457,3264.431472213081,50.762137786917954,-0.0,0.0,0.0,0.0,0.0,1200.0,-18.0,-4497.19361,526.8468545776014,0.0,-0.0,0.0,0.0,0.0,0.0,203.7271564223986,-18.0,-712.574011,3562.2597048124326,0.0,-0.0,0.0,0.0,0.0,0.0,-2322.6629088124328,-0.0,-1239.596796,4888.274300964851,0.0,-0.0,0.0,0.0,0.0,0.0,2657.4846720351484,-0.0,-7545.758973,1970.3310111349142,0.0,-0.0,0.0,0.0,0.0,0.0,-785.5171191271446,-14.295477007769549,-1170.518415,6924.486771923976,-0.006771199999806577,-0.0,0.0,0.0,0.0,0.0,81.88871907772976,-29.819284801705045,-6976.549435,2293.8128760701657,-0.0033345149308550153,-0.0,0.0,0.0,0.0,0.0,-83.52564685244778,-1.2528847027867165,-2209.03101,2573.287864834401,0.0,-0.0,0.0,0.0,0.0,0.0,-951.3948727432519,-14.270923091148777,-1607.622069
t19,2652.8989010000005,52.0,-0.0,0.0,0.0,0.0,0.0,-940.3332630000001,-0.0,-1764.565638,180.0,0.0,-0.0,0.0,0.0,0.0,0.0,940.3332630000001,-0.0,-1120.333263,4486.971715,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-4486.971715,630.3567881216899,0.0,-0.0,0.0,0.0,0.0,0.0,101.42925187831014,-0.0,-731.78604,2961.129752922964,0.0,-0.0,0.0,0.0,0.0,0.0,-1695.5031979229655,-0.0,-1265.626555,4886.0273820482635,0.0,-0.0,0.0,0.0,0.0,0.0,2826.7156979517367,-0.0,-7712.74308,1494.207735396881,0.0,-0.0,0.0,0.0,0.0,0.0,-279.6099513891117,-14.295477007769549,-1200.302307,7105.399802873636,0.0,-0.0,0.0,0.0,0.0,0.0,-1.6369277747180222,-28.566400098918322,-7075.196475,2327.0553401489165,114.2090348510838,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-2441.264375,2569.916006834401,0.0,-0.0,0.0,0.0,0.0,0.0,-951.3948727432519,-14.270923091148777,-1604.250211
