Line,1,2,3,4,5,6,7,8,9,10,Total
t78,0.0,52.89519507476951,36.0,0.0,0.0,0.0,18.59224264137346,30.22143779358424,17.2224056747498,0.0,154.931281184477
t79,0.0,37.02990413674848,36.0,0.0,0.0,0.0,0.0,30.22143779358424,0.0,0.0,103.25134193033273
t80,0.0,17.43712677989028,36.0,0.0,0.0,0.0,22.251284877569862,30.22143779358424,9.092333671423429,0.0,115.00218312246781
t81,0.0,9.763174888012923,36.0,0.0,0.0,0.0,28.590954015539097,30.22143779358424,25.958503522539488,0.0,130.53407021967575
t82,0.0,0.0,0.0,0.0,0.0,0.0,28.590954015539097,30.22143779358424,28.541846182297554,0.0,87.35423799142089
t83,0.0,16.885109213087453,0.0,0.0,0.0,0.0,28.590954015539097,30.22143779358424,28.541846182297554,0.0,104.23934720450833
t84,0.0,0.0,1.314464662756439,0.0,0.0,0.0,28.590954015539097,30.22143779358424,27.524849972881984,0.0,87.65170644476176
t85,0.0,13.402844152269019,0.0,0.0,0.0,0.0,28.590954015539097,19.544200319891456,17.69169992874711,0.0,79.22969841644668
t86,0.0,9.452188071861165,0.0,0.0,0.0,0.0,28.590954015539097,30.22143779358424,28.541846182297554,0.0,96.80642606328206
t87,0.0,0.0,14.795384928783815,0.0,0.0,0.0,28.590954015539097,30.22143779358424,28.541846182297554,0.0,102.1496229202047
t88,0.0,6.176393888767127,0.0,0.0,0.0,0.0,28.590954015539097,30.22143779358424,14.797297644308227,0.0,79.7860833421987
t89,0.0,20.19661120672682,36.0,0.0,0.0,0.0,28.590954015539097,30.22143779358424,28.541846182297554,0.0,143.55084919814772
t90,0.0,37.28968244514463,36.0,0.0,0.0,0.0,28.590954015539097,22.364877628834126,28.541846182297554,0.0,152.7873602718154
t91,0.0,30.364895666029067,36.0,0.0,0.0,0.0,0.0,25.090719612021147,28.541846182297554,0.0,119.99746146034778
t92,0.0,41.63215461889415,36.0,0.0,0.0,0.0,14.665165040471031,7.387168129958939,28.541846182297554,0.0,128.22633397162167
t93,0.0,55.472566680486175,36.0,0.0,0.0,0.0,0.0,10.394136335866566,28.541846182297554,0.0,130.4085491986503
t94,0.0,53.30094534557426,30.592944079211332,0.0,0.0,0.0,6.9235384815597385,12.7060059090471,28.541846182297554,0.0,132.06527999768997
t95,0.0,49.62512740337278,13.40586770642694,0.0,0.0,0.0,0.0,17.80266294820053,28.541846182297554,0.0,109.3755042402978
t96,0.0,46.3649983040532,10.529113591460757,0.0,0.0,0.0,0.0,30.22143779358424,28.541846182297554,0.0,115.65739587139575
t97,0.0,43.711196917384456,20.723565948533302,0.0,0.0,0.0,0.0,18.371297939793074,28.541846182297554,0.0,111.34790698800839
t98,0.0,57.34369271172317,33.23302943516865,0.0,0.0,0.0,14.34863615991424,24.500230334509983,28.541846182297554,0.0,157.9674348236136
t99,0.0,45.69071476430049,36.0,0.0,0.0,0.0,9.999721762449417,29.539247347958323,28.541846182297554,0.0,149.77153005700578
t100,0.0,43.624211169956666,36.0,0.0,0.0,0.0,2.9901089908300404,17.154218173549427,26.10578613944454,0.0,125.87432447378066
t101,0.0,48.064653888481715,36.0,0.0,0.0,0.0,22.115095520417146,26.231998964982864,1.5554714576570863,0.0,133.9672198315388
t102,0.0,50.38612637152631,36.0,0.0,0.0,0.0,14.959485117567652,26.46700668516665,28.541846182297554,0.0,156.35446435655817
t103,0.0,54.22503189385657,36.0,0.0,0.0,0.0,2.9404478683406805,20.951838070356473,28.541846182297554,0.0,142.65916401485129
t104,0.0,26.8263203159146,32.37661853506729,0.0,0.0,0.0,0.0,13.141431577220652,28.541846182297554,0.0,100.8862166105001
t105,0.0,0.0,0.0,0.0,0.0,0.0,28.590954015539097,17.25055352939862,5.592367654345383,0.0,51.433875199283094
t106,0.0,6.466228520682104,0.0,0.0,0.0,0.0,28.590954015539097,30.22143779358424,23.651960045921218,0.0,88.93058037572665
t107,0.0,0.0,28.949087154619935,0.0,0.0,0.0,0.0,0.0,10.291976447163066,0.0,39.241063601783
t108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.54184618229755,0.0,28.54184618229755
t109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.502658768637037,0.0,10.502658768637037
t110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.206018112299642,0.0,9.206018112299642
t111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.541846182297554,0.0,28.541846182297554
t112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.22143779358424,28.541846182297554,0.0,58.76328397588179
t113,0.0,22.530840707326618,16.43873502714076,0.0,0.0,0.0,18.17491468019659,30.22143779358424,17.0838830396664,0.0,104.44981124791461
t114,0.0,49.95640955875111,36.0,0.0,0.0,0.0,0.0,17.211371230931256,28.541846182297554,0.0,131.70962697197993
t115,0.0,54.024580755303816,36.0,0.0,0.0,0.0,0.0,0.0,28.541846182297554,0.0,118.56642693760136
t116,0.0,47.995411793452064,28.05055101707711,0.0,0.0,0.0,5.75717458182738,9.975037862210687,28.541846182297554,0.0,120.3200214368648
t117,0.0,49.17535771965554,26.950075358115303,0.0,0.0,0.0,0.0,11.694009909026917,28.541846182297554,0.0,116.3612891690953
t118,0.0,59.49205148103568,36.0,0.0,0.0,0.0,0.0,16.320700184209972,0.0,0.0,111.81275166524564
t119,0.0,55.095326294997875,36.0,0.0,0.0,0.0,10.053180422328474,29.98827603576226,0.0,0.0,131.1367827530886
t120,0.0,57.21033638534928,36.0,0.0,0.0,0.0,19.25310352537097,30.22143779358424,28.416318104827592,0.0,171.10119580913207
t121,0.0,52.08650527874851,36.0,0.0,0.0,0.0,26.25184426715467,22.722509078405043,25.469872499689032,0.0,162.53073112399727
t122,0.0,52.27542659804255,36.0,0.0,0.0,0.0,28.590954015539097,26.53840905637885,22.000877402592177,0.0,165.40566707255266
t123,0.0,46.36712338561353,36.0,0.0,0.0,0.0,0.0,30.22143779358424,25.04690596863537,0.0,137.63546714783314
t124,0.0,48.8057812424779,36.0,0.0,0.0,0.0,17.97918147270503,30.22143779358424,17.322096056861408,0.0,150.32849656562857
t125,0.0,49.05500273620198,36.0,0.0,0.0,0.0,0.0,27.135480774544614,15.990028857882146,0.0,128.18051236862874
t126,0.0,46.20016365294486,36.0,0.0,0.0,0.0,0.0,30.22143779358424,14.991259773149306,0.0,127.41286121967842
t127,0.0,44.55988956153045,36.0,0.0,0.0,0.0,21.259124749981815,30.22143779358424,17.57969724318308,0.0,149.6201493482796
t128,0.0,10.874522506762624,1.6066051849513023,0.0,0.0,0.0,28.314577890231806,30.22143779358424,19.15418415083061,0.0,90.17132752636059
t129,0.0,20.863467022758492,29.58350453766807,0.0,0.0,0.0,28.590954015539097,21.525204532131784,28.54184618229755,0.0,129.104976290395
t130,0.0,0.0,36.0,0.0,0.0,0.0,28.590954015539097,22.31807683052652,28.541846182297554,0.0,115.45087702836318
t131,0.0,0.0,36.0,0.0,0.0,0.0,28.590954015539097,30.22143779358424,28.541846182297554,0.0,123.35423799142089
t132,0.0,0.0,0.0,0.0,0.0,0.0,28.590954015539097,7.253767175751843,28.010479362940902,0.0,63.85520055423184
t133,0.0,0.0,0.0,0.0,0.0,0.0,28.590954015539097,30.22143779358424,26.464885461928933,0.0,85.27727727105227
t134,0.0,54.53741690467686,0.0,0.0,0.0,0.0,10.98442250973397,9.582277267633161,28.541846182297547,0.0,103.64596286434154
t135,0.0,59.37467588850324,0.0,0.0,0.0,0.0,28.590954015539097,30.22143779358424,16.37953316250032,0.0,134.5666008601269
t136,0.0,56.271680812387736,0.0,0.0,0.0,0.0,25.385839095691374,9.863006182399651,21.688200214527317,0.0,113.20872630500608
t137,0.0,8.142737501761697,0.0,0.0,0.0,0.0,28.590954015539097,6.270749681401853,5.625171128987405,0.0,48.629612327690054
t138,0.0,48.11110793664105,36.0,0.0,0.0,0.0,0.0,0.0,28.541846182297554,0.0,112.6529541189386
t139,0.0,45.27060203799269,33.051014915569446,0.0,0.0,0.0,22.658761360309715,0.0,28.541846182297554,0.0,129.5222244961694
t140,0.0,42.48486334884002,36.0,0.0,0.0,0.0,18.541773834569593,0.0,28.541846182297554,0.0,125.56848336570718
t141,0.0,46.7130728143061,36.0,0.0,0.0,0.0,0.0,0.0,28.541846182297554,0.0,111.25491899660366
t142,0.0,42.91321518613388,36.0,0.0,0.0,0.0,11.337256157265465,0.0,28.541846182297554,0.0,118.79231752569689
t143,0.0,45.650828251898524,35.14509651107631,0.0,0.0,0.0,28.590954015539097,0.0,28.541846182297554,0.0,137.92872496081148
t144,0.0,44.36349303392554,19.12826561634245,0.0,0.0,0.0,28.590954015539097,0.0,28.541846182297554,0.0,120.62455884810464
t145,0.0,41.66645427717199,12.865454768626165,0.0,0.0,0.0,28.590954015539097,0.0,28.541846182297554,0.0,111.6647092436348
t146,0.0,40.413038684892534,11.456136388097791,0.0,0.0,0.0,28.590954015539097,0.0,28.541846182297554,0.0,109.00197527082696
t147,0.0,38.149507355614524,12.089705149263066,0.0,0.0,0.0,28.590954015539097,0.0,28.541846182297554,0.0,107.37201270271424
t148,0.0,35.75024310664391,0.0,0.0,0.0,0.0,28.590954015539097,0.0,28.541846182297554,0.0,92.88304330448057
t149,0.0,25.124770580858616,0.0,0.0,0.0,0.0,28.590954015539097,0.0,28.541846182297554,0.0,82.25757077869527
t150,0.0,23.39969810604905,0.0,0.0,0.0,0.0,28.590954015539097,0.0,28.541846182297554,0.0,80.5324983038857
t151,0.0,21.94527566795892,0.0,0.0,0.0,0.0,28.590954015539097,0.0,28.541846182297554,0.0,79.07807586579557
t152,0.0,11.775691157091687,36.0,0.0,0.0,0.0,28.590954015539097,0.0,28.541846182297554,0.0,104.90849135492834
t153,0.0,33.58122499653581,36.0,0.0,0.0,0.0,28.590954015539097,0.0,28.541846182297554,0.0,126.71402519437245
t154,0.0,0.0,36.0,0.0,0.0,0.0,9.652061242385283,0.0,28.541846182297554,0.0,74.19390742468283
t155,0.0,0.0,36.0,0.0,0.0,0.0,7.151044680896883,0.0,28.541846182297554,0.0,71.69289086319444
t156,0.0,0.0,27.98855918298211,0.0,0.0,0.0,2.0432778758505545,0.0,28.541846182297554,0.0,58.57368324113022
t157,0.0,27.44115334477707,36.0,0.0,0.0,0.0,3.2641020961788194,3.9871201195309167,28.541846182297554,0.0,99.23422174278437
t158,0.0,25.76845583389247,25.6941458773832,0.0,0.0,0.0,28.280527902294676,0.49453156591275416,28.541846182297554,0.0,108.77950736178065
t159,0.0,14.548785367537713,28.53297844838301,0.0,0.0,0.0,23.90537510881458,0.11785815077809086,28.541846182297554,0.0,95.64684325781096
t160,0.0,41.93257989596942,35.796501053650054,0.0,0.0,0.0,28.590954015539097,0.0,28.541846182297554,0.0,134.86188114745613
t161,0.0,4.204831991221624,0.0,0.0,0.0,0.0,23.564195494884984,0.5749936756038765,28.541846182297554,0.0,56.88586734400804
t162,0.0,0.0,0.0,0.0,0.0,0.0,6.622773512511947,0.16906411008407832,28.541846182297554,0.0,35.33368380489358
t163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.079626037296802,28.541846182297554,0.0,33.62147221959436
t164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.541846182297554,0.0,28.541846182297554
t165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.65732217068601,28.541846182297554,0.0,39.19916835298356
t166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.735906467696479,28.541846182297554,0.0,34.277752649994035
t167,0.0,0.0,0.0,0.0,0.0,0.0,8.696825310419532,2.8537536079225823,28.541846182297554,0.0,40.09242510063967
t168,0.0,0.12855201769867602,0.0,0.0,0.0,0.0,22.995799397190986,6.565493010167838,28.541846182297554,0.0,58.231690607355056
t169,0.0,0.7626753553703716,0.0,0.0,0.0,0.0,28.590954015539097,0.0,28.541846182297554,0.0,57.89547555320702
t170,0.0,0.0,0.0,0.0,0.0,0.0,28.590954015539097,0.0,28.541846182297554,0.0,57.13280019783665
t171,0.0,0.0,3.800407784874755,0.0,0.0,0.0,28.590954015539097,0.0,28.541846182297554,0.0,60.93320798271141
t172,0.0,1.649239692718127,13.189482077856084,0.0,0.0,0.0,28.590954015539097,0.0,28.541846182297554,0.0,71.97152196841085
t173,0.0,0.0,9.253880476148895,0.0,0.0,0.0,28.590954015539097,0.0,28.541846182297554,0.0,66.38668067398555
t174,0.0,0.0,0.0,0.0,0.0,0.0,28.590954015539097,3.863479090506808,28.541846182297554,0.0,60.99627928834346
t175,0.0,0.0,22.749313095923743,0.0,0.0,0.0,28.590954015539097,1.0470736407881824,28.541846182297554,0.0,80.92918693454857
t176,0.0,0.0,0.0,0.0,0.0,0.0,28.590954015539097,3.6027926042540344,28.541846182297554,0.0,60.735592802090686
t177,0.0,52.00480305653039,27.63108271988157,0.0,0.0,0.0,28.590954015539097,17.023269685498942,28.541846182297554,0.0,153.79195565974754
t178,0.0,55.32885910100006,36.0,0.0,0.0,0.0,28.590954015539097,0.5424391878010715,28.541846182297554,0.0,149.0040984866378
t179,0.0,44.59631954353526,21.84457204980266,0.0,0.0,0.0,28.590954015539097,13.657522562874284,28.541846182297554,0.0,137.23121435404886
t180,0.0,39.46435839732289,13.973330036136847,0.0,0.0,0.0,28.590954015539097,20.24348141441646,28.541846182297554,0.0,130.81397004571286
t181,0.0,42.08879928581205,12.300130928494887,0.0,0.0,0.0,28.590954015539097,19.621147518972094,28.541846182297554,0.0,131.1428779311157
t182,0.0,41.19253117965795,9.501479166556408,0.0,0.0,0.0,28.590954015539097,18.672899146644475,28.541846182297554,0.0,126.49970969069548
t183,0.0,38.129816917715296,0.0,0.0,0.0,0.0,28.590954015539097,16.506352409912747,28.541846182297554,0.0,111.76896952546468
t184,0.0,32.08162454309841,0.0,0.0,0.0,0.0,28.590954015539097,10.526898384343818,28.541846182297554,0.0,99.74132312527888
t185,0.0,1.2731766696799667,36.0,0.0,0.0,0.0,28.590954015539097,8.932051068113536,28.541846182297554,0.0,103.33802793563015
t186,0.0,0.0,36.0,0.0,0.0,0.0,28.590954015539097,30.22143779358424,28.541846182297554,0.0,123.35423799142089
t187,0.0,0.0,0.0,0.0,0.0,0.0,7.345483942398563,6.943829981975092,28.541846182297554,0.0,42.831160106671206
t188,0.0,0.0,0.0,0.0,0.0,0.0,0.8324206976896986,13.587729043900383,28.541846182297554,0.0,42.961995923887635
t189,0.0,0.0,0.0,0.0,0.0,0.0,28.590954015539097,5.874224482378687,28.541846182297554,0.0,63.00702468021534
t190,0.0,0.0,24.527157722767857,0.0,0.0,0.0,28.590954015539097,5.952593956408562,28.541846182297554,0.0,87.61255187701306
t191,0.0,5.493951572108437,0.0,0.0,0.0,0.0,28.590954015539097,0.0,28.541846182297554,0.0,62.62675176994509
t192,0.0,0.0,0.0,0.0,0.0,0.0,28.590954015539097,0.0,28.541846182297554,0.0,57.13280019783665
t193,0.0,3.7578392871383404,0.0,0.0,0.0,0.0,28.590954015539097,0.0,28.541846182297554,0.0,60.89063948497499
t194,0.0,0.0,0.0,0.0,0.0,0.0,28.590954015539097,0.0,28.541846182297554,0.0,57.13280019783665
t195,0.0,0.0,0.0,0.0,0.0,0.0,28.590954015539097,0.0,28.541846182297554,0.0,57.13280019783665
t196,0.0,0.0,0.0,0.0,0.0,0.0,28.590954015539097,0.0,28.541846182297554,0.0,57.13280019783665
t197,0.0,0.0,0.0,0.0,0.0,0.0,28.590954015539097,0.0,28.541846182297554,0.0,57.13280019783665
t198,0.0,0.0,0.0,0.0,0.0,0.0,28.590954015539097,0.0,28.541846182297554,0.0,57.13280019783665
t199,0.0,0.0,0.0,0.0,0.0,0.0,28.590954015539097,0.0,28.541846182297554,0.0,57.13280019783665
t200,0.0,4.044149001481723,2.071207119388181,0.0,0.0,0.0,28.590954015539097,0.0,28.541846182297554,0.0,63.248156318706556
t201,0.0,44.30762957814475,0.0,0.0,0.0,0.0,28.590954015539097,0.0,28.541846182297554,0.0,101.44042977598139
t202,0.0,54.26461679742878,25.241293347254516,0.0,0.0,0.0,28.590954015539097,23.78871940886,17.10459937751782,0.0,148.9901829466002
t203,0.0,45.731481146437766,5.642419506176146,0.0,0.0,0.0,28.590954015539097,30.22143779358424,1.7003282799787407,0.0,111.88662074171599
t204,0.0,42.4196220324434,3.5858994532400374,0.0,0.0,0.0,28.590954015539097,30.22143779358424,5.502341513923987,0.0,110.32025480873077
t205,0.0,36.10333520312044,17.239451451440324,0.0,0.0,0.0,20.585002395314746,30.22143779358424,0.0,0.0,104.14922684345976
t206,0.0,31.401439808601,5.384710264029064,0.0,0.0,0.0,26.234213688987257,30.22143779358424,6.053698298302996,0.0,99.29549985350455
t207,0.0,32.09136184653763,14.183600188588708,0.0,0.0,0.0,28.590954015539097,30.22143779358424,0.0,0.0,105.08735384424968
t208,0.0,27.15763493515871,34.4014404098857,0.0,0.0,0.0,5.5921101396895,30.22143779358424,28.541846182297554,0.0,125.91446946061572
t209,0.0,0.0,36.0,0.0,0.0,0.0,27.10495149193463,30.22143779358424,28.541846182297554,0.0,121.86823546781642
t210,0.0,0.0,23.22250824894834,0.0,0.0,0.0,28.590954015539097,5.591623864063413,28.541846182297554,0.0,85.94693231084841
t211,0.0,0.0,0.0,0.0,0.0,0.0,24.191848056891505,20.173134288616392,28.541846182297554,0.0,72.90682852780546
t212,0.0,0.0,0.0,0.0,0.0,0.0,28.590954015539097,7.231359891613089,28.541846182297554,0.0,64.36416008944974
t213,0.0,6.580431695982202,0.0,0.0,0.0,0.0,28.590954015539097,2.2161613964960813,28.541846182297554,0.0,65.92939329031493
