BalanceComponent,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand
t9,2277.174665003917,0.0,-52.0,0.0,0.0,0.0,0.0,-591.1279162807487,-8.484106723168585,-1625.562642,578.5451839544551,0.0,-69.35147411310966,0.0,0.0,0.0,0.0,1156.7350311586545,-0.0,-1665.928741,4575.244056871994,0.0,-1503.1972867555367,0.0,0.0,0.0,0.0,-927.6868424792681,-13.915302637189022,-2130.444625,4521.813087955699,0.0,-847.8790158348636,0.0,0.0,0.0,0.0,-3389.2600752068156,-5.431195914020436,-279.242801,3269.399703592614,0.0,-2000.0,0.0,0.0,0.0,0.0,-72.3233145926132,-0.0,-1197.076389,604.7152,0.0,-0.0,0.0,0.0,0.0,0.0,5797.671933999999,-0.0,-6402.387134,2409.1034191363856,310.3192667314113,-0.0007332685886818346,0.0,0.0,0.0,0.0,-1974.0088165992083,-0.0,-745.413136,7697.822903939999,1076.906236777226,-1267.3327026842658,0.0,0.0,0.0,0.0,2044.475271032526,-30.66712906548789,-9521.20458,4311.105798763994,932.88945066701,-479.54054933299,0.0,0.0,0.0,0.0,-2044.475271032526,-30.66712906548789,-2689.3123,1823.006608,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-1823.006608
t10,1851.6431573457785,0.0,-52.0,0.0,0.0,0.0,0.0,-529.5982049526889,-9.407052393089481,-1260.6379,617.5651653481049,56.4439610699858,-182.4578475767451,0.0,0.0,0.0,0.0,1156.7350311586545,-0.0,-1648.28631,2924.480619555844,121.09833466741718,-1382.0989520881194,0.0,0.0,0.0,0.0,-749.0684375715682,-11.236026563573523,-903.175538,4517.724966447923,0.0,-847.8790158348636,0.0,0.0,0.0,0.0,-3629.408191442575,-1.8289741704840412,-38.608785,3164.1909752732167,0.0,-2000.0,0.0,0.0,0.0,0.0,-113.46004127321675,-0.0,-1050.730934,473.11680000000007,0.0,-183.87738398209393,0.0,0.0,0.0,0.0,5000.357523982094,-0.0,-5289.59694,2628.972907029122,0.0,-1023.862907128422,0.0,0.0,0.0,0.0,-1135.5576799006997,-0.0,-469.55232,8487.91492467,167.93238873145566,-2176.306550730036,0.0,0.0,0.0,0.0,2310.77848053663,-34.66167720804945,-8755.657566,5191.59542090762,427.8728149185292,-984.5571850814707,0.0,0.0,0.0,0.0,-2310.77848053663,-34.66167720804945,-2289.470893,1724.987874,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-1724.987874
t11,1528.240809845125,52.0,-0.0,0.0,0.0,0.0,0.0,-418.7463459641867,-9.439246880938388,-1152.055217,700.9804620834906,64.98658060158064,-173.9152280451503,0.0,0.0,0.0,0.0,1048.0294713600792,-0.0,-1640.081286,2364.6377574122057,114.96369631008098,-1388.2335904454558,0.0,0.0,0.0,0.0,-629.2831253958926,-9.439246880938388,-452.645491,4623.768667643041,0.0,-847.8790158348636,0.0,0.0,0.0,0.0,-3751.339802808178,-0.0,-24.549849,3056.930349234984,0.0,-2000.0,0.0,0.0,0.0,0.0,-42.83927923498343,-0.0,-1014.0910699999998,848.048,155.63381780244436,-668.4407282325957,0.0,0.0,0.0,0.0,4766.52157943015,-0.0,-5101.762669,1916.0425372912825,256.3498620882732,-774.9622249925669,0.0,0.0,0.0,0.0,-972.3424973869885,-0.0,-425.087677,8999.9656515,349.1122503129185,-1995.1266891485732,0.0,0.0,0.0,0.0,1389.5994785133553,-20.843992177700326,-8722.706699,5039.705979691055,0.0,-1412.43,0.0,0.0,0.0,0.0,-1389.5994785133553,-20.843992177700326,-2216.832509,1622.858459,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-1622.858459
t12,2585.777448303,36.02533592337607,-15.97466407662393,0.0,0.0,0.0,0.0,-1426.7203552878145,-4.049779861937401,-1175.057985,242.69003319461467,238.9018086467309,-0.0,0.0,0.0,0.0,0.0,1156.7350311586545,-0.0,-1638.326873,1599.043188496801,42.39349449575653,-1460.80379225978,0.0,0.0,0.0,0.0,269.98532412916006,-4.049779861937401,-446.568435,4671.808479643041,0.0,-847.8790158348636,0.0,0.0,0.0,0.0,-3751.339802808178,-0.0,-72.589661,3126.6691844311786,0.0,-2000.0,0.0,0.0,0.0,0.0,-117.01564743117787,-0.0,-1009.6535369999999,1312.9584,449.87221939115614,-565.0785254822632,0.0,0.0,0.0,0.0,3957.1635150911065,-0.0,-5154.915609,2410.985192260632,0.0,-1031.31208708084,0.0,0.0,0.0,0.0,-915.5821932537618,-12.401611926030164,-451.6893,8977.55854575,0.0,-2344.2389394614916,0.0,0.0,0.0,0.0,1861.9433865091287,-27.92915079763693,-8467.333842,4494.711230854339,101.85582256219284,-1310.574177437807,0.0,0.0,0.0,0.0,-1035.1692581071177,-15.527538871606765,-2235.296079,1617.129706,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-1617.129706
t13,795.6980823530433,0.0,-52.0,0.0,0.0,0.0,0.0,474.5915980856208,-24.469899438664125,-1193.819781,720.4744844880764,0.0,-238.9018086467309,0.0,0.0,0.0,0.0,1156.7350311586545,-0.0,-1638.307707,3709.7120000000004,72.3235929002326,-1430.8736938553038,0.0,0.0,0.0,0.0,-1840.6623113743153,-27.60993467061473,-482.889653,4493.547242744952,0.0,-847.8790158348636,0.0,0.0,0.0,0.0,-3542.0041206781375,-3.1400352319506024,-100.524071,3370.3240160378928,0.0,-2000.0,0.0,0.0,0.0,0.0,-365.4508200378923,-0.0,-1004.8731959999999,1357.6240000000003,594.1770341496228,-420.77371072379657,0.0,0.0,0.0,0.0,3626.0156635741732,-0.0,-5157.042987,2043.3380642841641,0.0,-1031.31208708084,0.0,0.0,0.0,0.0,-527.006803757877,-15.266726445446611,-469.752447,7864.374281019999,59.751195605121254,-2284.487743856371,0.0,0.0,0.0,0.0,2381.314139321065,-35.71971208981598,-7985.23216,3948.851630935659,512.43,-900.0,0.0,0.0,0.0,0.0,-1363.532376291291,-20.452985644369363,-2177.296269,1556.00934,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-1556.00934
t14,553.4725791950508,27.014210452824738,-24.985789547175266,0.0,0.0,0.0,0.0,650.373606527733,-15.257695628433266,-1190.616911,1331.418443056149,90.46753977804859,-148.43426886868232,0.0,0.0,0.0,0.0,366.80610203448475,-0.0,-1640.257816,4020.0480000000002,0.0,-1503.1972867555367,0.0,0.0,0.0,0.0,-1954.2281204378953,-29.313421806568424,-533.309171,3787.4978779454996,0.0,-847.8790158348636,0.0,0.0,0.0,0.0,-2814.2913909325007,-14.055726178135158,-111.271745,3708.525982382823,0.0,-2000.0,0.0,0.0,0.0,0.0,-704.2396303828227,-0.0,-1004.2863520000001,1334.5904000000003,67.64373036242992,-947.3070145109896,0.0,0.0,0.0,0.0,4687.927552148559,-0.0,-5142.854668,2003.0317153349642,284.50386555094383,-746.8082215298964,0.0,0.0,0.0,0.0,-1045.4172937343596,-12.19603762165201,-483.114028,7891.62095421,639.4829668795746,-1704.7559725819171,0.0,0.0,0.0,0.0,1360.274631971922,-20.404119479578828,-8166.2184609999995,4065.509464756892,48.442536148077735,-1363.9874638519223,0.0,0.0,0.0,0.0,-547.2054571951212,-8.208081857926818,-2194.550998,1566.979216,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-1566.979216
t15,2135.4402732711355,0.0,-52.0,0.0,0.0,0.0,0.0,-744.2117812711355,-0.0,-1339.228492,1145.0933943755954,0.0,-238.9018086467309,0.0,0.0,0.0,0.0,744.2117812711355,-0.0,-1650.403367,3543.696083368398,91.68071057192377,-1411.5165761836129,0.0,0.0,0.0,0.0,-1089.4271662627673,-16.341407493941507,-1118.091644,3665.798717874215,0.0,-847.8790158348636,0.0,0.0,0.0,0.0,-2661.912636545411,-16.341407493941507,-139.665658,3528.988720651797,0.0,-2000.0,0.0,0.0,0.0,0.0,-507.7813256517967,-0.0,-1021.207395,1254.0464,44.3244443982046,-970.6263004752149,0.0,0.0,0.0,0.0,4897.959514077011,-0.0,-5225.704058,2197.259741697876,0.0,-1031.31208708084,0.0,0.0,0.0,0.0,-638.8383856170357,-0.0,-527.109269,7390.325969869999,858.1024546668127,-1486.1364847946795,0.0,0.0,0.0,0.0,1212.7978152768792,-21.300441019012684,-7953.789314,4474.550196198083,274.78049159909784,-1137.6495084009023,0.0,0.0,0.0,0.0,-1316.4136082721957,-19.746204124082936,-2275.521367,1474.6456098996132,0.0,-0.0,0.0,0.0,0.0,0.0,103.61579299531653,-1.5542368949297478,-1576.707166
t16,2346.095834811719,23.836984748700182,-28.16301525129982,0.0,0.0,0.0,0.0,-539.9372765565552,-0.3280517525642524,-1801.504476,1174.630275191292,109.51343786825025,-129.38837077848066,0.0,0.0,0.0,0.0,518.0671597189383,-0.0,-1672.822502,4254.62599496112,91.68071057192377,-1411.5165761836129,0.0,0.0,0.0,0.0,-257.4122461520226,-4.517287197408843,-2672.860596,4655.0293270982465,0.0,-847.8790158348636,0.0,0.0,0.0,0.0,-3472.0574398185386,-4.1892354448445905,-330.903636,2737.4033681729375,0.0,-2000.0,0.0,0.0,0.0,0.0,401.2606628270623,-0.0,-1138.664031,1150.616,465.257027427492,-549.6937174459274,0.0,0.0,0.0,0.0,5031.342517018435,-0.0,-6097.521827,2459.0005839905257,142.25179052339683,-168.06820947660307,0.0,0.0,0.0,0.0,-1681.2633770373195,-0.0,-751.920788,7150.94825036,837.8708717166081,-1506.368067744884,0.0,0.0,0.0,0.0,1888.07793265815,-28.321168989872252,-8342.207818,4483.5087489493535,531.0209523493344,-881.4090476506657,0.0,0.0,0.0,0.0,-1888.07793265815,-28.321168989872252,-2216.721552,1691.797649,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-1691.797649
t17,3010.555077232274,-0.0001913599999886495,-0.0,0.0,0.0,0.0,0.0,-529.6586170383958,-1.0512358338781862,-2479.845033,1105.2565821950475,-0.0008791586557964474,-0.0,0.0,0.0,0.0,0.0,599.7410059636084,-0.0,-1704.996709,3704.6263063559268,1299.257744403163,-0.0,0.0,0.0,0.0,0.0,-70.08238892521241,-1.0512358338781862,-4932.750426,3732.2930292894675,807.2769355187103,-0.0,0.0,0.0,0.0,0.0,-3751.339802808178,-0.0,-788.230162,1506.6428541605521,1734.9405012259692,-0.0,0.0,0.0,0.0,0.0,-1806.4951393865226,-0.0,-1435.088216,992.1664,-0.0037350187410291444,-0.0,0.0,0.0,0.0,0.0,7354.182332018742,-0.0,-8346.344997,2258.3911223883943,981.6591244619989,-0.0,0.0,0.0,0.0,0.0,-1956.5601839386734,-2.403191911719483,-1281.086871,5817.39397972468,2126.695072373946,-0.0,0.0,0.0,0.0,0.0,2053.2136090369263,-30.798204135553892,-9966.504457,3176.753450206576,899.9981142576,-0.0,0.0,0.0,0.0,0.0,-1356.9290851863807,-20.35393627779571,-2699.468543,2403.168854681952,0.0,-0.0,0.0,0.0,0.0,0.0,-536.0717297359131,-8.041075946038697,-1859.056049
t18,2710.4736306073783,-0.0001913599999886495,-0.0,0.0,0.0,0.0,0.0,115.47108598269496,-11.965746230072485,-2813.978779,1038.7827928031852,-0.0008791586557964474,-0.0,0.0,0.0,0.0,0.0,682.2453293554706,-0.0,-1721.027243,5558.3793948127,1303.1972867555367,-0.0,0.0,0.0,0.0,0.0,-797.7164153381656,-11.965746230072485,-6051.89452,3086.567936350382,847.8790158348636,-0.0,0.0,0.0,0.0,0.0,-2976.1618831852447,-0.0,-958.285069,1714.1108834836696,2000.0,-0.0,0.0,0.0,0.0,0.0,-2128.6210944836707,-0.0,-1585.489789,1001.0863999999999,623.0479343310841,-0.0,0.0,0.0,0.0,0.0,7804.782977668915,-0.0,-9428.917312,3464.06732665884,1031.31208708084,-0.0,0.0,0.0,0.0,0.0,-2990.3797958026407,-4.355696937039605,-1500.643921,7232.182669449728,2344.2389394614916,-0.0,0.0,0.0,0.0,0.0,1438.6064173490176,-21.579096260235264,-10993.44893,2559.868147187621,1412.43,-0.0,0.0,0.0,0.0,0.0,-612.154891810464,-9.18232337715696,-3350.960932,2467.767764681952,0.0,-0.0,0.0,0.0,0.0,0.0,-536.0717297359131,-8.041075946038697,-1923.654959
