Voll,Demand_Segment,Cost_of_Demand_Curtailment_per_MW,Max_Demand_Curtailment,Rep_Periods,Timesteps_per_Rep_Period,Sub_Weights,Time_Index,Demand_MW_z1,Demand_MW_z2,Demand_MW_z3,Demand_MW_z4,Demand_MW_z5,Demand_MW_z6,Demand_MW_z7,Demand_MW_z8,Demand_MW_z9,Demand_MW_z10
,,,,,,,81,1139.338547,1090.5554,2387.476064,289.270979,959.213575,5712.106009,737.532657,6181.495688,1436.629223,1523.610988
,,,,,,,82,964.678181,1082.244876,1800.77108,124.541945,838.203015,4923.619037,559.972187,5619.508443,907.828916,1430.077298
,,,,,,,83,907.534845,1079.830096,1606.042292,0.0,744.927724,4314.953775,420.230296,5167.613097,490.150892,1373.182769
,,,,,,,84,941.96481,1081.879031,1717.933356,0.0,671.562476,3840.524322,324.154096,5009.861274,280.991258,1273.196685
,,,,,,,85,908.884602,1079.73618,1611.957566,0.0,658.295416,3757.883948,316.896151,4875.746916,213.083179,1244.966101
,,,,,,,86,887.298536,1078.162099,1544.413353,0.0,671.794207,3848.743463,346.017052,4857.534304,246.160211,1234.014609
,,,,,,,87,905.63869,1078.252661,1613.09473,44.19033,715.529774,4138.299905,424.889003,4917.870093,392.371004,1255.436519
,,,,,,,88,1143.791142,1089.766619,2411.355317,204.898273,814.091828,4784.804644,583.268377,5301.672879,767.561116,1294.883491
,,,,,,,89,1458.808166,1104.978193,3467.422688,453.379386,980.955863,5875.513988,839.169901,5858.25715,1089.746396,1377.538638
,,,,,,,90,1742.983617,1119.218213,4415.480055,674.36677,1187.414092,7211.059226,1110.972266,6891.791779,1713.799951,1505.993038
,,,,,,,91,1807.826035,1122.675732,4629.948993,713.429781,1240.514975,7551.687606,1171.664604,7128.099022,1977.850547,1516.019805
,,,,,,,92,1784.598093,1121.417982,4553.292287,690.464447,1209.098575,7350.183138,1135.832397,6903.987083,1983.169103,1518.488299
,,,,,,,93,1732.473224,1118.595519,4381.271171,668.276215,1178.745245,7155.497189,1101.212683,6597.937946,1934.79204,1456.699541
,,,,,,,94,1632.611751,1113.188207,4051.711769,621.168124,1114.301743,6742.157102,1027.711128,6097.679083,1826.150447,1390.543196
,,,,,,,95,1556.061504,1109.043155,3799.083501,589.731396,1071.296544,6466.322111,978.661201,5583.030446,1734.635739,1299.413007
,,,,,,,96,1442.180508,1102.876713,3423.257658,562.317592,1033.794675,6225.785413,935.888135,5616.944536,1823.66102,1229.606499
,,,,,,,97,1351.070842,1097.943296,3122.488196,528.105512,986.992526,5925.604828,882.510382,5203.165576,1725.918041,1181.41096
,,,,,,,98,1351.335943,1097.95765,3123.363247,500.295858,948.949151,5681.594532,839.119562,4852.32376,1544.375056,1153.278526
,,,,,,,99,1373.108766,1099.136608,3195.215604,458.227388,891.399834,5312.473054,773.481001,4567.453824,1416.780376,1148.928982
,,,,,,,100,1363.018779,1098.590254,3161.918299,433.898118,858.117596,5099.000673,735.520542,4426.711104,1348.253295,1135.386871
,,,,,,,101,1379.382756,1099.476333,3215.921029,445.889276,874.521403,5204.214676,754.230079,4464.838559,1328.21621,1160.115982
,,,,,,,102,1461.85454,1103.942025,3488.083791,507.830029,959.255839,5747.70152,850.87493,4889.429881,1388.458736,1222.79904
,,,,,,,103,1629.214938,1113.313261,4037.624841,630.873223,1134.342758,6869.910379,1048.008742,5842.24043,1549.493101,1401.334694
,,,,,,,104,1468.923874,1106.538435,3491.642713,504.776409,1123.004765,6778.150205,974.001866,6294.935465,1692.079882,1469.162144
,,,,,,,105,1154.336182,1091.182351,2438.491486,282.811619,971.69438,5789.649564,743.692592,5621.278015,1340.024144,1439.482624
,,,,,,,106,925.052254,1079.915155,1671.58378,92.948303,831.538607,4876.56458,538.520835,4742.226251,880.640032,1386.07844
,,,,,,,107,862.267353,1077.047066,1459.567096,0.0,737.884115,4267.569969,405.093288,3481.508437,723.832391,1315.208853
,,,,,,,108,828.58065,1075.141812,1349.155262,0.0,669.869693,3828.988473,320.022309,2979.870244,785.227774,1337.128533
