BalanceComponent,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand
t377,11343.57475007871,476.55421758164465,-700.1965361296816,0.0,0.0,0.0,0.0,-8038.723369290777,-106.71662623989565,-2974.492436,1387.9075,166.2803983095447,-196.45762427394578,0.0,0.0,0.0,0.0,924.2816199644011,-0.0,-2282.011894,0.0,929.195950049427,-1270.8040499505728,0.0,0.0,0.0,0.0,4839.852522542795,-140.83546464164937,-4357.408958,5360.440196288312,1656.4526838189838,-2151.64457747621,0.0,0.0,0.0,0.0,-4227.157833229331,-34.11883840175373,-603.971631,6268.278142710622,0.0,-2000.0,0.0,0.0,0.0,0.0,-2874.226565710621,-0.0,-1394.051577,782.5038,788.6835046414415,-931.8169140866992,0.0,0.0,0.0,0.0,6889.600325445257,-0.0,-7528.970716,757.5168000000001,444.1931449012817,-2627.118942179559,0.0,0.0,0.0,0.0,2486.373300278277,-0.0,-1060.964303,5449.1219,1004.9818504749055,-1339.257088986586,0.0,0.0,0.0,0.0,743.3197087567471,-99.38670024506594,-5758.77967,5931.962236514767,611.9098922435239,-800.5201077564764,0.0,0.0,0.0,0.0,-2889.0290226618854,-43.33543533992828,-2810.987563,2006.4366999999995,0.0,-2750.0,0.0,0.0,0.0,0.0,2145.7093139051385,-56.05126490513765,-1346.094749
t378,10310.971990181391,1032.959798151722,-143.7909555596043,0.0,0.0,0.0,0.0,-7581.141509724937,-110.12782504857141,-3508.871498,2096.993962477558,166.2803983095447,-196.45762427394578,0.0,0.0,0.0,0.0,239.2865064868431,-0.0,-2306.103243,1458.919425515318,2162.8077127898923,-37.19228721010781,0.0,0.0,0.0,0.0,2718.2314561596445,-179.48217825474816,-6123.284129,3326.5222,2017.083919921324,-1791.01334137387,0.0,0.0,0.0,0.0,-2671.6305023412774,-69.35435320617674,-811.607923,2405.66798405404,837.8261009133705,-1162.1738990866295,0.0,0.0,0.0,0.0,-535.6068438807818,-0.0,-1545.713342,308.18039999999996,1292.3441342467854,-428.1562844813551,0.0,0.0,0.0,0.0,7471.7551262345705,-0.0,-8644.123376,1818.8551999999997,444.1931449012817,-2627.118942179559,0.0,0.0,0.0,0.0,1702.9273530683124,-20.157323790035612,-1318.699432,5831.3813,1004.9818504749062,-1339.2570889865856,0.0,0.0,0.0,0.0,3215.8226356261434,-88.55198711446336,-8624.37671,7367.206300000001,611.9098922435239,-800.5201077564764,0.0,0.0,0.0,0.0,-4042.6118881645803,-60.6391783224687,-3075.345018,2492.7783999999997,1150.3744557329485,-1599.625544267052,0.0,0.0,0.0,0.0,-517.0323334639372,-7.755485001959057,-1518.739493
t379,11863.984498576494,112.53871169294882,-1064.2120420183774,0.0,0.0,0.0,0.0,-7233.826137202495,-110.12782504857141,-3568.357206,2448.943,166.2803983095447,-196.45762427394578,0.0,0.0,0.0,0.0,-108.02886603559925,-0.0,-2310.736908,3161.816,1403.5269935475517,-796.4730064524485,0.0,0.0,0.0,0.0,2718.2314561596445,-179.48217825474816,-6307.619265,3951.0672,1716.5335719213247,-2091.5636893738692,0.0,0.0,0.0,0.0,-2671.6305023412774,-69.35435320617674,-835.052227,2167.952,1052.9791270364665,-947.0208729635334,0.0,0.0,0.0,0.0,-700.9136980729336,-0.0,-1572.996556,350.14560000000006,1720.5004187281406,-0.0,0.0,0.0,0.0,0.0,6752.774156271859,-0.0,-8823.420175,1640.3909999999998,769.8778744300195,-2301.434212650821,0.0,0.0,0.0,0.0,1243.3935912208012,-0.0,-1352.228253,4570.25775985733,2293.942526617947,-50.29641284354508,0.0,0.0,0.0,0.0,2751.5772145870756,-41.27365821880613,-9524.20743,4608.2,1182.9528551748258,-229.47714482517415,0.0,0.0,0.0,0.0,-2219.5565786696075,-33.29334868004411,-3308.825783,2304.3718999999996,1272.393101228115,-1477.606898771885,0.0,0.0,0.0,0.0,-532.0206359174678,-7.9803095387620155,-1559.157157
t380,9548.393453707891,339.73372692669915,-837.0170267846271,0.0,0.0,0.0,0.0,-5438.394219413232,-72.80915043673245,-3539.906784,1753.9549999999997,166.2803983095447,-196.45762427394578,0.0,0.0,0.0,0.0,584.4508569644014,-0.0,-2308.228631,3735.792,845.6970398128644,-1354.3029601871356,0.0,0.0,0.0,0.0,3093.564791377078,-99.21482900280874,-6221.536042,4733.336,2721.8223946046223,-1086.274866690572,0.0,0.0,0.0,0.0,-5534.875478347974,-26.40567856607629,-807.602371,1668.592,2000.0,-0.0,0.0,0.0,0.0,0.0,-2135.725171999999,-0.0,-1532.866828,723.1248,515.2568937047632,-1205.2435250233773,0.0,0.0,0.0,0.0,8537.194035318613,-0.0,-8570.332204,2082.6029999999996,220.97021981812296,-1887.9794139192356,0.0,0.0,0.0,0.0,893.7851861011128,-0.0,-1309.378992,6939.4033,2344.2389394614916,-0.0,0.0,0.0,0.0,0.0,67.23448887158315,-1.0085173330737471,-9349.868211,4592.8596,53.23115150000013,-1359.1988484999997,0.0,0.0,0.0,0.0,0.0,-0.0,-3286.891903,2263.9471,1028.3680121023285,-1721.6319878976715,0.0,0.0,0.0,0.0,-67.23448887158315,-1.0085173330737471,-1502.440118
t381,10348.171610060135,889.7112603722709,-287.0394933390553,0.0,0.0,0.0,0.0,-7358.31289704478,-110.12782504857141,-3482.402655,1660.764,331.3046596286196,-31.43336295487087,0.0,0.0,0.0,0.0,342.5235913262514,-0.0,-2303.158888,5716.896000000001,159.46026380733434,-2040.5397361926657,0.0,0.0,0.0,0.0,2392.1657586400793,-179.48217825474816,-6048.500108,4124.1236,1606.7323634213237,-2201.36489787387,0.0,0.0,0.0,0.0,-2671.6305023412774,-69.35435320617674,-788.50621,1856.608,540.1920543715108,-0.0,0.0,0.0,0.0,0.0,-891.8483223715112,-0.0,-1504.951732,768.6544,434.55296554952827,-1285.9474531786122,0.0,0.0,0.0,0.0,8477.020031629083,-0.0,-8394.279944,2433.681,1103.560049459342,-1967.7520376214982,0.0,0.0,0.0,0.0,-289.91765983784455,-0.0,-1279.571352,5179.3881,769.2054023024306,-1575.033537159061,0.0,0.0,0.0,0.0,4795.472947062571,-71.93209420593854,-9097.100818,4676.7218,1355.6924223336796,-56.73757766632037,0.0,0.0,0.0,0.0,-2713.5551582929643,-40.70332737439446,-3221.418159,2066.0035,2135.769219800575,-614.2307801994251,0.0,0.0,0.0,0.0,-2081.917788769606,-31.22876683154409,-1474.395384
t382,10694.728396039462,187.6152978054963,-989.1354559058296,0.0,0.0,0.0,0.0,-6369.412898890554,-110.1278250485714,-3413.667514,1443.1759999999997,362.7371654540825,-0.000857129407949575,0.0,0.0,0.0,0.0,491.1866756753259,-0.0,-2297.098984,6447.072,260.20484305898316,-1939.7951569410168,0.0,0.0,0.0,0.0,1254.6026761367789,-179.48217825474813,-5842.602184,3945.576400000001,1684.4067014213233,-2123.690559873871,0.0,0.0,0.0,0.0,-2671.6305023412774,-69.35435320617674,-765.307686,2049.592,484.15760790701717,-0.0,0.0,0.0,0.0,0.0,-1062.7368419070172,-0.0,-1471.012766,802.2656000000001,1673.9880076526701,-46.51241107547044,0.0,0.0,0.0,0.0,5750.481218422799,-0.0,-8180.222414999999,2745.477,792.5043706429759,-2278.807716437864,0.0,0.0,0.0,0.0,22.93626392950454,-38.7686011346166,-1243.341317,5374.413799999999,491.25056,-1852.9883794614918,0.0,0.0,0.0,0.0,4780.074076610655,-71.70111114915981,-8721.048946,5269.1927000000005,756.5338058253785,-655.8961941746213,0.0,0.0,0.0,0.0,-2195.5006676362145,-32.93251001454321,-3141.397134,1776.3736999999999,566.5501380185812,-844.179076018581,0.0,0.0,0.0,0.0,0.0,-0.0,-1498.744762
t383,11170.585230859664,439.0929941033952,-737.657759607931,0.0,0.0,0.0,0.0,-7422.946352929931,-89.16697542519661,-3359.907137,1176.616,0.0,-362.7380225834905,0.0,0.0,0.0,0.0,1478.4813245834905,-0.0,-2292.359302,4992.924720528375,863.5163089175034,-1336.4836910824968,0.0,0.0,0.0,0.0,1320.8414812679914,-158.52132863137336,-5682.277491,4386.4166000000005,1456.6551614213238,-2351.4420998738706,0.0,0.0,0.0,0.0,-2671.6305023412774,-69.35435320617674,-750.644806,1617.424,305.90248759907024,-0.0,0.0,0.0,0.0,0.0,-473.7580645990693,-0.0,-1449.568423,874.7920000000001,39.3647567582629,-1681.1356619698777,0.0,0.0,0.0,0.0,8811.952869211615,-0.0,-8044.973964000001,2800.8569999999995,1266.9212941368294,-1804.390792944011,0.0,0.0,0.0,0.0,-1042.9407551928173,-0.0,-1220.446746,5779.4067000000005,1316.6222813711408,-1027.6166580903507,0.0,0.0,0.0,0.0,2482.900709359606,-37.24351064039409,-8514.069522,5113.4689,900.0,-512.43,0.0,0.0,0.0,0.0,-2482.900709359606,-37.24351064039409,-2980.89468,1546.1529999999996,1331.088275,-1418.911725,0.0,0.0,0.0,0.0,0.0,-0.0,-1458.32955
t384,9301.928963131948,471.2190182010223,-705.5317355103039,0.0,0.0,0.0,0.0,-5725.921924774095,-110.12782504857141,-3231.566496,1085.5389999999998,25.702862593793316,-337.03515998969715,0.0,0.0,0.0,0.0,1506.8376893959035,-0.0,-2281.044392,6407.056,837.5152394775033,-1362.4847605224966,0.0,0.0,0.0,0.0,-404.5393117002583,-179.48217825474816,-5298.064989,5312.8004,986.3669384213243,-2821.7303228738697,0.0,0.0,0.0,0.0,-2671.6305023412774,-69.35435320617674,-736.45216,1145.016,909.0719646234425,-0.0,0.0,0.0,0.0,0.0,-625.2920446234427,-0.0,-1428.79592,950.9424,1401.6044282867936,-318.89599044134684,0.0,0.0,0.0,0.0,5880.303397154554,-0.0,-7913.954235,2771.8920000000003,1040.3973291506402,-2030.9147579302,0.0,0.0,0.0,0.0,-544.3307120858254,-38.76860113461661,-1198.275258,5838.7224,246.35982605804486,-2097.879113403447,0.0,0.0,0.0,0.0,4958.069182076551,-74.37103773114826,-8870.901257,4702.323899999999,1143.306505349321,-269.123494650679,0.0,0.0,0.0,0.0,-2373.4957731021104,-35.60243659653166,-3167.408701,1491.8759999999997,1325.122495,-1424.877505,0.0,0.0,0.0,0.0,0.0,-0.0,-1392.12099
t385,8983.073196167274,570.4934845360583,-606.2572691752678,0.0,0.0,0.0,0.0,-5652.2659647449345,-61.951992783129775,-3233.091454,892.458,111.65885652360369,-251.07916605988677,0.0,0.0,0.0,0.0,1522.133112536283,-0.0,-2275.170803,6320.208,901.3322429295522,-1298.6677570704476,0.0,0.0,0.0,0.0,-493.49069486979766,-131.30634598930652,-5298.075445,5381.3022,1062.1315249213244,-2745.9657363738693,0.0,0.0,0.0,0.0,-2671.6305023412774,-69.35435320617674,-956.483133,997.0,2000.0,-0.0,0.0,0.0,0.0,0.0,-1479.7412559999987,-0.0,-1517.258744,1072.6368000000002,291.21943775826264,-1429.2809809698779,0.0,0.0,0.0,0.0,8811.952869211615,-0.0,-8746.528126,1729.101,1391.9041504363643,-1679.407936644476,0.0,0.0,0.0,0.0,-36.95756379188842,-0.0,-1404.63965,6219.9857999999995,687.4676384676709,-1656.771300993821,0.0,0.0,0.0,0.0,4403.23902185396,-66.0485853278094,-9587.872574,4456.4863,1010.0963675908847,-402.3336324091151,0.0,0.0,0.0,0.0,-2064.086999193862,-30.961304987907926,-2969.200731,1149.5835,2750.0,-0.0,0.0,0.0,0.0,0.0,-2339.1520226600987,-35.08728033990148,-1525.344197
t386,7645.574312809231,412.2507037127569,-764.5000499985692,0.0,0.0,0.0,0.0,-4008.764242825502,-38.11473869791652,-3246.445985,835.9995,166.2803983095447,-196.45762427394578,0.0,0.0,0.0,0.0,1467.781662964401,-0.0,-2273.603937,6422.5599999999995,929.195950049427,-1270.8040499505728,0.0,0.0,0.0,0.0,-660.0064263083954,-86.12957379045896,-5334.8159,5646.459,1656.4526838189836,-2151.64457747621,0.0,0.0,0.0,0.0,-4094.26504325023,-48.014835092542455,-1008.9872280000001,1006.48,2000.0,-0.0,0.0,0.0,0.0,0.0,-1493.2998349999993,-0.0,-1513.180165,1085.1471999999999,725.5579196518082,-994.9424990763324,0.0,0.0,0.0,0.0,8000.578397424522,-0.0,-8816.341018,2640.438,356.6614452699144,-2345.9784762651184,0.0,0.0,0.0,0.0,787.9754869952037,-0.0,-1439.096456,7413.4286591439795,2241.493585158756,-102.74535430273556,0.0,0.0,0.0,0.0,0.0,-0.0,-9552.17689,3986.8274,79.75585450000005,-1332.6741455,0.0,0.0,0.0,0.0,0.0,-0.0,-2733.909109,1062.4413,1612.9134310000002,-1137.0865689999998,0.0,0.0,0.0,0.0,0.0,-0.0,-1538.268162
t387,6871.1208472420985,518.8930353724876,-657.8577183388387,0.0,0.0,0.0,0.0,-3438.8271123714235,-39.67890490432371,-3253.650147,1116.3425,362.7380225834905,-0.0,0.0,0.0,0.0,0.0,793.5667854165098,-0.0,-2272.647308,5384.375999999999,1037.5152394775034,-1162.4847605224966,0.0,0.0,0.0,0.0,172.741204781913,-76.76669173691872,-5355.380992,5948.638000000001,1882.7977596872572,-1925.299501607937,0.0,0.0,0.0,0.0,-4822.734927246726,-37.087786832595015,-1046.313544,1806.0400000000002,736.6060936896939,-1263.3939063103062,0.0,0.0,0.0,0.0,214.50009862061225,-0.0,-1493.752286,1019.712,1326.301831934749,-394.1985867933915,0.0,0.0,0.0,0.0,6829.392158858642,-0.0,-8781.207404,2081.76,76.03313257018402,-955.2789545106561,0.0,0.0,0.0,0.0,251.36179194047241,-0.0,-1453.87597,5797.5498,2084.357515313751,-259.88142414774063,0.0,0.0,0.0,0.0,1988.3516698822234,-29.82527504823335,-9580.552286,3771.3958000000002,1151.107055965228,-261.3229440347717,0.0,0.0,0.0,0.0,-1988.3516698822234,-29.82527504823335,-2643.002967,821.534,1736.688973,-1013.3110269999999,0.0,0.0,0.0,0.0,0.0,-0.0,-1544.911946
t388,6590.429778259743,471.2190182010223,-705.5317355103039,0.0,0.0,0.0,0.0,-3074.2719222110486,-30.59814873941337,-3251.24699,1598.849,0.0,-362.7380225834905,0.0,0.0,0.0,0.0,1034.39533958349,-0.0,-2270.506317,5232.176,837.5152394775033,-1362.4847605224966,0.0,0.0,0.0,0.0,691.3074941121391,-50.82668506714466,-5347.687288,6379.2736,2236.8969577636167,-1571.2003035315772,0.0,0.0,0.0,0.0,-5946.684960904307,-20.228536327731284,-1078.056757,2488.848,2000.0,-0.0,0.0,0.0,0.0,0.0,-3015.7648229999995,-0.0,-1473.083177,971.2368,333.64703125826287,-1386.8533874698776,0.0,0.0,0.0,0.0,8811.952869211615,-0.0,-8729.983313,2131.557,210.06694284368163,-1271.3685771432672,0.0,0.0,0.0,0.0,410.08111856916906,-16.334773269584144,-1464.001711,6053.5523197146595,1763.8389394614917,-580.4,0.0,0.0,0.0,0.0,2389.3445084506075,-35.84016762675911,-9590.4956,3480.261,929.0257840844196,-483.40421591558044,0.0,0.0,0.0,0.0,-1300.359623811664,-19.50539435717496,-2606.01755,771.9799999999999,1762.1330985000002,-987.8669014999999,0.0,0.0,0.0,0.0,0.0,-0.0,-1546.246197
t389,6311.638476887481,495.0560029497225,-681.6947507616037,0.0,0.0,0.0,0.0,-2837.057843893688,-33.38685318191275,-3254.555032,1565.4940000000001,227.57994640865957,-135.1580761748309,0.0,0.0,0.0,0.0,611.2676317661709,-0.0,-2269.183502,4781.856000000001,912.5576211085779,-1287.442378891422,0.0,0.0,0.0,0.0,1001.6859764991813,-51.748416716337786,-5356.908802,6690.502800000001,2150.2340833105045,-1657.8631779846894,0.0,0.0,0.0,0.0,-6071.149813791391,-18.361563534425034,-1093.362328,2965.232,0.0,-2000.0,0.0,0.0,0.0,0.0,503.64417799999916,-0.0,-1468.876178,1127.6960000000001,1004.1826686705646,-716.317750057576,0.0,0.0,0.0,0.0,7319.203557387012,-0.0,-8734.764476,1419.48,805.8458545240625,-225.46623255677778,0.0,0.0,0.0,0.0,-527.5936859672846,-0.0,-1472.265936,5658.165300000001,2293.943898073025,-50.295041388466274,0.0,0.0,0.0,0.0,1724.5956724014632,-25.868935086021946,-9600.540894,2791.2353999999996,1403.8827395256626,-8.547260474337403,0.0,0.0,0.0,0.0,-1541.630720247611,-23.124460803714165,-2621.815698,726.0841,1876.19962321808,-873.80037678192,0.0,0.0,0.0,0.0,-182.9649521538521,-2.744474282307781,-1542.77392
t390,5365.750342810114,495.0560029497225,-681.6947507616037,0.0,0.0,0.0,0.0,-1913.0078532738498,-8.441768724382941,-3257.661973,1131.8685,74.80426046758487,-287.9337621159056,0.0,0.0,0.0,0.0,1350.2232716483204,-0.0,-2268.96227,5152.88,929.195950049427,-1270.8040499505728,0.0,0.0,0.0,0.0,562.7845816255294,-8.441768724382941,-5365.614713,6646.998200000001,2771.5046423574604,-1036.5926189377337,0.0,0.0,0.0,0.0,-7295.2540494197265,-0.0,-1086.656174,3361.888,1067.1200740729314,-932.8799259270686,0.0,0.0,0.0,0.0,-2012.572327145862,-0.0,-1483.555821,1153.1568000000002,775.9383671745302,-944.5620515536104,0.0,0.0,0.0,0.0,7813.872259379081,-0.0,-8798.405375,936.075,812.3823636930787,-218.92972338776138,0.0,0.0,0.0,0.0,-30.47637492366473,-22.86645738165259,-1476.184808,5770.493519714659,2344.237568009156,-0.0013714523359187325,0.0,0.0,0.0,0.0,1524.4304921101727,-22.86645738165259,-9616.293751,2198.9304,907.2333935000003,-505.19660649999975,0.0,0.0,0.0,0.0,0.0,-0.0,-2600.967187,552.7253999999999,1870.0598585,-879.9401414999999,0.0,0.0,0.0,0.0,0.0,-0.0,-1542.845117
t391,7041.9209010714985,495.0560029497225,-681.6947507616037,0.0,0.0,0.0,0.0,-3556.876374057854,-30.281902201763714,-3268.123877,764.6090910241284,166.2803983095447,-196.45762427394578,0.0,0.0,0.0,0.0,1538.0828939402732,-0.0,-2272.514759,5102.808943547929,929.195950049427,-1270.8040499505728,0.0,0.0,0.0,0.0,658.1584500066449,-50.69142765342775,-5368.667866,9563.497076949538,622.6129195530557,-3185.4843417421384,0.0,0.0,0.0,0.0,-5934.6190193087905,-20.40952545166404,-1045.59711,3485.1802950490282,1589.2540419904785,-410.7459580095214,0.0,0.0,0.0,0.0,-3169.7059880299835,-0.0,-1493.982391,1506.7658000000001,616.9857666392147,-1103.514652088926,0.0,0.0,0.0,0.0,7764.96003744971,-0.0,-8785.196952,1631.5964000000001,1261.5915559667078,-1809.7205311141324,0.0,0.0,0.0,0.0,399.8845735442602,-34.5017313968361,-1448.850267,5448.82821828796,1763.8389394614917,-580.4,0.0,0.0,0.0,0.0,3114.9505850259397,-46.724258775389096,-9700.493484,2010.3564999999999,1205.4389481886058,-206.9910518113941,0.0,0.0,0.0,0.0,-415.0173708149873,-6.225260562224809,-2587.561765,546.7358,2039.45394424816,-633.9292416766199,0.0,0.0,0.0,0.0,-399.81778775521224,-5.997266816328184,-1546.445448
t392,7880.293490207776,495.0560029497225,-681.6947507616037,0.0,0.0,0.0,0.0,-4390.245482034414,-42.916740361481665,-3260.49252,783.3426000287652,166.2803983095447,-196.45762427394578,0.0,0.0,0.0,0.0,1529.1294579356359,-0.0,-2282.294832,5747.270560081709,929.195950049427,-1270.8040499505728,0.0,0.0,0.0,0.0,-65.94798361290577,-112.27109356765841,-5227.443383,8684.500831264615,274.8815119724001,-3533.2157493227937,0.0,0.0,0.0,0.0,-4368.190041708043,-69.35435320617674,-988.622199,3357.541313373046,0.0,-0.0,0.0,0.0,0.0,0.0,-1811.7931823730453,-0.0,-1545.748131,1489.8085999999998,1116.5032044955565,-603.997214232584,0.0,0.0,0.0,0.0,6956.771672737028,-0.0,-8959.086263,4211.9738,21.645341026656084,-2328.674658973344,0.0,0.0,0.0,0.0,-434.2978499186958,-38.76860113461661,-1431.878031,6847.376799999999,491.25056,-1536.4887941364666,0.0,0.0,0.0,0.0,3874.0602312653477,-77.66265812887868,-9598.536139,4410.493600000001,297.3558161425844,-1115.0741838574156,0.0,0.0,0.0,0.0,-1941.2119776208558,-29.118179664312834,-1622.445075,901.0033,0.0,-0.0,0.0,0.0,0.0,0.0,651.7251553299492,-9.775877329949239,-1542.952578
t393,10850.205701241879,27.650870553343555,-0.0,0.0,0.0,0.0,0.0,-7468.716647746652,-110.12782504857141,-3299.012099,1162.3581553535819,0.0,-0.0,0.0,0.0,0.0,0.0,1132.8676306464183,-0.0,-2295.225786,0.0,153.52069154994697,-0.0,0.0,0.0,0.0,0.0,5213.855450005052,-126.95772855499912,-5240.418413,5794.164000000001,0.0,-3.6803270610620493,0.0,0.0,0.0,0.0,-4886.597102432512,-16.82990350642771,-887.056667,5501.2293681011615,0.0,-1830.6670694651123,0.0,0.0,0.0,0.0,-2076.1313996360495,-0.0,-1594.430899,1726.258,114.89554925826285,-1605.6048694698777,0.0,0.0,0.0,0.0,8811.952869211615,-0.0,-9047.501549,4683.79,244.33418806435625,-2826.9778990164837,0.0,0.0,0.0,0.0,-727.2308000478731,-0.0,-1373.915489,10356.8971,75.45510351488007,-2268.7838359466114,0.0,0.0,0.0,0.0,1771.7152341436338,-118.81235871190025,-9816.471243,6178.726618931624,75.32776482069157,-1230.3918054947155,0.0,0.0,0.0,0.0,-4184.072920450838,-62.76109380676257,-776.828564,1416.128,0.0,-2213.230463402066,0.0,0.0,0.0,0.0,2412.357686307204,-56.05126490513768,-1559.203958
t394,10972.242227679008,0.0,-32.66918474860553,0.0,0.0,0.0,0.0,-7449.306513881832,-110.12782504857141,-3380.138704,449.68312909864346,94.28216867741709,-111.39513046620216,0.0,0.0,0.0,0.0,1875.4880816901418,-0.0,-2308.058249,0.0,74.34928942844027,-125.65071057155974,0.0,0.0,0.0,0.0,5573.818432191691,-110.12782504857141,-5412.389186,3394.2439127449343,1423.0756445290094,-138.70194382724668,0.0,0.0,0.0,0.0,-3839.8680184466966,-0.0,-838.749595,6700.595475942509,0.0,-2000.0,0.0,0.0,0.0,0.0,-3050.9826459425094,-0.0,-1649.61283,1973.6266000000003,0.0,-532.5905643244686,0.0,0.0,0.0,0.0,7812.903224324468,-0.0,-9253.93926,5261.441000000001,48.57227600805145,-3022.739811072789,0.0,0.0,0.0,0.0,-922.0525599352629,-0.0,-1365.220905,10400.453006855212,427.3863702794417,-1916.8537299866932,0.0,0.0,0.0,0.0,760.5858333154849,-115.431372463447,-9556.140108,6151.3358,0.0,-1026.076310221069,0.0,0.0,0.0,0.0,-3958.6738372206228,-59.38010755830934,-1107.205545,1196.9571999999998,0.0,-2750.0,0.0,0.0,0.0,0.0,3198.0880039051376,-56.051264905137664,-1588.993939
t395,10416.412034424007,44.01250530539335,-3.9760482032956395,0.0,0.0,0.0,0.0,-7012.4013064775345,-110.12782504857137,-3333.91936,293.53669469806044,246.24193459764422,-116.49608798584626,0.0,0.0,0.0,0.0,1875.4880816901418,-0.0,-2298.770623,0.0,200.0,-9.88136473882197,0.0,0.0,0.0,0.0,5136.913224787393,-110.12782504857137,-5216.904035,1564.359918795951,328.8568927492893,-843.8568356234802,0.0,0.0,0.0,0.0,-263.9170429217601,-0.0,-785.442933,8192.126023320465,0.0,-1866.8324619840175,0.0,0.0,0.0,0.0,-4696.803178336446,-0.0,-1628.490383,2240.5400000000004,1340.1263028677195,-380.374115860421,0.0,0.0,0.0,0.0,5862.9637319927015,-0.0,-9063.255919,5484.94,0.0,-2927.079071793421,0.0,0.0,0.0,0.0,-1247.828264894184,-5.183771312395331,-1304.848892,10845.2322,21.858754390198314,-2322.3801850712935,0.0,0.0,0.0,0.0,1104.4993117053891,-123.99613002429555,-9525.213951,6052.4205473581205,0.0,-1177.5292461005197,0.0,0.0,0.0,0.0,-4184.072920450838,-62.76109380676257,-628.057287,945.0466,0.0,-2750.0,0.0,0.0,0.0,0.0,3425.1583629051374,-56.05126490513765,-1564.153698
t396,7026.3372646708185,0.0,-52.0,0.0,0.0,0.0,0.0,-3659.6678856119906,-26.762697058827733,-3287.906682,610.4166460043127,86.31902194451769,-276.41900063897276,0.0,0.0,0.0,0.0,1875.4880816901418,-0.0,-2295.804749,1511.7863773550982,0.0,-153.52087746699482,0.0,0.0,0.0,0.0,3702.379199098372,-55.53568798647557,-5005.109011,5763.485643730075,714.2404256717138,-851.2171217128949,0.0,0.0,0.0,0.0,-4794.635613761246,-28.772990927647843,-803.100343,6341.384166551225,0.0,-2000.0,0.0,0.0,0.0,0.0,-2715.1387185512253,-0.0,-1626.245448,2025.3782,0.0,-1235.9266481359502,0.0,0.0,0.0,0.0,8291.574937135949,-0.0,-9081.026489,5414.9206,264.1993809780843,-2807.112706102756,0.0,0.0,0.0,0.0,-1537.3637521576945,-17.43954371763458,-1317.203979,10287.453399999999,336.6273835255693,-1763.8389394614917,0.0,0.0,0.0,0.0,1028.3744990634948,-110.09657012757269,-9778.519773,6318.050438458639,234.90075389948007,-1177.5292461005197,0.0,0.0,0.0,0.0,-4184.072920450838,-62.76109380676257,-1128.587932,1239.2160999999999,0.0,-1662.3309849418615,0.0,0.0,0.0,0.0,1993.062173545037,-29.895932603175556,-1540.051356
