BalanceComponent,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand
t580,6198.731599999999,3617.330964151654,-549.5960827799481,0.0,0.0,0.0,0.0,-6027.387742819828,-65.27051855187922,-3173.80822,599.6865,100.26872821292146,-158.46241757413517,0.0,0.0,0.0,0.0,1676.0198393612138,-0.0,-2217.51265,1007.298,4351.461301911635,-5134.19735481837,0.0,0.0,0.0,0.0,4351.367903458615,-65.27051855187922,-4510.659332,617.0342,1588.175531780315,-4959.52859087548,0.0,0.0,0.0,0.0,3284.6457520951644,-0.0,-530.326893,6561.295999999999,935.3396657235505,-278.2746844529622,0.0,0.0,0.0,0.0,-6083.942306270589,-0.0,-1134.418675,345.04320000000007,991.1653200897915,-884.5865897100725,0.0,0.0,0.0,0.0,5950.0906386202805,-0.0,-6401.712569,2163.786,1767.8353190724335,-1267.7057459735947,0.0,0.0,0.0,0.0,-1827.6580962763103,-19.847039822528192,-816.410437,5571.311882983464,692.7428634477418,-1034.2648072916684,0.0,0.0,0.0,0.0,926.4217731020497,-53.59040624158713,-6102.621306,5571.061699999999,1464.3428744321084,-2532.743295742454,0.0,0.0,0.0,0.0,-2249.5577612705956,-33.74336641905894,-2219.360151,1479.1461,1289.0383845,-1460.9616155,0.0,0.0,0.0,0.0,0.0,-0.0,-1307.222869
t581,5919.1529,1868.112272460313,-2298.814774471289,0.0,0.0,0.0,0.0,-2293.5905438324253,-8.98807515659928,-3185.871779,514.199,134.12238969729165,-124.608756089765,0.0,0.0,0.0,0.0,1694.3855333924732,-0.0,-2218.098167,740.6190000000001,5064.859338976487,-4420.799317753516,0.0,0.0,0.0,0.0,3206.089957134039,-48.091349357010586,-4542.677629,443.852,2521.049162139775,-4026.6549605160203,0.0,0.0,0.0,0.0,1664.8620215766584,-39.103274200411306,-564.004949,6599.168,1213.614350176513,-0.0,0.0,0.0,0.0,0.0,-6628.545475176513,-0.0,-1184.236875,234.99200000000002,748.7121071999653,-1127.0398025998988,0.0,0.0,0.0,0.0,6883.8614723999335,-0.0,-6740.525777,1842.6119999999999,2622.9961495956572,-412.5449154503713,0.0,0.0,0.0,0.0,-3167.9537488963183,-20.386638248967724,-864.722847,6014.984750374769,754.3239438882497,-972.6837268511606,0.0,0.0,0.0,0.0,594.9044023904034,-58.56316680226182,-6332.966203,5653.539799999999,1433.8728144321083,-2563.213355742454,0.0,0.0,0.0,0.0,-2249.5577612705956,-33.74336641905894,-2240.898131,1831.1411999999998,991.3541399259456,-1758.6458600740543,0.0,0.0,0.0,0.0,295.54414228234407,-4.43316213423516,-1354.96046
t582,5414.734298688745,1873.9845850504394,-2292.9424618811627,0.0,0.0,0.0,0.0,-1755.94220785802,-0.0,-3239.834214,512.6586861098407,105.46858290959771,-153.26256287745892,0.0,0.0,0.0,0.0,1755.94220785802,-0.0,-2220.806914,1014.1833403303413,4609.513641581132,-4876.145015148872,0.0,0.0,0.0,0.0,3941.2184520176643,-59.118276780264964,-4629.652142,686.7238,3110.256462795114,-3437.4476598606807,0.0,0.0,0.0,0.0,257.4916308458315,-59.118276780264964,-557.905957,6590.04,1213.614350176513,-0.0,0.0,0.0,0.0,0.0,-6556.858077176514,-0.0,-1246.796273,203.52439999999999,953.92499149634,-921.8269183035238,0.0,0.0,0.0,0.0,6885.210959807184,-0.0,-7120.833433,2136.2032000000004,2756.155775760872,-279.385289285156,0.0,0.0,0.0,0.0,-3725.312925881527,-12.02625059418959,-875.63451,7087.122678296318,1164.0891511352334,-562.9185196041769,0.0,0.0,0.0,0.0,-816.4239940780847,-79.73309274928914,-6792.136223,5702.7615,1484.8889059321082,-2512.1972642424544,0.0,0.0,0.0,0.0,-2249.5577612705956,-33.74336641905894,-2392.152014,1908.0782,0.0,-2750.0,0.0,0.0,0.0,0.0,2264.231715736041,-33.963475736040614,-1388.34644
t583,9494.089756698999,490.3949870775984,-3676.5320598540034,0.0,0.0,0.0,0.0,-3116.6395063379982,-23.94844158459491,-3167.364736,696.9413011907548,129.72122228231544,-129.00992350474118,0.0,0.0,0.0,0.0,1520.0767340316709,-0.0,-2217.729334,2842.6935393180806,3439.993779663719,-6045.664877066285,0.0,0.0,0.0,0.0,4006.422183842117,-60.09633275763175,-4183.348293,1072.7258,3624.5098630054254,-2923.1942596503695,0.0,0.0,0.0,0.0,-1444.5487111820191,-36.14789117303685,-293.344801,6218.888000000001,0.0,-1213.614350176513,0.0,0.0,0.0,0.0,-3852.7541018234883,-0.0,-1152.519548,439.6422,780.2323958021196,-1095.5195139977443,0.0,0.0,0.0,0.0,6167.8300391956245,-0.0,-6292.185121,2269.9262,310.32,-2725.2210650460283,0.0,0.0,0.0,0.0,783.6378523978854,-60.96036735185688,-577.70262,9410.410157030075,458.3300459865205,-1268.6776247528896,0.0,0.0,0.0,0.0,-4132.870550172994,-129.47979109071278,-4337.712237,4948.850803372687,1770.528565745765,-2226.5576044287973,0.0,0.0,0.0,0.0,-2249.557761270595,-33.74336641905893,-2209.520637,1797.2937499999998,0.0,-2750.0,0.0,0.0,0.0,0.0,2318.403821319797,-34.776057319796955,-1330.921514
t584,12494.114376408355,579.0677544713577,-3587.8592924602444,0.0,0.0,0.0,0.0,-6386.9190134089995,-70.56955701046876,-3027.834268,710.612,38.51158070465384,-220.21956508240282,0.0,0.0,0.0,0.0,1682.2818793777492,-0.0,-2211.185895,4814.670999999999,3424.2438719613447,-6061.414784768659,0.0,0.0,0.0,0.0,1348.474322983499,-120.91199917618503,-3405.062411,1875.8863999999999,0.0,-6547.704122655795,0.0,0.0,0.0,0.0,4722.160164821512,-50.34244216571628,-0.0,6455.016,0.0,-1213.614350176513,0.0,0.0,0.0,0.0,-4281.834815823487,-0.0,-959.566834,845.7022,874.5021398025017,-1001.2497699973624,0.0,0.0,0.0,0.0,4378.420980194861,-0.0,-5097.37555,679.3733486992269,-0.0006206399999775236,-3035.5416856860284,0.0,0.0,0.0,0.0,2601.4409719786586,-60.96036735185688,-184.311647,8680.737586878016,241.613617922522,-1485.394052816888,0.0,0.0,0.0,0.0,-7165.9334236292125,-107.48900135443817,-163.534727,3844.8337018323277,241.34548791969797,-3755.7406822548646,0.0,0.0,0.0,0.0,754.663921322679,-11.319958819840185,-1073.78247,1612.64475,0.0,-2750.0,0.0,0.0,0.0,0.0,2347.245012182741,-35.20867518274112,-1174.681087
t585,10762.427888710654,561.9095610887452,-3605.017485842857,0.0,0.0,0.0,0.0,-4796.841483968818,-43.72949398772641,-2878.748986,577.7800000000001,0.0,-258.7311457870566,0.0,0.0,0.0,0.0,1881.541884787057,-0.0,-2200.590739,6701.791022813799,1264.9826258610858,-8220.676030868919,0.0,0.0,0.0,0.0,2915.2995991817606,-43.72949398772641,-2617.667723,3108.0842,412.43354081170725,-6135.270581844088,0.0,0.0,0.0,0.0,2614.7528410323807,-0.0,-0.0,6758.472,0.0,-1213.614350176513,0.0,0.0,0.0,0.0,-4897.151675823487,-0.0,-647.705974,1075.9918,0.0,-1875.751909799864,0.0,0.0,0.0,0.0,5086.556693799864,-0.0,-4286.796584,3029.8848000000003,0.0,-3035.5410650460285,0.0,0.0,0.0,0.0,48.44531262046603,-42.78904757443834,-0.0,6443.883442227335,0.0,-1727.0076707394103,0.0,0.0,0.0,0.0,-4647.168247771354,-69.70752371657031,-0.0,3757.404,119.84108508728086,-3877.245085087281,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,982.3534000000001,0.0,-2750.0,0.0,0.0,0.0,0.0,1794.5650761421316,-26.918476142131972,-0.0
t586,12233.812576842813,0.0,-4166.927046931602,0.0,0.0,0.0,0.0,-5010.815048240482,-50.56995167072817,-3005.50053,585.564,118.60327646422675,-140.12786932282992,0.0,0.0,0.0,0.0,1639.484936858603,-0.0,-2203.524344,7331.341022813799,0.0,-9485.658656730004,0.0,0.0,0.0,0.0,5013.994745092595,-75.20992117638892,-2784.46719,4548.6294,1523.6124805262461,-5024.091642129549,0.0,0.0,0.0,0.0,-1023.5102688910358,-24.639969505660748,-0.0,6951.592000000001,0.0,-1213.614350176513,0.0,0.0,0.0,0.0,-5654.255894823487,-0.0,-83.721755,1164.7525999999998,337.99962631185787,-1537.7522834880062,0.0,0.0,0.0,0.0,2234.5850461761484,-0.0,-2199.584989,0.0,117.51229060918475,-2918.028774436844,0.0,0.0,0.0,0.0,2800.5164838276587,-0.0,-0.0,2753.2635999999998,546.8130673535111,-1180.194603385899,0.0,0.0,0.0,0.0,-2076.1363604905387,-43.745703477074116,-0.0,0.0,1985.829756580549,-2011.2564135940136,0.0,0.0,0.0,0.0,25.81386498828903,-0.38720797482433544,-0.0,743.0360000000001,0.0,-2750.0,0.0,0.0,0.0,0.0,2050.3224955022497,-43.35849550224978,-0.0
t587,6851.723200000001,786.4448870722726,-3380.482159859329,0.0,0.0,0.0,0.0,-1215.2717922129432,-0.0,-3042.414135,728.8784999999999,258.7311457870566,-0.0,0.0,0.0,0.0,0.0,1215.2717922129432,-0.0,-2202.881438,0.0,6202.911407365003,-3282.747249365002,0.0,0.0,0.0,0.0,0.0,-0.0,-2920.164158,5696.2113,1970.0828389648475,-4577.621283690948,0.0,0.0,0.0,0.0,-3088.6728552738996,-0.0,-0.0,0.0,0.0,-1213.614350176513,0.0,0.0,0.0,0.0,1248.4611271765127,-0.0,-34.846777,0.0,1197.38424031025,-678.367669489614,0.0,0.0,0.0,0.0,1384.4963251793638,-0.0,-1903.512896,0.0,142.25179052339683,-2893.2892745226313,0.0,0.0,0.0,0.0,2785.9916273659537,-34.95414336671895,-0.0,1935.3464000000001,546.8130673535111,-1180.194603385899,0.0,0.0,0.0,0.0,-1189.9088586795847,-112.05600528802768,-0.0,3391.092,1444.6476489321083,-2552.438521242454,0.0,0.0,0.0,0.0,-2249.5577612705956,-33.74336641905894,-0.0,1684.1680999999996,0.0,-2750.0,0.0,0.0,0.0,0.0,1109.1903955022499,-43.35849550224978,-0.0
t588,2693.4838,812.8290114039781,-3354.098035527624,0.0,0.0,0.0,0.0,2833.074827772032,-64.59638364838632,-2920.69322,978.229,0.0,-258.7311457870566,0.0,0.0,0.0,0.0,1473.3507487870565,-0.0,-2192.848603,0.0,6245.425271605581,-3240.233385124424,0.0,0.0,0.0,0.0,-527.5711423191728,-121.27920016198506,-2356.341544,5308.3042000000005,1970.0828389648475,-4577.621283690948,0.0,0.0,0.0,0.0,-2644.0829387603017,-56.68281651359873,-0.0,6.648000000000001,508.3391716442942,-705.2751785322184,0.0,0.0,0.0,0.0,206.68792088792253,-0.0,-16.399914,1356.788,1382.1721736680886,-493.5797361317755,0.0,0.0,0.0,0.0,-471.49404553631325,-0.0,-1773.886392,0.0,1267.9517728141175,-1767.589292231911,0.0,0.0,0.0,0.0,520.4944162236161,-20.856896805822593,-0.0,826.658,956.9874127463868,-770.0202579930233,0.0,0.0,0.0,0.0,-986.712041768242,-26.913112985121558,-0.0,0.0,1998.5430850872815,-1998.5430850872815,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,859.05505,1150.3744557329485,-1599.625544267052,0.0,0.0,0.0,0.0,-403.7477452865976,-6.056216179298963,-0.0
t589,6950.389700000001,663.838331949342,-3503.08871498226,0.0,0.0,0.0,0.0,-1061.3570289670815,-0.0,-3049.782288,1202.6875000000002,97.07900690998744,-161.65213887706918,0.0,0.0,0.0,0.0,1061.3570289670815,-0.0,-2199.471397,8051.695022813799,186.58145233940184,-9299.077204390604,0.0,0.0,0.0,0.0,3941.2184520176643,-59.118276780264964,-2821.299446,5244.23,4725.874363779652,-1821.8297588761425,0.0,0.0,0.0,0.0,-8089.156328123245,-59.118276780264964,-0.0,5.08,508.3391716442942,-705.2751785322184,0.0,0.0,0.0,0.0,316.74246288792364,-0.0,-124.886456,474.3312000000001,0.0,-1875.751909799864,0.0,0.0,0.0,0.0,3543.462893799864,-0.0,-2142.042184,211.905,1267.9517728141175,-1767.589292231911,0.0,0.0,0.0,0.0,287.7325194177936,-0.0,-0.0,917.1899999999999,583.8617184561085,-1143.1459522833015,0.0,0.0,0.0,0.0,-349.4649663987148,-8.440799774093499,-0.0,1343.5659,1380.8735960420222,-2616.2125741325403,0.0,0.0,0.0,0.0,-106.62750927042588,-1.599412639056388,-0.0,0.0,1150.3744557329485,-1599.625544267052,0.0,0.0,0.0,0.0,456.0924756691407,-6.84138713503711,-0.0
t590,5549.368062597429,1141.1771429218857,-3025.7499040097164,0.0,0.0,0.0,0.0,-669.4755745095995,-0.0,-2995.319727,1302.6475,243.80907463872856,-14.922071148328081,0.0,0.0,0.0,0.0,669.4755745095995,-0.0,-2201.010078,2827.624879540559,4712.454446594723,-4773.204210135282,0.0,0.0,0.0,0.0,0.0,-0.0,-2766.875116,986.7193000000001,1173.3125681226907,-5374.391554533105,0.0,0.0,0.0,0.0,3214.3596864104143,-0.0,-0.0,1274.4852472180207,508.3391716442944,-705.2751785322184,0.0,0.0,0.0,0.0,-990.1430013300967,-0.0,-87.406239,505.31840000000005,859.851339735473,-1015.9005700643911,0.0,0.0,0.0,0.0,1563.714068328918,-0.0,-1912.983238,0.0,1410.2038478416646,-1625.3372172043642,0.0,0.0,0.0,0.0,276.09373671455637,-60.96036735185688,-0.0,2723.5258,770.4243790382139,-956.5832917011961,0.0,0.0,0.0,0.0,-2431.9876211883343,-105.37926614868381,-0.0,0.0,2144.413798220475,-1852.672371954087,0.0,0.0,0.0,0.0,-70.69355297181087,-1.060403294577163,-219.98747,2053.9529,1150.3744557329485,-1599.625544267052,0.0,0.0,0.0,0.0,-1561.3433159636468,-43.35849550224978,-0.0
t591,9409.286999999998,2261.094161881406,-1905.8328850501964,0.0,0.0,0.0,0.0,-6681.812361820739,-70.56955701046876,-3012.166358,0.0,244.88532249878415,-13.845823288272497,0.0,0.0,0.0,0.0,1977.1752277894884,-0.0,-2208.214727,1039.077,1485.968325235912,-7999.690331494092,0.0,0.0,0.0,0.0,8645.855586048916,-129.68783379073372,-3041.522746,2896.8729999999996,2837.2402879105366,-3710.4638347452587,0.0,0.0,0.0,0.0,-1964.5311763850132,-59.118276780264964,-0.0,34.312000000000005,508.3391716442942,-705.2751785322184,0.0,0.0,0.0,0.0,284.0009448879246,-0.0,-121.376938,1342.6316,859.8513397354728,-1015.9005700643911,0.0,0.0,0.0,0.0,841.0589673289179,-0.0,-2027.641337,525.81,1125.6999822907205,-1909.8410827553078,0.0,0.0,0.0,0.0,309.4998053627713,-51.168704898183975,-0.0,1068.586,1265.9763741942309,-461.03129654517926,0.0,0.0,0.0,0.0,-1779.0038772486184,-94.52720040043374,-0.0,0.0,1998.5430850872815,-1998.5430850872815,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,2124.8527,1150.3744557329485,-1599.625544267052,0.0,0.0,0.0,0.0,-1632.2431159636467,-43.35849550224978,-0.0
t592,5442.461399999999,1279.3249593593298,-2887.6020875722725,0.0,0.0,0.0,0.0,-722.704632787057,-0.0,-3111.479639,1751.701,0.0,-258.7311457870566,0.0,0.0,0.0,0.0,722.704632787057,-0.0,-2215.674487,0.0,6595.254997038374,-2890.40365969163,0.0,0.0,0.0,0.0,-180.8542909820145,-2.7128143647302174,-3521.284232,1923.0049999999999,2912.1411475148093,-3635.562975140986,0.0,0.0,0.0,0.0,-1196.8703580090933,-2.7128143647302174,-0.0,0.0,508.3391716442942,-705.2751785322184,0.0,0.0,0.0,0.0,426.45083588792596,-0.0,-229.514829,449.521,859.8513397354728,-1015.9005700643911,0.0,0.0,0.0,0.0,2206.5121563289185,-0.0,-2499.983926,0.0,1267.9517728141175,-1767.589292231911,0.0,0.0,0.0,0.0,526.3615173260707,-26.723997908277116,-0.0,2517.314,274.8733749861874,-1452.1342957532227,0.0,0.0,0.0,0.0,-1306.1980542298584,-33.85502500310636,-0.0,1985.1763999999998,1247.2213017956708,-2749.864868378892,0.0,0.0,0.0,0.0,-475.40180632194944,-7.131027094829242,-0.0,1337.1227895341033,1150.3744557329485,-1599.625544267052,0.0,0.0,0.0,0.0,0.0,-0.0,-887.871701
t593,9805.6155,1439.1324818801893,-2727.794565051413,0.0,0.0,0.0,0.0,-4883.798849818308,-70.56955701046876,-3562.58501,2316.7094999999995,0.0,-258.7311457870566,0.0,0.0,0.0,0.0,179.1617157870568,-0.0,-2237.14007,3923.788,1943.7060245491912,-7541.9526321808125,0.0,0.0,0.0,0.0,6845.622133636164,-102.68433200454244,-5068.479194,3556.1214000000004,2912.1411475148093,-3635.562975140986,0.0,0.0,0.0,0.0,-2800.58479737975,-32.11477499407369,-0.0,2963.24,508.3391716442942,-705.2751785322184,0.0,0.0,0.0,0.0,-1959.4850171120784,-0.0,-806.818976,222.006,859.8513397354728,-1015.9005700643911,0.0,0.0,0.0,0.0,4508.156667328919,-0.0,-4574.113437,1101.102,1267.9517728141175,-1767.589292231911,0.0,0.0,0.0,0.0,-500.44975207672724,-20.829331505479132,-80.185397,8770.642715399703,770.4243790382139,-956.5832917011961,0.0,0.0,0.0,0.0,-3764.433777080513,-56.46650665620769,-4763.583519,0.0,1796.7254635720783,-2200.3607066024833,0.0,0.0,0.0,0.0,1718.1568660207158,-25.77235299031074,-1288.74927,1151.9705500000002,1150.3744557329485,-1599.625544267052,0.0,0.0,0.0,0.0,657.6548106945215,-9.864822160417821,-1350.50945
t594,9346.485911432312,1793.40720090695,-2373.519846024652,0.0,0.0,0.0,0.0,-4882.000909748384,-42.90649556622578,-3841.465861,278.73372098990063,104.32303289857798,-154.40811288847866,0.0,0.0,0.0,0.0,2021.5678719999999,-0.0,-2250.216513,3837.867213341932,4269.478185016972,-5216.180471713034,0.0,0.0,0.0,0.0,3217.841995283381,-48.26762992925071,-6060.739292,4402.9685,2912.14114751481,-3635.562975140985,0.0,0.0,0.0,0.0,-3218.7759520108,-5.3611343630249335,-455.409586,1196.3839999999998,508.3391716442942,-705.2751785322184,0.0,0.0,0.0,0.0,289.5846268879243,-0.0,-1289.03262,1054.7642,859.8513397354728,-1015.9005700643911,0.0,0.0,0.0,0.0,6386.933599328918,-0.0,-7285.648569,1417.362,1267.9517728141175,-1767.589292231911,0.0,0.0,0.0,0.0,-79.86310366100602,-56.02932192120047,-781.832055,9751.318908891892,770.4243790382139,-956.5832917011961,0.0,0.0,0.0,0.0,-2784.9089049609224,-70.28501026798712,-6709.966081,3211.737627030405,1796.7254635720788,-2200.360706602484,0.0,0.0,0.0,0.0,0.0,-0.0,-2808.102384,2818.7425,1150.3744557329485,-1599.625544267052,0.0,0.0,0.0,0.0,-950.3792231191092,-14.255688346786636,-1404.8565
t595,7035.030434365892,1793.40720090695,-2373.519846024652,0.0,0.0,0.0,0.0,-2391.412176678018,-5.547664570170277,-4057.957948,260.383014858603,118.60327646422675,-140.12786932282992,0.0,0.0,0.0,0.0,2021.5678719999999,-0.0,-2260.426294,6283.154313515404,6817.46030095234,-2668.198355777664,0.0,0.0,0.0,0.0,-3571.374147339646,-64.66594135043525,-6796.37617,4490.0148,2912.1411475148093,-3635.562975140986,0.0,0.0,0.0,0.0,-2983.9187855935584,-59.118276780264964,-723.55591,12.783388617934932,508.3391716442942,-705.2751785322184,0.0,0.0,0.0,0.0,1626.5403542699896,-0.0,-1442.387736,850.4208000000001,859.8513397354728,-1015.9005700643911,0.0,0.0,0.0,0.0,7788.012092328918,-0.0,-8482.383662,1790.282,1267.9517728141175,-1767.589292231911,0.0,0.0,0.0,0.0,-155.9452603526812,-35.00204922952505,-1099.697171,8892.346320026072,770.4243790382139,-956.5832917011961,0.0,0.0,0.0,0.0,-692.4092841665392,-59.61795919655201,-7954.160164,3786.9974,1796.7254635720783,-2200.3607066024833,0.0,0.0,0.0,0.0,-326.0645369158572,-4.890968053737859,-3052.406652,3190.15215,1150.3744557329485,-1599.625544267052,0.0,0.0,0.0,0.0,-1314.996127552607,-19.724941913289104,-1406.179992
t596,8806.503815453183,2448.0621549269354,-1718.864892004667,0.0,0.0,0.0,0.0,-5417.397319660544,-50.937441714908154,-4067.3663170000004,0.0,249.02281689352841,-9.708328893528211,0.0,0.0,0.0,0.0,2021.5678719999999,-0.0,-2260.88236,7340.301,4810.955445291149,-4674.703211438855,0.0,0.0,0.0,0.0,-545.3890043571206,-110.05571849517312,-6821.108511,3584.8855999999996,3869.9560563278983,-2677.748066327897,0.0,0.0,0.0,0.0,-3966.194419219735,-59.118276780264964,-751.780894,432.064,508.3391716442942,-705.2751785322184,0.0,0.0,0.0,0.0,1226.777764887924,-0.0,-1461.905758,601.7488000000001,859.8513397354728,-1015.9005700643911,0.0,0.0,0.0,0.0,8183.468609328919,-0.0,-8629.168179,1688.9850000000001,1267.9517728141175,-1767.589292231911,0.0,0.0,0.0,0.0,-33.221723895954234,-22.044176686252346,-1134.08158,8795.555319035975,770.4243790382139,-956.5832917011961,0.0,0.0,0.0,0.0,-254.50357461978635,-40.270799753207896,-8314.622032,1913.1788000000001,2658.7049541196625,-1338.3812160549003,0.0,0.0,0.0,0.0,-51.03625425099731,-0.7655438137649596,-3181.70074,3058.7685,1150.3744557329485,-1599.625544267052,0.0,0.0,0.0,0.0,-1164.071950212706,-17.46107925319059,-1427.984382
t597,7751.5751,2043.1952488660756,-2123.7317980655266,0.0,0.0,0.0,0.0,-3634.1348657900803,-70.56955701046876,-3966.334128,2445.2574999999997,0.0,-258.7311457870566,0.0,0.0,0.0,0.0,69.4523097870569,-0.0,-2255.978664,7251.048000000001,4650.03857426769,-4835.620082462315,0.0,0.0,0.0,0.0,-376.5358960146408,-129.68783379073372,-6559.242762,2701.1702,3140.7230107831638,-3406.9811118726316,0.0,0.0,0.0,0.0,-1657.294057130268,-59.118276780264964,-718.499765,2633.856,508.3391716442942,-705.2751785322184,0.0,0.0,0.0,0.0,-1024.235668112076,-0.0,-1412.684325,419.01120000000003,1439.9453260022226,-435.80658379764145,0.0,0.0,0.0,0.0,6871.253252795421,-0.0,-8294.403195,1498.347,1436.0199822907207,-1599.5210827553078,0.0,0.0,0.0,0.0,-248.5050755354123,-0.0,-1086.340824,7166.061372384838,1317.2385400200474,-409.76913071936315,0.0,0.0,0.0,0.0,-14.341444860908048,-31.45934582461499,-8027.729990999999,1728.861535357649,2139.4997546573622,-1857.5864155172,0.0,0.0,0.0,0.0,1055.8155832509535,-15.837233748764303,-3050.753224,2915.0922,1150.3744557329485,-1599.625544267052,0.0,0.0,0.0,0.0,-1041.4741383900455,-15.622112075850682,-1408.744861
t598,8881.857541358988,1793.4513990592022,-2373.4756478724003,0.0,0.0,0.0,0.0,-4413.488378535321,-70.56955701046876,-3817.775357,2347.8664999999996,225.39081064149306,-33.34033514556359,0.0,0.0,0.0,0.0,-291.1487554959292,-0.0,-2248.76822,6701.229,4162.768755253576,-5322.889901476429,0.0,0.0,0.0,0.0,763.4186820135867,-129.68783379073372,-6174.838702,2035.1924000000001,4615.507473827898,-1932.196648827897,0.0,0.0,0.0,0.0,-3966.194419219735,-59.118276780264964,-693.190529,3945.248,508.3391716442942,-705.2751785322184,0.0,0.0,0.0,0.0,-2373.047998112076,-0.0,-1375.263995,146.5269312647406,305.9278887675604,-1569.8240210323036,0.0,0.0,0.0,0.0,9157.221322000001,-0.0,-8039.852120999999,952.5930000000001,1347.5929134391192,-1687.9481516069095,0.0,0.0,0.0,0.0,447.926733377372,-10.129692209581526,-1050.034803,6303.692668947347,223.61131168470286,-1503.3963590547073,0.0,0.0,0.0,0.0,2322.668996368182,-34.840034945522724,-7311.736583,2969.8989,2341.7885059203436,-1655.2976642542187,0.0,0.0,0.0,0.0,-795.4667868631773,-11.93200180294766,-2848.990953,2649.2331,1150.3744557329485,-1599.625544267052,0.0,0.0,0.0,0.0,-851.8893955329027,-12.778340932993538,-1335.314275
t599,10375.016598708131,1239.3116960261232,-2927.615350905479,0.0,0.0,0.0,0.0,-4944.989580818306,-70.56955701046876,-3671.153806,2260.0305000000003,0.0,-258.7311457870566,0.0,0.0,0.0,0.0,240.3524467870563,-0.0,-2241.651801,6190.326,4228.762053753577,-5256.896602976429,0.0,0.0,0.0,0.0,763.4186820135867,-129.68783379073372,-5795.922299,1511.0874000000001,3514.1832274987833,-3033.5208951570116,0.0,0.0,0.0,0.0,-1259.738098561507,-59.118276780264964,-672.893357,4148.84,508.3391716442942,-705.2751785322184,0.0,0.0,0.0,0.0,-2606.6595411120775,-0.0,-1345.244452,121.61120000000001,1875.751909799864,-0.0,0.0,0.0,0.0,0.0,5838.323698200136,-0.0,-7835.686808,539.223,1239.3188589054016,-1796.2222061406267,0.0,0.0,0.0,0.0,1052.353616884327,-13.754081649101789,-1020.919188,5610.146881405881,770.4243790382139,-956.5832917011961,0.0,0.0,0.0,0.0,1661.5822154894424,-24.923733232341636,-7060.646451,3417.2695,1630.3281480872815,-2366.7580220872815,0.0,0.0,0.0,0.0,0.0,-0.0,-2680.839626,2502.0414,1150.3744557329485,-1599.625544267052,0.0,0.0,0.0,0.0,-744.6434388826564,-11.169651583239844,-1296.977221
