Voll,Demand_Segment,Cost_of_Demand_Curtailment_per_MW,Max_Demand_Curtailment,Rep_Periods,Timesteps_per_Rep_Period,Sub_Weights,Time_Index,Demand_MW_z1,Demand_MW_z2,Demand_MW_z3,Demand_MW_z4,Demand_MW_z5,Demand_MW_z6,Demand_MW_z7,Demand_MW_z8,Demand_MW_z9,Demand_MW_z10
,,,,,,,107,1175.162444,1138.964048,1091.533851,76.412466,1031.191755,4919.072823,520.196449,4409.172449,606.417604,1232.02375
,,,,,,,108,1115.558614,1135.781856,881.830808,0,911.122093,4289.548064,389.974328,3968.523501,256.085215,1149.415599
,,,,,,,109,1081.220679,1133.627661,751.274443,0,791.589884,3889.116703,310.416625,3836.694909,144.977516,1114.686038
,,,,,,,110,1189.4252,1139.042257,1125.3603,0,833.692506,3955.248908,338.06712,4029.255732,177.919923,1097.518591
,,,,,,,111,1397.711629,1149.052126,1831.268912,55.282087,951.593326,4399.419386,452.286058,4432.061607,410.65641,1150.734323
,,,,,,,112,1674.368455,1162.297899,2766.946046,292.904369,1092.659937,5450.403537,702.269619,5367.225383,818.327662,1238.777676
,,,,,,,113,2083.558408,1182.164566,4157.17861,667.72984,1352.741825,7346.980888,1122.183958,7132.008868,1472.545264,1348.114238
,,,,,,,114,2298.384333,1193.182785,4900.77167,845.815458,1541.70042,8663.699002,1366.238995,8531.341503,2333.840252,1529.17423
,,,,,,,115,2330.157485,1194.875046,5012.21195,854.622589,1551.297404,8730.418865,1378.480368,8530.808149,2686.23672,1540.632391
,,,,,,,116,2309.528141,1193.733711,4938.776375,824.422843,1513.12799,8468.192044,1332.92024,8262.360967,2663.995127,1505.644174
,,,,,,,117,2276.716239,1191.918365,4822.015848,799.781944,1481.984572,8254.233878,1295.746444,7941.39062,2606.909666,1482.308889
,,,,,,,118,2190.589225,1187.153317,4515.768044,749.362157,1418.258311,7816.431607,1219.681354,7379.656869,2498.551871,1406.401144
,,,,,,,119,2103.437691,1182.331587,4205.943355,714.078764,1373.663063,7510.060473,1166.451517,6908.830245,2316.657727,1322.524453
,,,,,,,120,2023.652135,1177.917385,3922.347383,677.507111,1327.438992,7192.500798,1111.277809,7134.475179,2448.628312,1236.111499
,,,,,,,121,1946.334161,1173.639705,3646.354344,636.43319,1275.530712,6835.873481,1049.31571,6604.825944,2195.262432,1184.373984
,,,,,,,122,1877.396787,1169.825688,3401.434658,598.67739,1227.80921,6508.028464,992.355077,6112.029822,1931.525036,1176.48493
,,,,,,,123,1837.127561,1167.59776,3258.416657,539.799498,1153.390657,5996.774989,903.528562,5699.025673,1762.418625,1174.124362
,,,,,,,124,1825.764716,1166.969101,3218.129788,507.459134,1112.513787,5715.952933,854.737842,5508.639379,1628.519637,1183.830902
,,,,,,,125,1855.261234,1168.60102,3323.039429,511.833989,1118.042667,5753.938091,861.337557,5508.716419,1575.638636,1233.267739
,,,,,,,126,1954.610417,1174.097595,3676.131529,571.368951,1193.290735,6270.89297,951.154752,5942.601204,1631.129028,1292.321324
,,,,,,,127,2113.264097,1182.970812,4242.074044,680.272942,1334.680364,7240.314881,1118.001887,6897.223831,1855.020909,1445.833503
,,,,,,,128,1961.938247,1176.785563,3754.710173,564.272259,1326.670193,7114.048199,1037.424231,7616.646369,2138.735217,1634.985424
,,,,,,,129,1670.109905,1163.062696,2773.3999,346.095339,1217.699688,6279.698577,821.898808,6856.311133,2123.375871,1585.967441
,,,,,,,130,1436.971233,1151.654517,1978.943236,108.054726,1068.889989,5179.22529,566.36928,6019.847838,1982.35524,1520.186631
,,,,,,,131,1251.442511,1142.294566,1338.331606,0,913.63493,4369.932724,392.087554,5602.130338,1670.141343,1502.138216
,,,,,,,132,1267.61274,1142.993922,1392.350047,0,754.626572,3825.191496,286.46671,5847.174106,1441.332813,1434.367594
,,,,,,,133,1380.211465,1148.278448,1771.889523,0,733.286428,3697.292694,271.74387,5724.614455,795.401292,1390.534768
,,,,,,,134,1494.275596,1153.673318,2156.203082,0,794.356978,3811.776814,311.928363,5457.489517,1126.179688,1381.236791
,,,,,,,135,1719.227435,1164.337498,2914.544996,46.864304,937.664329,4305.402091,437.34518,5286.014863,1582.497356,1391.541809
,,,,,,,136,1797.111002,1168.155185,3180.114903,294.611919,1089.695534,5432.654981,701.355456,5638.168371,1740.045278,1410.455378
,,,,,,,137,2099.47187,1182.871163,4208.224346,652.2919,1332.245279,7206.658367,1098.222705,7271.768408,2024.333352,1504.180258
,,,,,,,138,2256.968701,1190.880761,4751.72857,805.214745,1490.1053,8309.364025,1304.796529,8385.923047,2513.234243,1597.555964
,,,,,,,139,2264.488883,1191.241877,4777.198167,802.316948,1485.195538,8276.274681,1299.575148,8306.023464,2648.57373,1552.519465
